placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes
https://www.google.com/maps/place/RVT+PLUMBING+AND+HEATING/data=!4m7!3m6!1s0x4879308f6861eecf:0xd69a65bc6047668d!8m2!3d53.9173038!4d-1.0943609!16s%2Fg%2F11wg9l5d26!19sChIJz-5haI8weUgRjWZHYLxlmtY,RVT PLUMBING AND HEATING,,,Heating contractor,"3 Keble Cl, Bishopthorpe, York YO23 2TE, United Kingdom","WW84+W7 Bishopthorpe, York, UK",http://rvtplumbing.co.uk/,+44 7981 741026,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2SZ7JKOscy29Fk0mf7tr2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.0502&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:47:10.666Z,,
https://www.google.com/maps/place/M.B+Taylor+Plumbing+%26+Heating/data=!4m7!3m6!1s0x48793114009d1645:0xedcd2f75bf2c80fc!8m2!3d53.8768371!4d-1.3440026!16s%2Fg%2F11j4vc33vv!19sChIJRRadABQxeUgR_IAsv3Uvze0,M.B Taylor Plumbing & Heating,,,Plumber,,,,+44 7889 038766,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipMyEyKsmst-AGYthhhO58uYkJfjmYPqebjta4fc=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:47:15.829Z,,
"https://www.google.com/maps/place/Leedham's+Plumbing+and+Heating/@54.0902678,-1.3886331,9z/data=!3m1!4b1!4m6!3m5!1s0xaa0b68fbd945b7e7:0xc30fcfdbbd63c660!8m2!3d54.0902678!4d-1.3886332!16s%2Fg%2F11lzcrf93y",Leedham's Plumbing and Heating,,,Plumber,,,https://leedhams.co.uk/,+44 7793 547404,Closed ⋅ Opens 7 am,,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–2 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:47:22.648Z,,
https://www.google.com/maps/place/DRA+Renovations/data=!4m7!3m6!1s0x4879304e5101bd3f:0x7397a5882f1120f4!8m2!3d54.0657177!4d-1.2080181!16s%2Fg%2F11b8t7znc4!19sChIJP70BUU4weUgR9CARL4ill3M,DRA Renovations,4.2,6,Construction company,,,,+44 1904 500320,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNN6JMd3iZu3A9L-y1aEO6KR0jaA-OT_wrYIqZK=w408-h273-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:47:27.969Z,,
https://www.google.com/maps/place/Dryfix+Preservation+Ltd/data=!4m7!3m6!1s0x4879312c6fb3b7a7:0xf58d6e317059821!8m2!3d53.9671795!4d-1.1202383!16s%2Fg%2F1td5l69k!19sChIJp7ezbywxeUgRIZgFF-PWWA8,Dryfix Preservation Ltd,5.0,118,Water damage restoration service,"Unit 4, Dryfix Preservation Ltd, Isis Court, Rosetta Way, Acomb, York YO26 5NA, United Kingdom","XV8H+VW York, UK",http://www.dryfix.net/,+44 1904 791388,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipNNgkQ6sKzHA3hGMASfgPCLQRccUZ5bnAJCNQNI=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:47:33.141Z,,
https://www.google.com/maps/place/Brummitt+David/data=!4m7!3m6!1s0x48793125075c983d:0xaf505f9e530662e5!8m2!3d53.9571056!4d-1.1240338!16s%2Fg%2F1tp26sy1!19sChIJPZhcByUxeUgR5WIGU55fUK8,Brummitt David,1.0,1,Plumber,"Acomb, York YO26 5HU, United Kingdom","XV4G+R9 York, UK",,+44 7836 713827,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oTAHcfhJ-K_iMpJgv72goA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.87466&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:47:38.592Z,,
https://www.google.com/maps/place/Crowleys+of+York/data=!4m7!3m6!1s0x4879311ebdcb81b9:0x1bf9d02268bfc7a!8m2!3d53.9528458!4d-1.1085845!16s%2Fg%2F11bbrm3_3b!19sChIJuYHLvR4xeUgRevyLJgKdvwE,Crowleys of York,,,Plumbing supply store,"62 Beech Ave, Holgate, York YO24 4JL, United Kingdom","XV3R+4H York, UK",,+44 1904 798386,Closed ⋅ Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tr-Up8j-WbM-LgwmBPW_lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.4094&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–1 pm,Closed,8 am–4 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:47:43.600Z,,· Delivery
https://www.google.com/maps/place/Leeds+York+Building+Company/data=!4m7!3m6!1s0x48793045fe0f485d:0xec999d2bc158a236!8m2!3d53.9512687!4d-1.0751431!16s%2Fg%2F1pp2vdn_t!19sChIJXUgP_kUweUgRNqJYwSudmew,Leeds York Building Company,5.0,1,Home builder,"Tower House Business Centre, 11A Fishergate, York YO10 4UA, United Kingdom","XW2F+GW York, UK",http://www.leedsyorkbuildingcompany.co.uk/,+44 1904 500159,Closed ⋅ Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-B0l0XtIIkquVnHStASGpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.33482&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+York+York+UK/@53.9614205,-1.0739108,14z",2025-11-11T03:47:49.255Z,,
https://www.google.com/maps/place/Harveys+Plumbing+%26+Heating+Ltd/data=!4m7!3m6!1s0x487931b93878b551:0x8388ff686be3be3c!8m2!3d53.9649221!4d-1.0666319!16s%2Fg%2F11bzzzp1j4!19sChIJUbV4OLkxeUgRPL7ja2j_iIM,Harveys Plumbing & Heating Ltd,,,Plumber,"4 E Parade, Heworth, York YO31 7YJ, United Kingdom","XW7M+X8 York, UK",,+44 7983 483085,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4BO_8C-PB8yvxwFsw2rpCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.26881&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:48:34.439Z,,
https://www.google.com/maps/place/MPS+Kitchens+%26+Bathrooms/data=!4m7!3m6!1s0x4878a30efcab5547:0x33016fe1ff83b687!8m2!3d53.6011808!4d-1.1045567!16s%2Fg%2F11jtszttdh!19sChIJR1Wr_A6jeEgRh7aD_-FvATM,MPS Kitchens & Bathrooms,5.0,50,Kitchen remodeler,,,http://www.mpskitchens.co.uk/,+44 7927 365298,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGnqP5YXODYl9I5lstKA17KnbjTp3qkhzg3xsUUFdmPmK4wwpYiUa1ndW1goM8g7sDUSwFOUHHvouyBAPtU_3NAPwRPPXjvBdmdVfnNahcjE_JAFWHyHoWp0tuX0fmDNa23tiZ_w=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12:30 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:48:40.288Z,,
https://www.google.com/maps/place/Gemstone+Bathrooms+and+Renovations/data=!4m7!3m6!1s0xae7a4f21d0ed3fcd:0xe32e5c11b1bfb801!8m2!3d53.9601356!4d-1.0814002!16s%2Fg%2F11w2278_ky!19sChIJzT_t0CFPeq4RAbi_sRFcLuM,Gemstone Bathrooms and Renovations,5.0,1,Home builder,,,,+44 7877 877882,Closed ⋅ Opens 7:30 am,https://lh3.googleusercontent.com/p/AF1QipNO4WVDoN654E-oVEL6eogVykHkclBsw11_bROt=w408-h554-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,9 am–5 pm,7:30 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:00.317Z,,
"https://www.google.com/maps/place/The+Yorkshire+Piper/@53.9695023,-1.1088265,13z/data=!3m1!4b1!4m6!3m5!1s0x2563eaa8051b5a15:0xe0d548c5c7071460!8m2!3d53.9695024!4d-1.1088265!16s%2Fg%2F11rm_6q_1b",The Yorkshire Piper,,,Plumber,,,,+44 7563 035830,Closed ⋅ Opens 8:30 am,,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:07.373Z,,
https://www.google.com/maps/place/Apex+property+York+ltd/data=!4m7!3m6!1s0x69c3f8058b517d61:0xf365bdffae400ab7!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11s59802pp!19sChIJYX1RiwX4w2kRtwpArv-9ZfM,Apex property York ltd,5.0,12,Property maintenance,,,http://www.apexpropertyyork.com/,+44 7446 236369,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipPKh5IIboc-ITm77OGRXyMqUbchDpx_iffr7oi9=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–4 pm,9 am–5 pm,8 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:12.652Z,,
https://www.google.com/maps/place/Ignite+Plumbing+and+Heating+Specialist+North+Yorkshire+Limited/data=!4m7!3m6!1s0x4d45544ac555afe3:0x6ce52d1564454910!8m2!3d54.2366176!4d-0.4378412!16s%2Fg%2F11t8359_fk!19sChIJ469VxUpURU0REElFZBUt5Ww,Ignite Plumbing and Heating Specialist North Yorkshire Limited,5.0,9,Heating contractor,"6 Welbourn Dr, Seamer, Scarborough YO12 4RP, United Kingdom","6HP6+JV Scarborough, United Kingdom",,+44 7856 719914,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNtHgTuLuBHfd3CZ1vllJDQocbPgU7E7U_DTZXW=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:18.842Z,,
https://www.google.com/maps/place/White+Rose+Refurbishments/data=!4m7!3m6!1s0x487931a9b5b3505f:0xe7caf668b486fec6!8m2!3d53.9571872!4d-1.0858009!16s%2Fg%2F11y2npxnvp!19sChIJX1CztakxeUgRxv6GtGj2yuc,White Rose Refurbishments,3.0,2,Contractor,"13 Micklegate, York YO1 6RA, United Kingdom","XW47+VM York, UK",https://whiteroserefurbishments.co.uk/,+44 1904 900142,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ahsIFmmanJIIyUMJ2jEBaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.02382&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:24.363Z,,
https://www.google.com/maps/place/DD+Property+Improvements/data=!4m7!3m6!1s0x4879314cc69d5401:0x5af7a09fb7623fd6!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11vjbh11m6!19sChIJAVSdxkwxeUgR1j9it5-g91o,DD Property Improvements,5.0,9,Joiner,,,https://www.facebook.com/ddpropertyimprovement/,,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipPrLbkMfvjyA9j_0ie1mi6Axg2AakwlclYOKefp=w408-h884-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:29.313Z,,
https://www.google.com/maps/place/HeatWorks+with+Liam/data=!4m7!3m6!1s0x487933c392c52429:0xbe12e584aed7f76!8m2!3d53.9989662!4d-1.1294024!16s%2Fg%2F11nrwttmrh!19sChIJKSTFksMzeUgRdn_tSlgu4Qs,HeatWorks with Liam,5.0,19,Gas engineer,"49 Brecksfield, Skelton, York YO30 1YE, United Kingdom","XVXC+H6 Skelton, York, UK",http://heatworkswithliam.com/,+44 1904 470826,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipOvuz_Qm6QercOmPpAJ6ZDiB8sM-vaao5e0ihlZ=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:34.269Z,,
https://www.google.com/maps/place/Tawny+Electrical+and+Plumbing/data=!4m7!3m6!1s0x487931b71de5d253:0x7d8fe54db3f3d8f!8m2!3d54.0902678!4d-1.3886332!16s%2Fg%2F11ff544xsp!19sChIJU9LlHbcxeUgRjz0_21T-2Ac,Tawny Electrical and Plumbing,5.0,15,Electrician,,,http://www.tawnyelectrical.co.uk/,+44 7791 471966,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipOHCMKFKkB_1rgcu6cnkGO6TKsM3WJAiMCustO2=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:39.829Z,,
https://www.google.com/maps/place/NB+House+Renovations/data=!4m7!3m6!1s0x487931613a4341d3:0x13edf3095f07f195!8m2!3d53.9535346!4d-1.1227057!16s%2Fg%2F11txdnw0_l!19sChIJ00FDOmExeUgRlfEHXwnz7RM,NB House Renovations,5.0,11,Kitchen remodeler,"7 Harold Ct, Acomb, York YO24 3PX, United Kingdom","XV3G+CW York, UK",https://nbhrenovations.com/,+44 7514 143715,,https://lh3.googleusercontent.com/p/AF1QipNRUn4reNlaU2u_R-OrHM6QH6NZIh6k10JNqbwi=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:43.184Z,,
https://www.google.com/maps/place/AM+Plumbing+and+Heating+Scarborough/data=!4m7!3m6!1s0x4f1d91912568a18f:0x4bf49bf685eacdd4!8m2!3d54.2429355!4d-0.443592!16s%2Fg%2F11wq0vpwkj!19sChIJj6FoJZGRHU8R1M3qhfab9Es,AM Plumbing and Heating Scarborough,4.9,11,Plumber,"33 Beacon Rd, Scarborough YO12 4HT, United Kingdom","6HV4+5H Scarborough, United Kingdom",http://www.amplumbingheating.net/,+44 7787 803374,Closed ⋅ Opens 8:30 am,https://lh3.googleusercontent.com/p/AF1QipNflEN41YMlqkiP3uwE_hspXvD8loslpy46G9pD=w408-h544-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:48.286Z,,
https://www.google.com/maps/place/Climatize/data=!4m7!3m6!1s0x48793106c4d986bb:0x8bf76b7a71170dae!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F1tdndrzl!19sChIJu4bZxAYxeUgRrg0XcXpr94s,Climatize,,,Air conditioning contractor,,,http://www.climatix-group.com/,+44 1904 630414,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/p/AF1QipP1TYPhSrFCAeYVO-erwg9y45SeVVnyNaaFk2AF=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:53.030Z,,
https://www.google.com/maps/place/Wolds+Heating+and+Cooling+Ltd/data=!4m7!3m6!1s0xa304d1bde97ce9b5:0xafe969923cacdb02!8m2!3d53.8578096!4d-0.5929582!16s%2Fg%2F11zjmlj5dn!19sChIJtel86b3RBKMRAtusPJJp6a8,Wolds Heating and Cooling Ltd,,,Heating contractor,,,https://www.woldsheatingandcooling.co.uk/,+44 1482 662144,Closed ⋅ Opens 7:30 am,https://lh3.googleusercontent.com/p/AF1QipOBqh7q22LidFoFiYvk-DVutyPNEptZecjgIFsz=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:49:58.036Z,,
"https://www.google.com/maps/place/York+Kitchens+%26+Interiors+%7C+Kitchen,+Bathroom+%26+Bedroom+Showroom/data=!4m7!3m6!1s0x4879314f553d2dfb:0xe5253fc98b17a490!8m2!3d53.9761515!4d-1.1277792!16s%2Fg%2F1hf33dqtd!19sChIJ-y09VU8xeUgRkKQXi8k_JeU","York Kitchens & Interiors | Kitchen, Bathroom & Bedroom Showroom",4.8,43,Kitchen remodeler,"21 Rose Ave, Nether Poppleton, York YO26 6RR, United Kingdom","XVGC+FV Nether Poppleton, York, UK",http://york-kitchens.com/,+44 1904 789201,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipP_aKzPHAHKK1Gs358Y-b_Rv7b0esgo8gpWzPFB=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:03.015Z,,· Delivery
"https://www.google.com/maps/place/TJS+Plumbing+Services+LTD+-+Scarborough+-+Boiler+installation,+Service+and+Repair+-/data=!4m7!3m6!1s0x487f2f22d6201adb:0xbb2f2536d43909d3!8m2!3d54.26473!4d-0.3725717!16s%2Fg%2F11hflvq6n6!19sChIJ2xog1iIvf0gR0wk51DYlL7s","TJS Plumbing Services LTD - Scarborough - Boiler installation, Service and Repair -",5.0,2,Heating contractor,,,https://www.tjsplumbing.co.uk/scarborough,+44 7851 890189,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPXN_x87R2GbaYEcAqXuumJNU6jlGi0TEIVvZtl=w408-h553-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:08.567Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/STK+Plumbing+%26+Heating/@54.0657177,-1.2080181,9z/data=!3m1!4b1!4m6!3m5!1s0x4879323103f8cf21:0x2db7014affde9723!8m2!3d54.0657177!4d-1.2080181!16s%2Fg%2F1tftqlyp",STK Plumbing & Heating,5.0,1,Plumber,,,,+44 7784 527160,Closed ⋅ Opens 9 am,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:15.815Z,,
https://www.google.com/maps/place/Can+You+Just/data=!4m7!3m6!1s0x487931576f286f5d:0x3bd8d41c584c38c0!8m2!3d53.9883237!4d-1.0760553!16s%2Fg%2F11ngj8h65t!19sChIJXW8ob1cxeUgRwDhMWBzU2Ds,Can You Just,5.0,2,Handyman/Handywoman/Handyperson,"59 White Rose Ave, York YO32 4AD, United Kingdom","XWQF+8H Huntington, York, UK",https://cyj.services/,+44 7884 567890,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipOyJOBZAMufG_faCQSXa1zfbPCANULMZ5-mgnqd=w426-h240-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–7:30 pm,Closed,Closed,9 am–9 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:21.539Z,,
https://www.google.com/maps/place/SDM+Interiors+York/data=!4m7!3m6!1s0x487e827b8d63c9d5:0x42d9196ed9c2abf9!8m2!3d53.9870133!4d-1.1191245!16s%2Fg%2F1q5blm8hh!19sChIJ1cljjXuCfkgR-avC2W4Z2UI,SDM Interiors York,5.0,24,Flooring contractor,"20 Manor Ln, Rawcliffe, York YO30 5TX, United Kingdom","XVPJ+R9 Rawcliffe, York, UK",https://sdminteriors.co.uk/,+44 7796 622393,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZpVq5mGdbwgTizY0R4cgGWiywSaVpLbhsaNbr3K3T8G37EbxuDq16DqvSfbYjHe-wdLMyth_H_JQcQCOBafD2XKQ4c5gkqMeR-kk5NZw4lPy7uMMuKG9CCzjjZlQc2gKeDsOzmKmVnEyv=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:27.031Z,,
https://www.google.com/maps/place/Minster+Plumbing+%26+Heating+Ltd/data=!4m7!3m6!1s0x48792ef9432eeaff:0x7af13e1233873dbc!8m2!3d53.9560974!4d-0.977244!16s%2Fg%2F1tfyd2dh!19sChIJ_-ouQ_kueUgRvD2HMxI-8Xo,Minster Plumbing & Heating Ltd,4.1,29,Plumber,"4 Chessingham Park, Dunnington, York YO19 5SE, United Kingdom","X24F+C4 Dunnington, York, UK",http://www.minster-plumbing.co.uk/,+44 1904 488818,Closed ⋅ Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ndwByEJ0L2YeWXg9lOO-Rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.62572&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:32.759Z,,
https://www.google.com/maps/place/B+P+M+Plumbing+%26+Heating+Ltd/data=!4m7!3m6!1s0x487932300e724fdd:0xc305883f1b11c2d4!8m2!3d54.0047338!4d-1.0771172!16s%2Fg%2F11c6yzzl80!19sChIJ3U9yDjAyeUgR1MIRGz-IBcM,B P M Plumbing & Heating Ltd,,,Plumber,"39 Hilbra Ave, Haxby, York YO32 3HF, United Kingdom","2W3F+V5 Haxby, York, UK",https://businformaps.org/details/b-p-m-plumbing-heating-ltd-ChIJ3U9,+44 7816 411528,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xvL3kxf0coYb7vZawJBRfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.04279&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:38.210Z,,
https://www.google.com/maps/place/Clark+Drainage/data=!4m7!3m6!1s0x48793119ba37d1b1:0xd6e99a4467cfd5db!8m2!3d53.9857909!4d-1.1011505!16s%2Fg%2F11hdj_n38m!19sChIJsdE3uhkxeUgR29XPZ0Sa6dY,Clark Drainage,,,Drainage service,"3 Oakdale Rd, York YO30 4XL, United Kingdom","XVPX+8G Rawcliffe, York, UK",https://clarkdrainage.com/locations/drainage-contractor-york,+44 1904 803394,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM9Orh_rixsXQUBYG6ArSwqm0l2vvG52hv2wD0Q=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:44.603Z,,
https://www.google.com/maps/place/Rainbow+Restoration+-+York+%26+Yorkshire+Coast/data=!4m7!3m6!1s0x48792f6c8741b4b5:0xcf406f94215b2ffa!8m2!3d53.9748468!4d-1.1344493!16s%2Fg%2F1tjv30bz!19sChIJtbRBh2wveUgR-i9bIZRvQM8,Rainbow Restoration - York & Yorkshire Coast,5.0,9,Water damage restoration service,"Unit 8, London Ebor Business Park, Millfield Ln, Nether Poppleton, York YO26 6QY, United Kingdom","XVF8+W6 Nether Poppleton, York, UK",https://york.rainbow-int.co.uk/,+44 1904 607777,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQDdPRjIUaIIgY0zXfDwCNvsQzMGiLv8IOnf--=w408-h276-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:50.877Z,,
https://www.google.com/maps/place/Bluewater+Bathrooms+%26+Kitchens+Showroom+York/data=!4m7!3m6!1s0x4879317dc95c9d23:0x702063ef0c2a2e49!8m2!3d53.9895391!4d-1.0944297!16s%2Fg%2F1tgvd4dc!19sChIJI51cyX0xeUgRSS4qDO9jIHA,Bluewater Bathrooms & Kitchens Showroom York,4.9,241,Kitchen remodeler,"26-30 Auster Rd, Clifton, York YO30 4XA, United Kingdom","XWQ4+R6 Rawcliffe, York, UK",https://bluewaterbathroomsandkitchens.co.uk/,+44 1904 690069,,https://lh3.googleusercontent.com/p/AF1QipPMp1-IDiUuoh1n_C-2dVxIzM5aZQg0eFGngJVH=w408-h288-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2025-11-11T03:50:56.678Z,LGBTQ+ friendly,· In-store shopping · Delivery
