placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes
https://www.google.com/maps/place/Premium+Parking+-+P7404/data=!4m7!3m6!1s0x884d0d959ab78ae3:0xd621f9099ea76704!8m2!3d37.2706529!4d-79.940868!16s%2Fg%2F11j0ctmvm5!19sChIJ44q3mpUNTYgRBGenngn5IdY,Premium Parking - P7404,1.3,22,Parking lot,"7 Church Ave, Roanoke, VA 24011, United States","73C5+7M Roanoke, Virginia, USA",https://www.premiumparking.com/p7404,+1 844-236-2011,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0WRk32TcqfjPsgFMjoir5gzjRSFKotO5rMtiowEmmdT0qyHCrQ0crtN6Iv1cz8INR_fQzSRgHRnEnsai8xtR4jlxeEqtmi1h12oH1Gs3Os6KGayLcdMv_sa8HGx4eQIkn-_mtdw=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:05.803Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Premier+Parking+a+Metropolis+Company/data=!4m7!3m6!1s0x884d0d95f993edd1:0xaebbacec08c35ca9!8m2!3d37.2691654!4d-79.9420478!16s%2Fg%2F11c5_32628!19sChIJ0e2T-ZUNTYgRqVzDCOysu64,Premier Parking a Metropolis Company,1.1,45,Parking lot,"34 Franklin Rd SW, Roanoke, VA 24011, United States","7395+M5 Roanoke, Virginia, USA",,,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4aZxvGhw2CjjPQtZJBPesQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.35033&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:10.787Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,
https://www.google.com/maps/place/Carillon+Clinic+Riverside+Parking+Garage/data=!4m7!3m6!1s0x884d0da1a0f6d99f:0x55f125f6d997b1f0!8m2!3d37.2565837!4d-79.9448923!16s%2Fg%2F11dym7nsbl!19sChIJn9n2oKENTYgR8LGX2fYl8VU,Carillon Clinic Riverside Parking Garage,4.8,28,Parking garage,"Riverside Circle, Roanoke, VA 24016, United States","7344+J2 Roanoke, Virginia, USA",,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3_X7etXPr3RwlwBzimcGyus1uDxKIU2oNJ_ZuU44d1qrYNtPLzLQdngEWVEqBearAxjvR13fGeX06k0MWhq9h1fg-J6fMU6A1DisG3ZJYwJD9P0l9G6QnCGeKhVP1v_0OO9297g=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:15.952Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Church+Avenue+Garage/data=!4m7!3m6!1s0x884d0dbe47fe65a5:0xe34ee52c6ea2263b!8m2!3d37.2706014!4d-79.9432544!16s%2Fg%2F11r8k68ns!19sChIJpWX-R74NTYgROyaibizlTuM,Church Avenue Garage,4.1,34,Parking garage,"121 Church Ave SW, Roanoke, VA 24011, United States","73C4+6M Roanoke, Virginia, USA",https://www.parkroanoke.com/church-garage/,+1 540-343-0585,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzBIArdiQrBnAGXM-H1Kf1d5jx7HZaI_Z4ATxeT_JxK2250oOXqtehR2Xwd-WElfkRwtCl1vIswIcIaHRMFKlX2KT7B1AcVU-lhQDh4EOkywpZr2uXj2hcl34t1A6mKhqfh5UwC=w408-h326-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:21.176Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Premium+Parking+-+P7428/data=!4m7!3m6!1s0x884d0d22ce6816e9:0x684fb9166062d897!8m2!3d37.272585!4d-79.947864!16s%2Fg%2F11vwf65lh6!19sChIJ6RZoziINTYgRl9hiYBa5T2g,Premium Parking - P7428,,,Parking lot,"351 Salem Ave SW, Roanoke, VA 24016, United States","73F2+2V Roanoke, Virginia, USA",https://www.premiumparking.com/p7428,+1 844-236-2011,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rtfb8z-StvuKF4fgLFK75w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.97336&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:26.452Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Premium+Parking+-+P7405/data=!4m7!3m6!1s0x884d0dac8d0e7987:0x195a8d1615912af!8m2!3d37.269013!4d-79.941373!16s%2Fg%2F11vwf5sptv!19sChIJh3kOjawNTYgRrxJZYdGolQE,Premium Parking - P7405,,,Parking lot,"16 Franklin Rd SW, Roanoke, VA 24011, United States","7395+JF Roanoke, Virginia, USA",https://www.premiumparking.com/p7405,+1 844-236-2011,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZQdVppaXLl_fzdUKHp1aLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.68224&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:31.175Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Premium+Parking+-+P7431/data=!4m7!3m6!1s0x884d0d253606adb1:0xdb0748f88ca8a52a!8m2!3d37.2700196!4d-79.9431412!16s%2Fg%2F11ldv7llf3!19sChIJsa0GNiUNTYgRKqWojPhIB9s,Premium Parking - P7431,,,Parking lot,"113 Luck Ave SW, Roanoke, VA 24011, United States","73C4+2P Roanoke, Virginia, USA",https://www.premiumparking.com/p7431,+1 844-236-2011,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lq6ybyDgOKnpkzAFqAFjmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.3531985&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:36.181Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/ROA+Short+Term+Parking/data=!4m7!3m6!1s0x884d0ef35de6309d:0xfc2eaa95a532db17!8m2!3d37.31998!4d-79.9700174!16s%2Fg%2F11tjbt_t7f!19sChIJnTDmXfMOTYgRF9sypZWqLvw,ROA Short Term Parking,5.0,1,Parking lot,"5202 Aviation Dr NW, Roanoke, VA 24012, United States","829H+XX Roanoke, Virginia, USA",https://flyroa.com/parking,+1 540-362-0630,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EMYzJCcuAxG_YxByPEr9Cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.550606&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:39.644Z,,,,,,,,,
https://www.google.com/maps/place/Short-Term+Parking/data=!4m7!3m6!1s0x884d0ef4a1409801:0xa96077cc4a1b755d!8m2!3d37.3197304!4d-79.9693628!16s%2Fg%2F11f_p3fd9v!19sChIJAZhAofQOTYgRXXUbSsx3YKk,Short-Term Parking,5.0,2,Parking lot,"5274 Aviation Dr NW, Roanoke, VA 24012, United States","829J+V7 Roanoke, Virginia, USA",,+1 540-362-0630,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_E0OGEt9jfZc_wRBqQH1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.65866&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:42.601Z,,,,,,,,,
https://www.google.com/maps/place/USPS+Employee+parking+lot/data=!4m7!3m6!1s0x884d0dd133622d95:0xe401ef39334f4839!8m2!3d37.2775139!4d-79.9342288!16s%2Fg%2F11rj5npfsg!19sChIJlS1iM9ENTYgROUhPMznvAeQ,USPS Employee parking lot,,,Government office,"Roanoke, VA 24016, United States","73H8+28 Roanoke, Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rYmXYdS_YNWb4G_kUiXXtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.446378&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:45.464Z,,,,,,,,,
https://www.google.com/maps/place/Carilion+Roanoke+Memorial+Hospital/data=!4m7!3m6!1s0x884d0d0abdbe905d:0x9fc87724c9fcac66!8m2!3d37.251346!4d-79.9417!16s%2Fm%2F02qnnzc!19sChIJXZC-vQoNTYgRZqz8ySR3yJ8,Carilion Roanoke Memorial Hospital,2.9,802,General hospital,"1906 Belleview Ave SE, Roanoke, VA 24014, United States","7325+G8 Roanoke, Virginia, USA",https://www.carilionclinic.org/locations/carilion-roanoke-memorial-hospital?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 540-981-7000,,https://lh3.googleusercontent.com/p/AF1QipOfEXwqT8gAXop0UTFqyAthe6fzNdgvmEBZ41m3=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:50.504Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Roanoke+Street+Maintenance/data=!4m7!3m6!1s0x884d0de699157a4d:0x2dc81dfe321c87c6!8m2!3d37.2878461!4d-79.9376749!16s%2Fg%2F1tcwxdt2!19sChIJTXoVmeYNTYgRxoccMv4dyC0,Roanoke Street Maintenance,2.3,7,City government office,"1802 Courtland Rd NE, Roanoke, VA 24012, United States","73Q6+4W Roanoke, Virginia, USA",https://www.roanokeva.gov/1842/Maintenance,+1 540-853-2000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxN8zV1zXdLMDg3c00GpS1BRwsL5Nbl-zc6-6VWgcKb_miS_1aCPFModWBnIfQj89VQgaaiuifFUGAEn0ibDr_eW6ifqEj-_Cgyo1USS_LYYTbgskMtFxn9Q1i_5j0mhmI2yaSn=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:53.402Z,,,,,,,,,
https://www.google.com/maps/place/Roanoke+Code+Enforcement/data=!4m7!3m6!1s0x884d0dbe5876d2ad:0x58ebcf51b210dde7!8m2!3d37.2710326!4d-79.9449983!16s%2Fg%2F1vq9mzwv!19sChIJrdJ2WL4NTYgR590QslHP61g,Roanoke Code Enforcement,1.5,8,City government office,"215 Church Ave SW # 312, Roanoke, VA 24011, United States","73C4+C2 Roanoke, Virginia, USA",https://www.roanokeva.gov/2059/Enforcement,+1 540-853-2344,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GzryD_r3tG_XR_U2TodmJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.79843&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:56.298Z,,,,,,,,,
https://www.google.com/maps/place/Roanoke+City+Deliquent+Taxes/data=!4m7!3m6!1s0x884d0dbe8b40819d:0xb1b2b52224c784b8!8m2!3d37.2710326!4d-79.9449983!16s%2Fg%2F1tgpt9cv!19sChIJnYFAi74NTYgRuITHJCK1srE,Roanoke City Deliquent Taxes,,,City government office,"215 Church Ave SW Ste 252, Roanoke, VA 24011, United States","73C4+C2 Roanoke, Virginia, USA",,+1 540-853-2880,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GzryD_r3tG_XR_U2TodmJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.79843&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:22:59.055Z,,,,,,,,,
https://www.google.com/maps/place/Tour+Roanoke+%26+Roanoke+Food+Tours/data=!4m7!3m6!1s0x884d0c612b87be69:0xeb89ee7eff8a2d50!8m2!3d37.2744975!4d-79.9394322!16s%2Fg%2F1yh4g_v2d!19sChIJab6HK2EMTYgRUC2K_37uies,Tour Roanoke & Roanoke Food Tours,4.9,51,Sightseeing tour agency,"110 Shenandoah Ave NW, Roanoke, VA 24016, United States","73F6+Q6 Roanoke, Virginia, USA",http://www.tourroanoke.com/,+1 540-309-1781,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQsSWkD_o4j5aGxf5GbPgZj8LYKquhjCR2CWZHXZmupc89gRkdGkAxOtt6jZ78m21hYwXPrSdQr-aej5yCo7YeVIdiucVhY-aqCNr_mGU-DGTgAry1Skv--HkTX1soaq9ZaMzRlQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:04.087Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,12–5 pm,10 am–5 pm,,
https://www.google.com/maps/place/Hampton+Inn+%26+Suites+Roanoke-Downtown/data=!4m10!3m9!1s0x884d0d95b0b19295:0xc0bf006c6a5a17d3!5m2!4m1!1i2!8m2!3d37.270292!4d-79.9395061!16s%2Fg%2F11bzs4br2k!19sChIJlZKxsJUNTYgR0xdaamwAv8A,Hampton Inn & Suites Roanoke-Downtown,4.3,954,,"27 Church Ave SE, Roanoke, VA 24011, United States","73C6+45 Roanoke, Virginia, USA",https://www.hilton.com/en/hotels/roardhx-hampton-suites-roanoke-downtown/?SEO_id=GMB-AMER-HX-ROARDHX&y_source=1_MzI2NDcxNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 540-400-6000,,https://lh3.googleusercontent.com/p/AF1QipMnA36Gv2stbMdzCq95kXrvu5DHp6CMWU8nHBbc=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:07.532Z,,,,,,,,,
https://www.google.com/maps/place/Roanoke+Mountain+Adventures/data=!4m7!3m6!1s0x884d0dae6b3dbf55:0x52a4dd72873f2d2f!8m2!3d37.2635185!4d-79.9570506!16s%2Fg%2F11b7ldt1nx!19sChIJVb89a64NTYgRLy0_h3LdpFI,Roanoke Mountain Adventures,4.8,299,Outdoor clothing and equipment shop,"806 Wasena Ave SW, Roanoke, VA 24015, United States","727V+C5 Roanoke, Virginia, USA",http://www.roanokemountainadventures.com/,+1 540-525-8295,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTPYMkFDvkLtPwVbsSdXXKlrRQQoSpT1I9SpzKHtaD-JnsCGxbRSo-W712sFc7jaqNKduRq1wravoxdYpGYg-7dJhtW6Q44zBXigLEe5fYi7otdSQP7fQ7W1eD4y304Cp8VveO=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:12.488Z,10 am–6 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,,
"https://www.google.com/maps/place/Southeast+Rural+Community+Assistance+Project,+Inc.+%28SERCAP%29/data=!4m7!3m6!1s0x884d0db92edccc51:0xab2ca0c83a0e50ae!8m2!3d37.2717006!4d-79.9477838!16s%2Fg%2F11h0s2shv!19sChIJUczcLrkNTYgRrlAOOsigLKs","Southeast Rural Community Assistance Project, Inc. (SERCAP)",3.8,10,Non-profit organization,"347 Campbell Ave SW, Roanoke, VA 24016, United States","73C2+MV Roanoke, Virginia, USA",https://sercap.org/,+1 540-345-1184,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOMofEyGaA-ptlbdqkZ7Ua2ttRkW0Y147rGMJz3=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:17.374Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Roanoke+%E2%80%93+Civic+Center+by+IHG/data=!4m10!3m9!1s0x884d0d5cefa6a4df:0x5f92cc55dca51db8!5m2!4m1!1i2!8m2!3d37.2832795!4d-79.9317466!16s%2Fg%2F11j4m55rdz!19sChIJ36Sm71wNTYgRuB2l3FXMkl8,Holiday Inn Express & Suites Roanoke – Civic Center by IHG,4.3,484,,"1303 Williamson Rd NE, Roanoke, VA 24012, United States","73M9+88 Roanoke, Virginia, USA",https://www.ihg.com/holidayinnexpress/hotels/us/en/roanoke/roaoa/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-ROAOA,+1 540-900-2312,,https://lh3.googleusercontent.com/p/AF1QipNfARr6y62TvGmZRBuPmdTNR1Oh9u573zSVWl62=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:20.882Z,,,,,,,,,
https://www.google.com/maps/place/Express+Towing/data=!4m7!3m6!1s0x21e345020e595afb:0xd9c4df589406d370!8m2!3d37.2904281!4d-79.9403897!16s%2Fg%2F11s4z5wly6!19sChIJ-1pZDgJF4yERcNMGlFjfxNk,Express Towing,4.8,75,Towing service,"2102 Lukens St NE, Roanoke, VA 24012, United States","73R5+5R Roanoke, Virginia, USA",,+1 540-676-7373,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipObq3CxdwkPnjicxHBw7xnEpG6mQBTOEPJ-ILvq=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:25.766Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/CSE,+Inc./data=!4m7!3m6!1s0x884d11f05f30660d:0x8383f110a4b475ec!8m2!3d37.284363!4d-79.9895498!16s%2Fg%2F1tjhybtr!19sChIJDWYwX_ARTYgR7HW0pBDxg4M","CSE, Inc.",4.5,8,Crane service,"3138 Salem Turnpike NW, Roanoke, VA 24017, United States","72M6+P5 Roanoke, Virginia, USA",https://cseonline.net/,+1 540-343-6901,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3SkC70gLPs-Qu4vPVDHWLU7w9pUpHEGP8OQSYl8xjumTwa9IibF_dMS3KJB4hbEohtNvwj78ndDmoRbKzDf9bB0Mg9l8l0sLoTLpdFbvBBSsyDva8IGVxSQItU5cpcJs1rsrYlg=w408-h906-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:30.866Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,
https://www.google.com/maps/place/The+Liberty+Trust/data=!4m10!3m9!1s0x884d0d263dca8b1d:0x11aae86a616a4910!5m2!4m1!1i2!8m2!3d37.2723456!4d-79.9408243!16s%2Fg%2F11rhp76s6j!19sChIJHYvKPSYNTYgREElqYWroqhE,The Liberty Trust,4.3,235,,"101 S Jefferson St, Roanoke, VA 24011, United States","73C5+WM Roanoke, Virginia, USA",http://libertytrusthotel.com/,+1 540-299-5100,,https://lh3.googleusercontent.com/p/AF1QipNZjrDt6UM8X5NHgoSfnqhGuT52u_fTnpGYGlaW=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:34.180Z,,,,,,,,,
https://www.google.com/maps/place/Carilion+Roanoke+Community+Hospital/data=!4m7!3m6!1s0x884d0d97ba420a0d:0x706869ed489c6fab!8m2!3d37.2656848!4d-79.9396428!16s%2Fg%2F1tdftv4_!19sChIJDQpCupcNTYgRq2-cSO1paHA,Carilion Roanoke Community Hospital,3.9,82,General hospital,"101 Elm Ave, Roanoke, VA 24013, United States","7386+74 Roanoke, Virginia, USA",https://www.carilionclinic.org/locations/carilion-roanoke-community-hospital?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 540-985-8000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTTlSO205cOjBVO-6bv59h7Cm-YO8GcIL8rXNTOzy8ivqr9Ku9u6_m-nK_NCKY05LPwhnF2uERTW76Ko9DhTnTeu6sLmjTSV37AME8DHQB8MmqnMKLQtuUgo8ludPUhENDoy27=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:39.523Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Safeside+Tactical/data=!4m7!3m6!1s0x884d0dcbb479b62b:0x8ccea4c1cf9abb5f!8m2!3d37.2787651!4d-79.960349!16s%2Fg%2F11bwqvwk0s!19sChIJK7Z5tMsNTYgRX7uaz8Gkzow,Safeside Tactical,4.3,361,Shooting range,"1201 Shenandoah Ave NW, Roanoke, VA 24017, United States","72HQ+GV Roanoke, Virginia, USA",http://www.safesidetactical.com/,+1 540-682-8881,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipO3bzFu_OeS9CXRkTOIisDqb82l-mNr6XGduNEq=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:44.673Z,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,1–6 pm,10 am–8 pm,,
https://www.google.com/maps/place/Mitchell%27s+Towing+%26+Recovery/data=!4m7!3m6!1s0x884d0e15b4e3c99d:0xcd4f17f45ca56031!8m2!3d37.2746884!4d-79.9249816!16s%2Fg%2F11gg73yzdk!19sChIJncnjtBUOTYgRMWClXPQXT80,Mitchell's Towing & Recovery,4.8,802,Towing service,"208 12th St SE, Roanoke, VA 24013, United States","73FG+V2 Roanoke, Virginia, USA",http://www.mitchellstowingandrecovery.com/,+1 540-309-3596,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOb_pADrFUg4nOGVNgWCaw2FXJKtez8m8In0Ksu=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:50.296Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Gregory+Poole+Lift+Systems+-+Roanoke/data=!4m7!3m6!1s0x884d0e098d034e9f:0x41d44722c241b087!8m2!3d37.2962879!4d-79.9361543!16s%2Fg%2F126375vb6!19sChIJn04DjQkOTYgRh7BBwiJH1EE,Gregory Poole Lift Systems - Roanoke,3.9,8,Forklift dealer,"116-A Liberty Rd NE, Roanoke, VA 24012, United States","73W7+GG Roanoke, Virginia, USA",https://www.gregorypoolelift.com/locations/roanoke-va,+1 540-265-5757,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOPp5_dWnXdItrweFwEGvBvZJNPVrNNDyd634d2=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Roanoke+VA/@37.2709116,-79.9449495,14z",2025-10-28T19:23:55.499Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,· In-store shopping · Kerbside pickup · Delivery
