placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp
https://www.google.com/maps/place/Lion+Energy/data=!4m7!3m6!1s0x874d838acf6911c1:0xaea595c0b09921ac!8m2!3d40.362431!4d-111.789932!16s%2Fg%2F11cl_hs6pp!19sChIJwRFpz4qDTYcRrCGZsMCVpa4,Lion Energy,4.7,326,Solar energy equipment supplier,,"735 S Auto Mall Dr #200, American Fork, UT 84003, United States","9666+X2 American Fork, Utah, USA",https://lionenergy.com/,+1 801-727-9270,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMBkwvZGsK-5FktOre0pPl7P7wqGHNA9tYq2J8i=w719-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:52:52.545Z
https://www.google.com/maps/place/Red-D-Arc+Welderentals/data=!4m7!3m6!1s0x8752f2e7b3383827:0x820609a413231d42!8m2!3d40.724905!4d-111.9595933!16s%2Fg%2F12q4q9fp5!19sChIJJzg4s-fyUocRQh0jE6QJBoI,Red-D-Arc Welderentals,5.0,4,Equipment rental agency,,"2781 2100 S, West Valley City, UT 84119, United States","P2FR+X5 West Valley City, Utah, USA",http://www.red-d-arc.com/branch_locations.aspx?branchid=45&utm_arg=3rd_party_local:google:google-distrib:Red-D-Arc-Welderentals:RUS39&utm_source=google&utm_medium=organic&utm_campaign=gmb-locations,+1 801-908-5257,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN4SrwJ2I2vC0-8VZoe4Uv2HYPAeWkCNHpj3iZp=w480-h240-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:52:57.513Z
https://www.google.com/maps/place/A-1+Saw+Services/data=!4m7!3m6!1s0x87528c39f2c68f59:0xb707fcb97c6e8e5c!8m2!3d40.6523509!4d-111.9864993!16s%2Fg%2F1tcvzxcn!19sChIJWY_G8jmMUocRXI5ufLn8B7c,A-1 Saw Services,3.3,94,Lawn mower store,,"5433 4015 W, Salt Lake City, UT 84129, United States","M227+WC Salt Lake City, Utah, USA",http://a1sawandmowerservice.com/,+1 801-967-1683,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nfDwOnHDwzRHdky4O7X80g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.898705&pitch=0&thumbfov=100,false,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:53:02.782Z
https://www.google.com/maps/place/S+Electrical+Systems/data=!4m7!3m6!1s0x8752f49802ace785:0x87e90cfbdd158849!8m2!3d40.7436946!4d-111.9404836!16s%2Fg%2F1tf7bk_v!19sChIJheesApj0UocRSYgV3fsM6Yc,S Electrical Systems,3.9,7,Electrician,,"1770 Sequoia Vista Cir STE 1A, Salt Lake City, UT 84104, United States","P3V5+FR Salt Lake City, Utah, USA",,,"Closed · Opens 7 am Mon

Updated by this business 9 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eqcIFGWrmwRI0srgaNnsTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.93948&pitch=0&thumbfov=100,true,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:53:07.534Z
https://www.google.com/maps/place/Marathon+Electric+LLC/data=!4m7!3m6!1s0x8752891d128ce06b:0x77de2fdaadaf18bd!8m2!3d40.6289721!4d-111.9001901!16s%2Fg%2F11thlpx7sp!19sChIJa-CMEh2JUocRvRivrdov3nc,Marathon Electric LLC,3.5,2,Electrical installation service,,"6646 Cottonwood St, Murray, UT 84107, United States","J3HX+HW Murray, Utah, USA",http://marathonelectricllc.com/,+1 801-266-2119,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy5s0az8aCNQNVy06fkhZSDlxZ56ue5zEFxFPinyyNFDKFlubx5-AStEh7oDOEb2_FQGleTrWFOgLVVmrwhnKBnBF09S7RGmfyHk-iwkwa_i6X7luz3a8bcR6crvaGmU8K2gTaHxA=w408-h544-k-no,true,Closed,Closed,7 am–3 am,7 am–3 am,7 am–3 am,7 am–3 am,7 am–3 am,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:53:19.328Z
https://www.google.com/maps/place/Tunex/data=!4m7!3m6!1s0x87528d4784015f9b:0x145b388fcad34551!8m2!3d40.695471!4d-112.024317!16s%2Fg%2F1tg8k66p!19sChIJm18BhEeNUocRUUXTyo84WxQ,Tunex,4.4,206,Auto repair shop,,"3549 S 5600 W, West Valley City, UT 84120, United States","MXWG+57 West Valley City, Utah, USA",https://tunex.com/,+1 801-982-9476,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzCQwCpteKcvgUepAo-gyJHv5WEHdTKVpTLYKzPtbRkX5NwAI86mE3sMk-OVnEVdsucR5vI_3wzQ4w12ko-6wOXsfwN57oTXFXGobC0lgTQkpWj4Iy0j6dIkVnCFL9uax9QrRWb=w426-h240-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:53:24.444Z
https://www.google.com/maps/place/BNG+Electric+Inc/data=!4m7!3m6!1s0x87528d96c41c3455:0xafc6a07c91874c6c!8m2!3d40.6546372!4d-112.0286792!16s%2Fg%2F1hc6f3jhj!19sChIJVTQcxJaNUocRbEyHkXygxq8,BNG Electric Inc,5.0,5,Electrician,,"5762 Rocky Meadows Pl, Salt Lake City, UT 84118, United States","MX3C+VG Salt Lake City, Utah, USA",,+1 801-508-7948,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QZOJzSqpFYMfbT61arBjnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.7693&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:53:27.135Z
https://www.google.com/maps/place/EZ+Electric/data=!4m7!3m6!1s0x874da4f88b00e5c1:0xbca614321cd44546!8m2!3d40.4260304!4d-111.833484!16s%2Fg%2F11c0xpl4t_!19sChIJweUAi_ikTYcRRkXUHDIUprw,EZ Electric,4.9,576,Electrician,,,,http://www.ezelectric.com/,+1 385-220-7815,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNC-Ifeuhcoa98Fl5oZ9iRdC6oUj-0S6bb8fDIp=w426-h240-k-no,true,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:53:31.994Z
https://www.google.com/maps/place/I-D+Electric+Co/data=!4m7!3m6!1s0x87528b2a8a05dc2b:0x1b932a0bc91472f5!8m2!3d40.7842765!4d-112.0233516!16s%2Fg%2F11fx22sw3c!19sChIJK9wFiiqLUocR9XIUyQsqkxs,I-D Electric Co,4.7,15,Electrician,,,,http://idelect.com/,+1 801-268-1471,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPaqLQoldmHmliGF1MCAko98qHkLEUQ6sAwOX4Y=w461-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:53:36.814Z
https://www.google.com/maps/place/Temporary+Power+Company/data=!4m7!3m6!1s0x87529bbc85a35d7d:0xb026624453fdf523!8m2!3d39.4996794!4d-111.5472285!16s%2Fg%2F11g1lny1nd!19sChIJfV2jhbybUocRI_X9U0RiJrA,Temporary Power Company,5.0,10,Electrician,,,,http://temporarypowercompany.com/,+1 801-893-2971,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOQBJ8drbI3sb0MAfWjOKgs0HWumgF-c18LLfKz=w408-h266-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Valley+City+Salt+Lake+City+UT/@40.6916132,-112.0010501,14z",2026-01-10T22:53:42.976Z
https://www.google.com/maps/place/Bright+Line+Electric/data=!4m7!3m6!1s0x87525308b35446cb:0x44a7a54ef5d48174!8m2!3d41.2065396!4d-111.9803042!16s%2Fg%2F11nx7501zj!19sChIJy0ZUswhTUocRdIHU9U6lp0Q,Bright Line Electric,5.0,242,Electrician,,"142 W 3175 S St, Ogden, UT 84401, United States","6249+JV Ogden, Utah, USA",https://www.callbrightline.com/,+1 801-458-0831,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMurKJNEq_DmW3fugjhnYQFUBF6qRLYD4TYTvD7=w408-h408-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Salt+Lake+City+UT/@41.2185625,-111.97051,14z",2026-01-10T22:53:56.500Z
https://www.google.com/maps/place/All+in+One+Electric/data=!4m7!3m6!1s0x87530f6bc0e847af:0x9b6e432f00708efb!8m2!3d41.218194!4d-112.0160608!16s%2Fg%2F11jddwrc56!19sChIJr0fowGsPU4cR-45wAC9Dbps,All in One Electric,5.0,64,Electrician,,"1520 W 2650 S, Ogden, UT 84401, United States","6X9M+7H Ogden, Utah, USA",https://www.allinoneutah.com/,+1 801-653-0866,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMHG1iYbXn3HvPPgHvRSDkBR8SqskGW3eSkqEqN=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Salt+Lake+City+UT/@41.2185625,-111.97051,14z",2026-01-10T22:54:01.414Z
https://www.google.com/maps/place/Whipple+Service+Champions/data=!4m7!3m6!1s0x87530ff100c4e4fb:0x47f5a038d56758bd!8m2!3d41.2121489!4d-112.0237045!16s%2Fg%2F11sbc1hp2_!19sChIJ--TEAPEPU4cRvVhn1Tig9Uc,Whipple Service Champions,4.8,900,HVAC contractor,,"1805 2900 S #1, Ogden, UT 84401, United States","6X6G+VG Ogden, Utah, USA",https://whippleplumbing.com/areas-served/ogden/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*220*whipple-service-champions-ogden,+1 801-396-8791,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOMO3u4v7Ohrkzy-NMRdm2pMeWHuFYIE73z99BZ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Salt+Lake+City+UT/@41.2185625,-111.97051,14z",2026-01-10T22:54:06.474Z
https://www.google.com/maps/place/MR+AMP/data=!4m7!3m6!1s0x87530ede419eeb97:0x930fce248eab2f67!8m2!3d41.2206084!4d-111.9785525!16s%2Fg%2F1vbnpx12!19sChIJl-ueQd4OU4cRZy-rjiTOD5M,MR AMP,4.9,150,Electrician,,"103 25th St, Ogden, UT 84401, United States","62CC+6H Ogden, Utah, USA",https://www.mramp.com/,+1 801-444-9300,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPRMa7oCQTrojB0cRCbEcmIbEQC4W4zXFtHAuoE=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Salt+Lake+City+UT/@41.2185625,-111.97051,14z",2026-01-10T22:54:11.685Z
https://www.google.com/maps/place/All+Aboard+Services/data=!4m7!3m6!1s0x8753a11d069ad7e3:0x6eef03225a507dc0!8m2!3d41.2937378!4d-112.0287386!16s%2Fg%2F11ft128dm4!19sChIJ49eaBh2hU4cRwH1QWiID724,All Aboard Services,4.9,672,HVAC contractor,,"1957 N 2000 W, Ogden, UT 84404, United States","7XVC+FG Ogden, Utah, USA",https://callallaboard.com/,+1 801-745-2210,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipOv3euuIoSxfLtY0x0QPZj5Kr-sfEs-UMU9pjz4=w458-h240-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Salt+Lake+City+UT/@41.2185625,-111.97051,14z",2026-01-10T22:54:16.708Z
https://www.google.com/maps/place/J+%26+J+Electric+Inc/data=!4m7!3m6!1s0x87530fb13e0b1d05:0x9581385deb7554b5!8m2!3d41.202837!4d-112.0164092!16s%2Fg%2F11f3nl3pq6!19sChIJBR0LPrEPU4cRtVR16104gZU,J & J Electric Inc,4.9,38,Electrician,,"3410 S 1500 W, Ogden, UT 84401, United States","6X3M+4C Ogden, Utah, USA",https://www.jjelectricinc.com/,+1 801-663-7910,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNUDBIdmEvdJSFeC1RtHsANoYg32_ji2F1muBv7=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ogden+Salt+Lake+City+UT/@41.2185625,-111.97051,14z",2026-01-10T22:54:21.579Z
https://www.google.com/maps/place/Butler+Electric+Inc./data=!4m7!3m6!1s0x875262a92c69a309:0xd0404b2a9f3add90!8m2!3d40.5937001!4d-111.8511503!16s%2Fg%2F1tf48mrx!19sChIJCaNpLKliUocRkN06nypLQNA,Butler Electric Inc.,4.9,95,Electrician,,"1385 E 8685 S, Sandy, UT 84093, United States","H4VX+FG Sandy, Utah, USA",https://butler-electric.com/,+1 801-598-3982,"Closed · Opens 8 am Mon

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPj12LB1QN6TWKhf85Nbcxy2nUHtmsc_B8Gdg6s=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:54:43.286Z
"https://www.google.com/maps/place/YES!+Air+Conditioning,+Heating,+Plumbing+and+Electric/data=!4m7!3m6!1s0x87526320eb74bacf:0x104b575f31c519d9!8m2!3d40.5869816!4d-111.8527131!16s%2Fg%2F11lglpsqzr!19sChIJz7p06yBjUocR2RnFMV9XSxA","YES! Air Conditioning, Heating, Plumbing and Electric",4.8,1413,Heating contractor,,"9035 S 1300 E B110 Ste H, Sandy, UT 84094, United States","H4PW+QW Sandy, Utah, USA",https://www.theyesmancan.com/locations/utah/sandy/?utm_source=google&utm_medium=gbp&utm_campaign=local_seo&utm_content=gbp_website_click,+1 801-810-8971,,,https://lh3.googleusercontent.com/p/AF1QipOcprJU14ih9EJj4VR7U9h11lKJQSeATJZgwXtR=w408-h290-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:54:48.315Z
https://www.google.com/maps/place/Golden+Electric/data=!4m7!3m6!1s0x87528b703052112f:0x8e930b4796469b96!8m2!3d40.6804035!4d-111.9209344!16s%2Fg%2F11q1pfmkyh!19sChIJLxFSMHCLUocRlptGlkcLk44,Golden Electric,5.0,59,Electrician,,,,https://goldenelectric.com/,+1 801-652-4304,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNSlDJGDfIn-dScc-6gu_rY5ozEuLRKmSMeohJQ=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:54:53.099Z
https://www.google.com/maps/place/Electrician+Salt+Lake+City/data=!4m7!3m6!1s0x8752875044bf4b93:0xcaa1509c37e8420a!8m2!3d40.5503831!4d-111.8849487!16s%2Fg%2F11l_fzk6sw!19sChIJk0u_RFCHUocRCkLoN5xQoco,Electrician Salt Lake City,5.0,2,Electrician,,"208 Belle Glenn Cir Suite A, Sandy, UT 84070, United States","H428+52 Sandy, Utah, USA",,+1 801-516-3723,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lk_tHaot_9IWIxfNx8Tu_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.77309&pitch=0&thumbfov=100,false,9 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:54:57.944Z
https://www.google.com/maps/place/Mr.+Electric+of+Sandy/data=!4m7!3m6!1s0x875289ff690f77dd:0x9145304f6081eeff!8m2!3d40.5866868!4d-111.8926536!16s%2Fg%2F11lzwbv7hv!19sChIJ3XcPaf-JUocR_-6BYE8wRZE,Mr. Electric of Sandy,5.0,47,Electrician,,"43 W 9000 S suite b6, Sandy, UT 84070, United States","H4P4+MW Sandy, Utah, USA",https://www.mrelectricutah.com/electrician-sandy-ut-electrical-repair-service,+1 801-396-8868,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM4JFuYbBLBpXbMSJb1PvYilXjH2hy5PWZS8slT=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:03.021Z
https://www.google.com/maps/place/GSL+Electric/data=!4m7!3m6!1s0x8752888ab576c313:0x913ba8755e715175!8m2!3d40.5957758!4d-111.9060481!16s%2Fg%2F1tdyr87_!19sChIJE8N2tYqIUocRdVFxXnWoO5E,GSL Electric,4.3,22,Electrical engineer,,"8540 Sandy Pkwy, Sandy, UT 84070, United States","H3WV+8H Sandy, Utah, USA",http://www.gslelectric.com/,+1 801-565-0088,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxa8GmKLdWgoqfP3UziEhoTybfKD6MWZIUhX6fWCplBrLUbhtE3eGLIH3ry-rde8TaebzmDOvkRBY-fSuLZ4E-rNQuxgdSxV--swEywZ8ym2lHBYkiy8dL4hMFF6cp_vAXNaa1_cQ=w408-h725-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:08.200Z
https://www.google.com/maps/place/Danny%27s+Electric+Motors/data=!4m7!3m6!1s0x8752886fa5dd1ae5:0x62e859e5b0b6c15d!8m2!3d40.5907045!4d-111.8905589!16s%2Fg%2F1tsr3pll!19sChIJ5RrdpW-IUocRXcG2sOVZ6GI,Danny's Electric Motors,4.8,76,Electric motor repair shop,,"8865 State St, Sandy, UT 84070, United States","H4R5+7Q Sandy, Utah, USA",http://dannyselectricmotors.com/,+1 801-569-3830,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZN-4TQYLdSvs3uQ5mPErx5nT9jOA4PSa1nazL89U6MmUOd_GUR49ER-ixwshzKudibhTV7wkcyp1Qf-u-AJvQPt4mZruVExeIhj3q_ZXw-Gg_bMoX7WwClMueDKQjdC3K31w04Q=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:13.193Z
https://www.google.com/maps/place/Ratchet+Man+Mobile+Repair/data=!4m7!3m6!1s0x875287d10a366e19:0xda36c929a7032128!8m2!3d40.5462199!4d-111.8592025!16s%2Fg%2F11k6qljh4k!19sChIJGW42CtGHUocRKCEDpynJNto,Ratchet Man Mobile Repair,4.1,18,Lawn mower repair service,,"#1, Sandy, UT 84094, United States","G4WR+F8 Sandy, Utah, USA",http://www.ratchetmanmobilerepair.com/,+1 801-349-0072,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOiTVfmbnGvuUDGzKs7nauMn7i3TtoFPZw3NsvL=w408-h306-k-no,true,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:18.106Z
"https://www.google.com/maps/place/Ad-Lite+Electric,+Inc./data=!4m7!3m6!1s0x87528fa1f14ae351:0x734627eb2dd8dd02!8m2!3d40.5931857!4d-111.9060174!16s%2Fg%2F1tjg_vp6!19sChIJUeNK8aGPUocRAt3YLesnRnM","Ad-Lite Electric, Inc.",5.0,15,Electrician,,"8744 Sandy Pkwy Ste. B, Sandy, UT 84070, United States","H3VV+7H Sandy, Utah, USA",http://www.ad-liteelectric.com/,+1 801-856-4555,Closed · Opens 8 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOR5jPVFh2b3TLZXHEiLGedvAxiqBmwqLPnx2hO=w408-h339-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:23.008Z
https://www.google.com/maps/place/Wheeler+Cat+Rentals+-+Sandy/data=!4m7!3m6!1s0x87528810346133cb:0xb763c616712bcfb3!8m2!3d40.5812735!4d-111.8987728!16s%2Fg%2F124ymlx_4!19sChIJyzNhNBCIUocRs88rcRbGY7c,Wheeler Cat Rentals - Sandy,4.8,517,Equipment rental agency,,"240 W 9400 S, Sandy, UT 84070, United States","H4J2+GF Sandy, Utah, USA",https://wheelercat.com/about/locations/62672/?utm_source=sandy&utm_medium=organic&utm_campaign=local,+1 801-566-7714,"Closed · Opens 7 am Mon

Confirmed by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipOogN-h0AjmiWS4YZuDMfX4WFiUzfX7tGASXSDU=w425-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:28.125Z
https://www.google.com/maps/place/Electri-City+Utah+LLC/data=!4m7!3m6!1s0x8752894d391ed2b9:0x7116a9ab30df39d7!8m2!3d40.5348395!4d-111.9007331!16s%2Fg%2F11gh_mh4pt!19sChIJudIeOU2JUocR1znfMKupFnE,Electri-City Utah LLC,4.8,24,Electrician,,,,http://electricityutahllc.com/,+1 801-512-5798,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4tbw4pyPmgqnSMCaYnxUw5pYWE6QnY0986bnzXgP-W3-UJX4MDV6vRr28eSKzUY6LPu7RaygZhO1HaWxgvYU6ref-Gl9kxHv6Fzi7mSjiHWxGHr7cq1ASPjG85w3prVFCGOVk8g=w408-h724-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:33.209Z
https://www.google.com/maps/place/Adaptive+Power+Services/data=!4m7!3m6!1s0x875288f41b3e726f:0xd34d6d74aa989e33!8m2!3d40.5990112!4d-111.9096844!16s%2Fg%2F11nnwg2rs4!19sChIJb3I-G_SIUocRM56YqnRtTdM,Adaptive Power Services,5.0,3,,,"8389 700 W, Sandy, UT 84047, United States","H3XR+J4 Sandy, Utah, USA",https://www.adaptivepowerservices.com/contact,+1 801-683-5355,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YqdHkC5DM5REMubmMjAIsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.41838&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:37.983Z
https://www.google.com/maps/place/Westover+Electric/data=!4m7!3m6!1s0xacd6c7bdd212afc7:0x4c4d306816da007b!8m2!3d40.6481454!4d-111.7686874!16s%2Fg%2F11xmt2yy97!19sChIJx68S0r3H1qwRewDaFmgwTUw,Westover Electric,5.0,31,Electrician,,,,https://westoverelectric.com/,+1 385-732-3182,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPDDJVxwBk5ltAIjBm-QXV6y9XSaOyh_iOOf3ri=w408-h306-k-no,true,9 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sandy+Salt+Lake+City+UT/@40.5649781,-111.8389726,14z",2026-01-10T22:55:42.718Z
