placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Big+Dog+Restoration/data=!4m7!3m6!1s0x809afab9f3ca0b51:0x77c17b33d65134c1!8m2!3d38.6556583!4d-121.0692347!16s%2Fg%2F1tfbcdp4!19sChIJUQvK87n6moARwTRR1jN7wXc,Big Dog Restoration,4.7,40,Water damage restoration service,"3941 Park Dr Suite 20-634, El Dorado Hills, CA 95762, United States","MW4J+78 El Dorado Hills, California, USA",http://bigdogrest.com/,+1 916-939-9900,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8uoIjGGS9wXaMQNWFt1upwbuwntruhlrUtr473N4zox5G4bUtqjd1AQsWhOMI_f31Czor8qhokph0X4hMOpHhwUboZ_HofUKoBKHw320_ZGb3Bx8txQVB-8B-GkYxnTQQDt-NUA=w408-h614-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:03.849Z,,
https://www.google.com/maps/place/NorCal+Remodels+LLC/data=!4m7!3m6!1s0x2470dbc1f69ecee3:0xfe9cf20cd8632564!8m2!3d38.666394!4d-120.718952!16s%2Fg%2F11v9l0f02_!19sChIJ486e9sHbcCQRZCVj2AzynP4,NorCal Remodels LLC,4.8,13,Water damage restoration service,,,https://www.norcal-remodels.com/,+1 916-537-6269,Closed · Opens 9 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepeddkCWA1qVflQHNwMJRmyoyexOO9sp2hl-60vEmzsYdVZPIbtDI6F64rM-MJQffeC18c9mlkIqRDgQjqCK07ZMN3JnLui7kLRPPQViuCwx7ZUzAnYT8Py3lHrvruooy-u5q7bjbZLUtY=w576-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:08.901Z,,
https://www.google.com/maps/place/Wallen%27s+Drywall/data=!4m7!3m6!1s0x809ae5b2dbb6aaab:0xac5c48c032514dcc!8m2!3d38.6557736!4d-121.272221!16s%2Fg%2F11hd1nz_vv!19sChIJq6q227LlmoARzE1RMsBIXKw,Wallen's Drywall,5.0,282,Dry wall contractor,,,http://www.wallensdrywall.com/,+1 916-910-4878,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqN9YtX_L_jhO8PKfpcy77i-OOcHzDUD2JE1tMsmivwpKXksiE4DeeZKeUgIdY4Zch59lEWSQEK_XaNGgI-Cl6djvTtRriPTwqq7OPlDfCZVhw8ECKzqV7bQMzZ1bNXerlVLxnEdt-6Uz0=w408-h543-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:13.526Z,,
https://www.google.com/maps/place/Express+Mobile+Repair+%28Phones+-+Computers+-+Tablets+%26+More%29/data=!4m7!3m6!1s0x809ae51bdc0e93bd:0xbd8bd88894a18f76!8m2!3d38.6910635!4d-121.1254227!16s%2Fg%2F11fklg7_p4!19sChIJvZMO3BvlmoARdo-hlIjYi70,Express Mobile Repair (Phones - Computers - Tablets & More),5.0,474,Phone repair service,"25004 Blue Ravine Rd #111, Folsom, CA 95630, United States","MVRF+CR Folsom, California, USA",http://expressmobile.repair/,+1 916-705-9191,Closed · Opens 10 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhmrA-49dAYRCFGf0_Qc19Gfv5YwLdeJZvixKn6Xdl46bX6rN7kYeY6qaGbcVpSRKvh6JVPscJpmhY8NTLmwwySifaGe0umW49XdNj8ffoDpJdt59or6AqZ25c1mHXOObERhRp=w408-h299-k-no,true,10 am–5 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:18.205Z,,
https://www.google.com/maps/place/FlowraPremium+Water+Damage+Restoration+CO./data=!4m7!3m6!1s0x809adf0067d27043:0xb33414990e4332f8!8m2!3d38.6641831!4d-121.2724134!16s%2Fg%2F11ylvt3gtr!19sChIJQ3DSZwDfmoAR-DJDDpkUNLM,FlowraPremium Water Damage Restoration CO.,5.0,2,Water damage restoration service,"5413 Sunrise Blvd, Citrus Heights, CA 95610, United States","MP7H+M2 Citrus Heights, California, USA",,+1 916-313-0019,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x1epiAhG2FShliHPa6nbbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.99802&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:22.849Z,,
https://www.google.com/maps/place/Servora+Water+Damage+Restoration+CO./data=!4m7!3m6!1s0x809adf007bc21eef:0xbbeeb4a1f2138bb5!8m2!3d38.6644917!4d-121.27494!16s%2Fg%2F11ml413vm2!19sChIJ7x7CewDfmoARtYsT8qG07rs,Servora Water Damage Restoration CO.,5.0,2,Water damage restoration service,"7811 Village Way, Citrus Heights, CA 95610, United States","MP7G+Q2 Citrus Heights, California, USA",,+1 916-313-7264,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8S_UrCQYnnnbqyxb0xGVgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.571182&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:27.469Z,,
https://www.google.com/maps/place/System4+Sacramento/data=!4m7!3m6!1s0x809ada032581fe19:0x76d1e5f4521be789!8m2!3d38.6434274!4d-121.1798372!16s%2Fg%2F1th7n4bg!19sChIJGf6BJQPamoARiecbUvTl0XY,System4 Sacramento,5.0,7,Janitorial service,"1024 Iron Point Rd Ste. 100, Folsom, CA 95630, United States","JRVC+93 Folsom, California, USA",https://system4-sacramento.com/,+1 916-922-3643,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMWKX5JxVanrT2VsERSyzKUPu5cDjNrEqlhQS6ZwpZDa6HzMwArT2S3lpGLYjTi-RZ0xSt2b7TjSTg1SBQs10MWVbIJB23C0lBPieCoZgVvz4UgPvJQAHCqnT8uoakCewmGG8C=w408-h248-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:32.447Z,,
https://www.google.com/maps/place/Pro+Team+Carpet+Cleaning+Folsom/data=!4m7!3m6!1s0x809ae4418fe7ea4b:0x7f56d5ba49fcfa0d!8m2!3d38.6674586!4d-120.8699349!16s%2Fg%2F1hc41g7ls!19sChIJS-rnj0HkmoARDfr8SbrVVn8,Pro Team Carpet Cleaning Folsom,5.0,5,Carpet cleaning service,,,,+1 916-365-2015,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer84ekaLrCiT5_T-FI0POeQsu9o1w6OX6oSbETtyA9-d-Ou43HGWfbbAdOn1JN-8zpXeAyuvT8TcJtg17Cc0UlU5Fgkic7avfez5V5KcQMow7H_grVi1JavI75s8oMFHuBdnFV1CA=w408-h306-k-no,true,9 am–4 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:37.157Z,,
https://www.google.com/maps/place/Coach+Carpet+Cleaning+of+Folsom/data=!4m7!3m6!1s0x809ae422f223f6e5:0x62fe57d70c5daaad!8m2!3d38.710538!4d-121.025244!16s%2Fg%2F1pp2tzyzk!19sChIJ5fYj8iLkmoARrapdDNdX_mI,Coach Carpet Cleaning of Folsom,5.0,4,Carpet cleaning service,,,http://carpetcleaning-folsom.com/,+1 916-941-7879,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGdsL-Y5TMjPKLVU7SDW6pg4x_fa1yzXkb-jGLkRFX0F5s_g4ARn1-bmYdbeamGsQ4vvMKLFjNm0nV6zXd6L6lTg1nd2YQV9fKHfYC8Xs-8lVEiM9Lt-394ZP4rihBxe2FA2aIvA=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:42.035Z,,
https://www.google.com/maps/place/Gooses+Carpet+and+Stone+Cleaning/data=!4m7!3m6!1s0x809ae4217b909625:0xaea127e7df59b403!8m2!3d38.6605146!4d-121.1657294!16s%2Fg%2F1tdpgfzn!19sChIJJZaQeyHkmoARA7RZ3-cnoa4,Gooses Carpet and Stone Cleaning,5.0,63,Carpet cleaning service,"590 Levy Rd, Folsom, CA 95630, United States","MR6M+6P Folsom, California, USA",http://www.goosescarpetandstonecleaning.com/,+1 916-799-8516,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgK4a__q84F52GbvRFFhg-ckGNVgsES9BKdf5sMq89U4M4GZzEZo7jbr78F0Tjx9CIgbHw2-beRUyKPHu1RFquXdT-YJCObR3spo1TTl1UnqEC9sBORqPmxEt9w-3oVc6UrF_8zw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:46.769Z,,
https://www.google.com/maps/place/ServiceMaster+Recovery+Services+by+LW/data=!4m7!3m6!1s0x809b19490861634d:0x67d63b69ed43e619!8m2!3d38.8330042!4d-121.1909116!16s%2Fg%2F11bzzynffp!19sChIJTWNhCEkZm4ARGeZD7Wk71mc,ServiceMaster Recovery Services by LW,5.0,100,Water damage restoration service,"3215 Swetzer Rd, Loomis, CA 95650, United States","RRM5+6J Loomis, California, USA",http://www.servicemasterlw.com/,+1 279-262-2866,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSBOeepLcaH1Gwl-X40uCAfXIw_rlzByAVD8Yffq4tabLbaHqnHZ8fncYhNSb2i3pgrQ222QY-0UMYK_POfkX6TasgygWFG1tm90wEEvs06yV47LK0NArp5_nek5eO9x9t0Yl3RA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:51.538Z,,
https://www.google.com/maps/place/Japan+Auto+Care/data=!4m7!3m6!1s0x809ae12f4845d7cd:0x8d654c100def4724!8m2!3d38.6780128!4d-121.2081679!16s%2Fg%2F1tcz8kvf!19sChIJzddFSC_hmoARJEfvDRBMZY0,Japan Auto Care,4.9,252,Auto repair shop,"9280 Greenback Ln, Orangevale, CA 95662, United States","MQHR+6P Orangevale, California, USA",https://japanautocare.com/,+1 916-237-7992,Closed · Opens 8 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerpkEoxY0cBMlxOGHC5KUMplDvyYw4Cy0JLg8HC2X-BAvLxUAp5dPg_RwQsmPqzmmKi5JLEICj5SrQQAgdoKe_pyZVgoH2okidTkNifvY87lsKk-Z2nwzHfxIK6nFlrU8RON5TP=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:38:56.530Z,,
"https://www.google.com/maps/place/NES,+Inc./data=!4m7!3m6!1s0x809ae4205871028f:0xe90bcf147adf53bd!8m2!3d38.6620084!4d-121.1827432!16s%2Fg%2F1tsbmcgd!19sChIJjwJxWCDkmoARvVPfehTPC-k","NES, Inc.",4.5,12,Environmental consultant,"620 Coolidge Dr Ste 100, Folsom, CA 95630, United States","MR68+RW Folsom, California, USA",https://www.nes-ehs.com/,+1 916-353-2360,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoJEdy33hynxCu9Yrafr6_vZyRci4TnDUIdIZE5EVYT-USmtuQciO82RmIf32B8RzpB_sPcbNSRNIUi07oWTqniRkxvv0PQjKjQSh-CX93ffgRjUB_T9zhd9KZ0eJlgXLYpwCLKw=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:01.259Z,,
https://www.google.com/maps/place/SERVPRO+of+Central+Antelope/data=!4m7!3m6!1s0x809b3d0c03e42e2b:0x6b481d7f271e4faa!8m2!3d38.6983475!4d-121.356156!16s%2Fg%2F11q255xgqm!19sChIJKy7kAww9m4ARqk8eJ38dSGs,SERVPRO of Central Antelope,4.9,45,Water damage restoration service,,,https://www.servpro.com/locations/ca/servpro-of-central-antelope?utm_medium=organic&utm_source=gbp,+1 916-550-3570,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerayQnlBF2WbcvnY_8LL_IgRfdcggVinY3ZXqxKo_SMvqOZqC9HpxRZub3hFwtfdhpd55iZBU2QEpQ1hGfDTpDgfOl6Xo1uhajm7iMfipaywxzG5RmoAQjb2VFomvloqikdakub8bLlVeM=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:06.086Z,,
"https://www.google.com/maps/place/Certified+Pro+Restorations,+Inc./data=!4m7!3m6!1s0x809b21b400000001:0x649ddb78735a0d80!8m2!3d38.7611466!4d-121.2979924!16s%2Fg%2F11b7gq4qlg!19sChIJAQAAALQhm4ARgA1ac3jbnWQ","Certified Pro Restorations, Inc.",4.8,22,Water damage restoration service,"700 Vallejo Ave, Roseville, CA 95678, United States","QP62+FR Roseville, California, USA",http://www.cprestorations.net/,+1 916-757-3085,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqzpPLIB6i4OHlpFFNaAKatXeWPEgpEoXF7m-LsQ8VWN2DP4HfYdPuOx6c3Ztfi9Ho1lsiteXAwYQFJViTi__zWC7cSjSz-s3MLxMeqHR2PgKwzDiLUKOP3074uatCXP6C1RMM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:10.738Z,,
https://www.google.com/maps/place/Busy+Bee+Carpet+%26+Tile+Care/data=!4m7!3m6!1s0x809addebfde7ee49:0xa8226c26654ef8d7!8m2!3d38.6816926!4d-121.1323562!16s%2Fg%2F11_s7s88y!19sChIJSe7n_evdmoAR1_hOZSZsIqg,Busy Bee Carpet & Tile Care,5.0,28,Carpet cleaning service,"105 Soliday Ct, Folsom, CA 95630, United States","MVJ9+M3 Folsom, California, USA",http://www.busybeetilegroutstonecare.com/,+1 916-342-4345,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVE4ztbYMVflCWRCJIFUvoX9qm0W0LzbIzvo4Hc-5ll9_UArn-xxIWT6Cwo9T1PAkuvsbQ8W0XyUCsTritNtu-Fc0Kgp_TAgrl6-hQR_FC2yHkvLXu1cS4BtNPOYdHpgJ-nggQUfv0FqEj=w408-h306-k-no,true,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:15.522Z,,
https://www.google.com/maps/place/Intek+%D0%A1onstruction+Company/data=!4m7!3m6!1s0x809ae5cf6d8741f3:0x339c7f2a78a0b9f1!8m2!3d38.6696597!4d-121.155925!16s%2Fg%2F11vz14qzpt!19sChIJ80GHbc_lmoAR8bmgeCp_nDM,Intek Сonstruction Company,5.0,1,Construction company,"1001 E Bidwell St, Folsom, CA 95630, United States","MR9V+VJ Folsom, California, USA",https://intek-construction.com/,+1 916-516-1133,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonKxwL6TCwLE9uhBbKFgmyVfNiprTwERp9ErhAXcW_mrJspTGxkEPk9ynamV6_6H6uHMitxsfT3CoIeZSg_W9VrYyFeX2nC9qWWBd77ok-98U94Jb70ZzGeCx87K2dcLiO5mpH=w408-h306-k-no,true,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:20.660Z,,
"https://www.google.com/maps/place/Moro+Auto+Spa+-+Paint+Protection+Film,+Ceramic+Coating+%26+Window+Tinting/data=!4m7!3m6!1s0x809ae1367c70d6e1:0x9355befd6365c46!8m2!3d38.6784977!4d-121.1967499!16s%2Fg%2F11f57kqm15!19sChIJ4dZwfDbhmoARRlw21u9bNQk","Moro Auto Spa - Paint Protection Film, Ceramic Coating & Window Tinting",4.8,168,Car detailing service,"9521 Greenback Ln #400, Folsom, CA 95630, United States","MRH3+98 Folsom, California, USA",https://moroautospa.com/,+1 916-218-0495,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTGA-jSwQsf9DTE7VOpKJ0mGVUsm5pKGzHRlTT5d_rZpA1CpYu2euGfmn0GJH232bznmj0Fowj89xM1XYtjfuM0HvwNI8SWRZwioyHu4kOFpXympcuTas3S9VnkTPDuIHHdykx7A=w408-h271-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:25.473Z,,
https://www.google.com/maps/place/American+Fire+Recovery/data=!4m7!3m6!1s0x809adf9241b028a3:0x6b306fdf5adae06e!8m2!3d38.7108214!4d-121.2896527!16s%2Fg%2F11d_d14ls9!19sChIJoyiwQZLfmoARbuDaWt9vMGs,American Fire Recovery,5.0,11,Fire damage restoration service,"7520 Cedar Dr STE B, Citrus Heights, CA 95610, United States","PP66+84 Citrus Heights, California, USA",http://www.afrfire.com/,+1 916-532-6243,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBIcmm4XpG4QJiWxZS4suPL852aRAkj_rc4rJ9mV9la_ixRHHfZ4zNVyCRH_dR8N5nt7GdrhYZCZoAQakMxi4_oldQg5M-OseLiCXLwC1jMPLUUiPH8TMsmIi6sHltgu19uw75oyOkVKfn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:30.202Z,,
https://www.google.com/maps/place/Weber+Building+Co./data=!4m7!3m6!1s0x809ae5c98e0ed1eb:0xcf6902a961976d7c!8m2!3d38.6523739!4d-121.1238036!16s%2Fg%2F11mxpdgqrg!19sChIJ69EOjsnlmoARfG2XYakCac8,Weber Building Co.,5.0,6,Construction company,"Opens in New Tab, 2795 E Bidwell St #100, Folsom, CA 95630, United States","MV2G+WF Folsom, California, USA",,+1 530-264-6509,Closed · Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvDb_1dzqhtvk2LWBcMBSa0C4QxLEP4daSmnzCTieXmUADtia7wL1b1S5lnU2ZwrzvJrCENwgH1_UYPTpSJBeGxn2dywuUO4_Pxc0bAiIe8_CH55AHyyeWnJdbQD0aH_p-IOo2=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:34.966Z,,
https://www.google.com/maps/place/One+stop+cleaners+INC/data=!4m7!3m6!1s0x809ae486bdf4efcf:0xdcffdabcdb0b01cf!8m2!3d38.655246!4d-121.1831717!16s%2Fg%2F1xgrn5mp!19sChIJz-_0vYbkmoARzwEL27za_9w,One stop cleaners INC,4.3,18,Dry cleaner,"187 Blue Ravine Rd #100, Folsom, CA 95630, United States","MR48+3P Folsom, California, USA",http://www.onestopdryclean.com/,+1 916-984-1900,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQXwTtWgliNzvmIBZXl9gw_FAAC-79W1wpVrns8bLWTZw5_5PUYRTe41u7lcsVUrcOFFFIa_Q40FEpmtfPTgr1g_GazG8e0YKDpEFiyJ-Jop7GVy7JOUjUBBHu9qXmkjyOFwyvhA=w408-h725-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:39.682Z,,
https://www.google.com/maps/place/Five+Star+Detailing+%26+Wraps/data=!4m7!3m6!1s0x809af98db82b58f9:0x3081762a23a894b3!8m2!3d38.6792741!4d-121.1993129!16s%2Fg%2F11bbrmh4z2!19sChIJ-VgruI35moARs5SoIyp2gTA,Five Star Detailing & Wraps,4.8,39,Car detailing service,"9477 Greenback Ln Suite 216, Folsom, CA 95630, United States","MRH2+P7 Folsom, California, USA",http://www.fivestardetail.net/,+1 530-391-4329,"Closed · Opens 10 am Mon

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4M5Hz7-EvR7B78Rhj1leNgjzxuaBCR0F8-XCplpmXJk0TY0hRMmCKVS52wiKXmWLSQPV_hIdoNvXdd-a9KpwYm02f5hSK5tOFQ8LV32nxDRHRa6O9RPoFQRK8OBF04mRCXeY=w408-h306-k-no,true,Closed,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:44.735Z,,
https://www.google.com/maps/place/Healthy+Homes+Testing+Co./data=!4m7!3m6!1s0xf4f005b388a6367:0x54131a7b54e1932d!8m2!3d38.7339976!4d-121.3211871!16s%2Fg%2F11ykxqh4jz!19sChIJZ2OKOFsATw8RLZPhVHsaE1Q,Healthy Homes Testing Co.,5.0,11,Water damage restoration service,,,https://www.healthyhomestesting.com/,+1 279-966-4915,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9qjjuE16V0QXbc__p0nFOi8pBNuk5LEnlmC1sAJHr1UydYgam6dXJuptMlaY_FxUGdCJR-GS_4ik4lKzHcJJeIoMhCwV810g0BLBtDV1veeQlFtEpf9NpWDeq3qVB-DLH1aKwTA6l7zD8=w408-h381-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:49.509Z,,
https://www.google.com/maps/place/Dent+Shoppe/data=!4m7!3m6!1s0x809ae1367c98ecd1:0x45e3d58cc0ff50be!8m2!3d38.6783365!4d-121.1965745!16s%2Fg%2F1tjg_mdn!19sChIJ0eyYfDbhmoARvlD_wIzV40U,Dent Shoppe,4.8,97,Auto dent removal service,"9521 Greenback Ln #200, Folsom, CA 95630, United States","MRH3+89 Folsom, California, USA",http://dentshoppe.com/,+1 916-296-3368,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXmczZLtBY8Y2AbPVLv78YJhPIeN-SMxW-b1C7w3jNH4lSaPBq0x1KpdyI7O1RAT1Lpf3vgSJ8ciUiaCgc9jJ0AyawuL1cJNLIP4C_Moocnz55rmqKc4-ofZYzkkS9doO6VS21=w408-h306-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:54.313Z,,
https://www.google.com/maps/place/Golden+State+Pure+Maintenance/data=!4m7!3m6!1s0x809b21b6da333b0d:0x8a52ba58df77c7a4!8m2!3d38.898041!4d-120.0651799!16s%2Fg%2F11hdq5vh_b!19sChIJDTsz2rYhm4ARpMd331i6Uoo,Golden State Pure Maintenance,4.9,75,Water damage restoration service,,,https://www.goldenstatepuremaintenance.com/,+1 916-755-3520,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLUCneBmMc8LCOgcmL3SDnF99-4IeW2CRwq08mZakZfB33Eeb4QKOJ2ucGplvqOT0l2xqi569nNF8YkpPgTnL-svrC6vXV2B5wRWyOT0W8vZAaeRS5UBrPCkXeKzBoauEIl1m_d8lo2uJh=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-03-23T05:39:58.900Z,,
