placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,isBlackOwned,attributes,info,error
https://www.google.com/maps/place/RDK+Electrical+Service/data=!4m7!3m6!1s0x8841cddfce179267:0x2b415d059752db64!8m2!3d39.1464371!4d-84.6956637!16s%2Fg%2F11gy3h6l8x!19sChIJZ5IXzt_NQYgRZNtSlwVdQSs,RDK Electrical Service,5.0,29,Electrician,"3036 Fiddlers Green Rd, Cincinnati, OH 45248, United States","48W3+HP Cincinnati, Ohio, USA",http://www.rdkelectricalservice.com/,+1 513-443-4735,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPZEIaKeCl3uDcXxWGMa2KqbLQ4ApMx2ECxLCjj=w692-h240-k-no,true,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:33:43.469Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/Matlock+Electric+Motors/data=!4m7!3m6!1s0x8841b2a0024f2a1f:0x4384292c76180186!8m2!3d39.167128!4d-84.4387678!16s%2Fg%2F1tfsj28q!19sChIJHypPAqCyQYgRhgEYdiwphEM,Matlock Electric Motors,4.9,15,Electric motor repair shop,"2780 Highland Ave, Norwood, OH 45212, United States","5H86+VF Norwood, Ohio, USA",https://www.matlockelectric.com/,+1 513-731-9600,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNgD6mhZduKaIaqn77RKquPsJ3zKwsZF7-MvFOM=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:33:48.326Z,,,,
https://www.google.com/maps/place/Honda+East+Power+Equipment/data=!4m7!3m6!1s0x8841a9a4515b16f9:0x41e28029e6886af!8m2!3d39.0703526!4d-84.3042165!16s%2Fg%2F1vmr21ch!19sChIJ-RZbUaSpQYgRr4ZongIoHgQ,Honda East Power Equipment,4.4,16,Industrial equipment supplier,"529 Ohio Pike, Cincinnati, OH 45255, United States","3MCW+48 Cincinnati, Ohio, USA",https://hondaeast.powerdealer.honda.com/,+1 513-528-8044,Closes soon · 5 pm · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZB2wz4zo-O3DOkoYpFczn58iUZ4VH1ovRiJXcUbo3DGT8WbsSXj9a0pxh2R50MsVgibiuwGQvCDRXgq-MTAbqWy5BWr_WhRphw2k84cUrIMnvsZHhw_NRXazAoUtkRW1QIxKj=w408-h544-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:33:53.273Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/Ken+Houston+Electric+LLC/data=!4m7!3m6!1s0x8841ba7d5bfd41ed:0xe0414895b9288a07!8m2!3d39.0154042!4d-84.4803662!16s%2Fg%2F11d_9fqhn_!19sChIJ7UH9W326QYgRB4oouZVIQeA,Ken Houston Electric LLC,4.1,13,Electrician,"114 Beacon Dr STE 1, Wilder, KY 41076, United States","2G89+5V Wilder, Kentucky, USA",http://kenhoustonelectric.com/,+1 513-432-2323,"Closed · Opens 7:30 am Mon

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOIU5fn8ErdRq2nb2tuU1s76bh8zzPuU9rdR-kv=w426-h240-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:33:58.200Z,,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Bassett+Services:+Heating,+Cooling,+Plumbing,+%26+Electrical/data=!4m7!3m6!1s0x8841a97e5e4fcb55:0xd56564007c721701!8m2!3d39.0702043!4d-84.3012217!16s%2Fg%2F11ph0r43t4!19sChIJVctPXn6pQYgRARdyfABkZdU","Bassett Services: Heating, Cooling, Plumbing, & Electrical",4.8,296,Plumber,"4030 Mt Carmel Tobasco Rd, Cincinnati, OH 45255, United States","3MCX+3G Cincinnati, Ohio, USA",https://bassettservices.com/cincinnati/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*040*bassett-services-cincinnati,+1 513-676-0445,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP7TxsG8f7tFQ_p-DvvvtO09ApjF2gWbBIMYKWg=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:03.281Z,,,,
https://www.google.com/maps/place/National+Heating+and+Air+Conditioning/data=!4m7!3m6!1s0x8841ad27c0140731:0xce4678fdf90a7205!8m2!3d39.1745496!4d-84.397445!16s%2Fg%2F1vhkl6sx!19sChIJMQcUwCetQYgRBXIK-f14Rs4,National Heating and Air Conditioning,4.7,470,Heating contractor,"5909 Stewart Ave, Cincinnati, OH 45227, United States","5JF3+R2 Cincinnati, Ohio, USA",https://www.nationalheatingandac.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Cincinnati-OH,+1 513-245-4460,,https://lh3.googleusercontent.com/p/AF1QipP-eipFrJoD_zT8PJSmKcwvY8fv5KJSbmcGcYke=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:08.365Z,,,,
https://www.google.com/maps/place/LPM+Electric/data=!4m7!3m6!1s0x8841b0bf74a5dd63:0xc2d34dda74c19196!8m2!3d39.026515!4d-84.488297!16s%2Fg%2F1tfp33yh!19sChIJY92ldL-wQYgRlpHBdNpN08I,LPM Electric,4.7,3,Electrician,"200 Vine St, Wilder, KY 41076, United States","2GG6+JM Wilder, Kentucky, USA",http://lpmelectric.com/,+1 859-694-3186,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AJ8-zk94NdL8Rt36PkkfYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.11559&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:13.223Z,,,,
https://www.google.com/maps/place/SES+Electric+LLC/data=!4m7!3m6!1s0x4513b3287942558b:0xad68799d007d15e7!8m2!3d39.0088337!4d-84.6331242!16s%2Fg%2F11y1t0fwx_!19sChIJi1VCeSizE0UR5xV9AJ15aK0,SES Electric LLC,4.9,91,Electrician,"71 Cavalier Blvd Suite 108, Florence, KY 41042, United States","2958+GQ Florence, Kentucky, USA",https://www.superior-electrical-solutions.com/,+1 859-242-5397,"Closed · Opens 8 am Mon

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNSfDgQf5TfQaIktJQJo55MCNUbQwIBPg6pVLdX=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:18.118Z,,,,
"https://www.google.com/maps/place/Eco+Plumbers,+Electricians,+and+HVAC+Technicians/data=!4m7!3m6!1s0x884051d8b7c251b5:0xac9fe6c446e0e614!8m2!3d39.3213272!4d-84.3634456!16s%2Fg%2F11t7hdk4qd!19sChIJtVHCt9hRQIgRFObgRsTmn6w","Eco Plumbers, Electricians, and HVAC Technicians",4.9,3130,Plumber,"9114 Cincinnati Columbus Rd, West Chester Township, OH 45069, United States","8JCP+GJ Pisgah, Ohio, USA",https://geteco.com/cincinnati-oh/?utm_source=GMB&utm_medium=organic&utm_campaign=cincinnati,+1 513-342-8502,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPK-TwgdfPWf2MWHycTlEcMDqqA3fCTpD4g62M=w408-h383-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:23.234Z,,,,
https://www.google.com/maps/place/Gleam+Electrical+and+Lighting+Design/data=!4m7!3m6!1s0x8841b2f71f2efe75:0x33ea5c00901e940c!8m2!3d39.1520985!4d-84.4672881!16s%2Fg%2F1vm_yknt!19sChIJdf4uH_eyQYgRDJQekABc6jM,Gleam Electrical and Lighting Design,5.0,3,Landscape lighting designer,"1776 Mentor Ave STE 410, Cincinnati, OH 45212, United States","5G2M+R3 Cincinnati, Ohio, USA",https://gleamlightingexperts.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness&utm_content=cincinnati,+1 317-561-0995,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM3q6J76Iy21TQrrLdXuL9gfNLiZnRha-Ozcwj4=w408-h272-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:28.352Z,,,Identifies as women-owned,
https://www.google.com/maps/place/Richter+%26+Phillips+Jewelers/data=!4m7!3m6!1s0x8841b15a246c168d:0x57a759ba479deedf!8m2!3d39.1030877!4d-84.5103981!16s%2Fg%2F1tc_fyhv!19sChIJjRZsJFqxQYgR3-6dR7pZp1c,Richter & Phillips Jewelers,4.9,2322,Jewelry store,"601 Main St, Cincinnati, OH 45202, United States","4F3Q+6R Cincinnati, Ohio, USA",https://richterphillips.com/,+1 513-241-3510,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNPqMJhI3C7onZVzqXltvCNBS1h2IkbyDxOVwAm=w408-h306-k-no,true,10 am–4 pm,Closed,9 am–5:15 pm,9 am–5:15 pm,9 am–5:15 pm,9 am–8 pm,9 am–5:15 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:33.325Z,,"Established, family-run showroom featuring diamond & fashion jewelry, high-end watches & gifts. · In-store shopping · Kerbside pickup",LGBTQ+ friendly,
https://www.google.com/maps/place/Villa+Hills+Electric/data=!4m7!3m6!1s0x8841c901cb66d451:0xcf34a49e365cb12f!8m2!3d39.0436076!4d-84.6298444!16s%2Fg%2F11rbymm4hx!19sChIJUdRmywHJQYgRL7FcNp6kNM8,Villa Hills Electric,4.9,69,Electrician,"1420 Jamike Ave #300, Erlanger, KY 41018, United States","29VC+C3 Erlanger, Kentucky, USA",https://www.villahillselectric.com/,+1 859-331-0832,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPke0BI1Q7zLkwjXeSGAumG9jPf61dDlzWMprqP=w408-h544-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:38.232Z,,,,
"https://www.google.com/maps/place/OHI+Electric,+Inc./data=!4m7!3m6!1s0x88404a9bcb91e9f3:0x1ce754b4d1d78e80!8m2!3d39.2766299!4d-84.491457!16s%2Fg%2F1tf08bbb!19sChIJ8-mRy5tKQIgRgI7X0bRU5xw","OHI Electric, Inc.",4.4,11,Electrician,"11090 Ashburn Rd, Cincinnati, OH 45240, United States","7GG5+MC Cincinnati, Ohio, USA",http://www.ohielectric.com/,+1 513-421-2714,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sKuAcBA3VFdKdLVNMiboIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.78246&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:43.182Z,,,,
"https://www.google.com/maps/place/Bassett+Services:+Heating,+Cooling,+Plumbing,+%26+Electrical/data=!4m7!3m6!1s0x884052c415d73cd5:0x4bd7c14b9d4d7d5e!8m2!3d39.22695!4d-84.319268!16s%2Fg%2F1tgnb8xn!19sChIJ1TzXFcRSQIgRXn1NnUvB10s","Bassett Services: Heating, Cooling, Plumbing, & Electrical",4.8,1732,HVAC contractor,"8950 Glendale Milford Rd, Loveland, OH 45140, United States","6MGJ+Q7 Loveland, Ohio, USA",https://bassettservices.com/loveland/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*043*bassett-services-loveland,+1 513-676-0595,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMd2ORoVsOB8NckknMeblKYwrI-xf2vQ7jH2H8=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:48.257Z,,,,
"https://www.google.com/maps/place/ALL-TEST+%26+Electric+Switchgear,+LLC/data=!4m7!3m6!1s0x88405761ec1a61c5:0x11c23aed12da9984!8m2!3d39.3380059!4d-84.3410051!16s%2Fg%2F11cncszgl8!19sChIJxWEa7GFXQIgRhJnaEu06whE","ALL-TEST & Electric Switchgear, LLC",5.0,17,Electrical engineer,"1078 Reading Rd, Mason, OH 45040, United States","8MQ5+6H Mason, Ohio, USA",http://www.all-test.com/,+1 513-604-8450,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWSl1fA_-3lZBKX1_I1wefehKDEkXUvAsuKbgM=w408-h544-k-no,true,Open 24 hours,Open 24 hours,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:53.441Z,,,,
https://www.google.com/maps/place/Aggreko+Rental+Solutions+-+Cincinnati/data=!4m7!3m6!1s0x884106cf99605795:0xea2e4f905c73d649!8m2!3d39.082563!4d-84.2134686!16s%2Fg%2F1tfbjdlb!19sChIJlVdgmc8GQYgRSdZzXJBPLuo,Aggreko Rental Solutions - Cincinnati,4.5,19,Energy equipment and solutions,"1533 Cincinnati-Batavia Pike, Batavia, OH 45103, United States","3QMP+2J Batavia, Ohio, USA",https://www.aggreko.com/en-us/?utm_source=gmb&utm_medium=organic&utm_campaign=aggreko_GMB_listings,+1 513-586-0029,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMAUNPfDZpWR27y7AniBM6sctSfMywKI0AwfiX4=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:34:58.277Z,,,,
"https://www.google.com/maps/place/Timber+Electric,+LTD/data=!4m7!3m6!1s0x8840560ce29b44e5:0xf6963585e237fce3!8m2!3d39.2715751!4d-84.2892459!16s%2Fg%2F1thtq83v!19sChIJ5USb4gxWQIgR4_w34oU1lvY","Timber Electric, LTD",5.0,10,Electrical installation service,"1719 Scranton Ct, Loveland, OH 45140, United States","7PC6+J8 Loveland, Ohio, USA",https://www.timberelectric.com/,+1 513-683-8607,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=09ytcFRtDWCf2RqPg90dBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.28723&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:00.907Z,,,,
https://www.google.com/maps/place/Fuel+Logic/data=!4m7!3m6!1s0x8841b1002a4b9313:0xe607369de162bfc0!8m2!3d39.1021126!4d-84.5163689!16s%2Fg%2F11y9j3sdf_!19sChIJE5NLKgCxQYgRwL9i4Z02B-Y,Fuel Logic,1.0,1,Diesel fuel supplier,"Cincinnati, OH 45202, United States","4F2M+RF Cincinnati, Ohio, USA",https://www.fuellogic.net/location/cincinnati/,+1 513-654-2251,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=25udxKsfToBRwM3tvIik7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.30063&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:05.779Z,,,,
https://www.google.com/maps/place/Wilder+Winlectric+%26+Lighting+Showroom/data=!4m7!3m6!1s0x8841ba877dfe01a1:0x1bcb089ad4ba424a!8m2!3d39.016492!4d-84.4801573!16s%2Fg%2F1tg9j75y!19sChIJoQH-fYe6QYgRSkK61JoIyxs,Wilder Winlectric & Lighting Showroom,4.3,15,Electrical supply store,"61 Jolly Industrial Park Dr SUITE 1, Wilder, KY 41076, United States","2G89+HW Wilder, Kentucky, USA",http://www.wilderwinlectric.com/,+1 859-781-0132,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbPQf_oHDqeTaBlc_bKQMO0KuDrzZ9ow_FgDQHagJ64tG29a1RPGFfoXxeyhHHDu7BIDay6wcCuPI8sz1pYRUOo27KXwMihqxPHrzByW7GehjyQOFlqDN67mHx3PzuZEoVEx8H=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:10.755Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Dupont+Dynamics/data=!4m7!3m6!1s0x8841b1ae198d85a3:0xc28d6da3b9c6c036!8m2!3d39.0710584!4d-84.4703903!16s%2Fg%2F1tf3pl4x!19sChIJo4WNGa6xQYgRNsDGuaNtjcI,Dupont Dynamics,5.0,1,Welding supply store,"2600 Alexandria Pike, Fort Thomas, KY 41075, United States","3GCH+CR Fort Thomas, Kentucky, USA",https://dupontdynamics.com/,+1 859-655-9353,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CTIvj1b9K2s1wRcy9pFrGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.80226&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:15.816Z,,,,
https://www.google.com/maps/place/CDI+Electric+Inc/data=!4m7!3m6!1s0x8841aff5b1b83371:0x90a82b77ab425047!8m2!3d39.0233744!4d-84.4206257!16s%2Fg%2F11c3svwyxk!19sChIJcTO4sfWvQYgRR1BCq3crqJA,CDI Electric Inc,5.0,4,Electrician,"2018 Uhl Rd, COLD SPRGS-HIGHLAND HTS, KY 41076, United States","2HFH+8P Crestview, Kentucky, USA",https://cdielectric.com/,+1 859-291-9189,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNYyUJDiXL7VKUjU0zxHivhEDyJw1gTE5Al_oH_=w408-h408-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:20.548Z,,,,
https://www.google.com/maps/place/WFS+Electric/data=!4m7!3m6!1s0x884100bbb671e15f:0x4ff7d13eee1cbf!8m2!3d38.9758789!4d-84.2466616!16s%2Fg%2F11cm0hp7tx!19sChIJX-FxtrsAQYgRvxzuPtH3TwA,WFS Electric,5.0,106,Electrician,,,http://wfselectric.com/,+1 513-505-7128,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNcY86TLqkofQXzs3EApX4Gc6VL47CP2Ul1bDDo=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:25.347Z,,,,
https://www.google.com/maps/place/Silverton+Hardware/data=!4m7!3m6!1s0x884052d149b4d54b:0xab534c56238fa070!8m2!3d39.1928035!4d-84.4020058!16s%2Fg%2F1vr3dvmg!19sChIJS9W0SdFSQIgRcKCPI1ZMU6s,Silverton Hardware,4.9,74,Hardware store,"7144 Montgomery Rd, Cincinnati, OH 45236, United States","5HVX+45 Cincinnati, Ohio, USA",http://silverton-hardware.com/,+1 513-891-2172,Closes soon · 5 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKEm3I1hw3BrFeBbAz8coD-Jq7RGbd0GQHAtto8jzMHM8F_gKt4quMUMr-omaVXlGN_M6gzkXic1qlxrk0U2Z5CVYK-teE6u4cx-JSPyX6Qcy5U6ZrXLtPBtO6qSkFOpLcFJbr9A=w408-h541-k-no,true,9 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:35.422Z,,· In-store shopping · Kerbside pickup · Delivery,,
"https://www.google.com/maps/place/Standby+Energy+Solutions,+LLC/data=!4m7!3m6!1s0x883a19be827ee279:0xa41b6b5a0972ebbe!8m2!3d41.131344!4d-82.518135!16s%2Fg%2F11s7ldql65!19sChIJeeJ-gr4ZOogRvutyCVprG6Q","Standby Energy Solutions, LLC",4.9,48,Electrician,"1929 Prospect Rd, New London, OH 44851, United States","4FJJ+GP New London, Ohio, USA",https://standbyenergy.net/,+1 419-554-5267,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPxl6tEB_kHgzObBeHtKbIxItNsnvaOZrt2ikVQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:40.631Z,,,,
https://www.google.com/maps/place/Weld+Plus+Inc./data=!4m7!3m6!1s0x8841c9b06986a679:0x4ab8a463423b3e45!8m2!3d39.0826043!4d-84.6342402!16s%2Fg%2F1td8ztc0!19sChIJeaaGabDJQYgRRT47QmOkuEo,Weld Plus Inc.,4.9,8,Welding supply store,"4790 River Rd, Cincinnati, OH 45233, United States","39M8+28 Cincinnati, Ohio, USA",http://weldplus.com/,+1 513-941-4411,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMHVfULdMP6FjDIORLn-JVqpB_sTMxPeu-6bm8e=w647-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:45.546Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Dry+Effect/data=!4m7!3m6!1s0x8841b6a794b42c49:0xdb8884992a10e0!8m2!3d39.0764136!4d-84.6225084!16s%2Fg%2F11b6gps187!19sChIJSSy0lKe2QYgR4BAqmYSI2wA,Dry Effect,4.9,257,Water damage restoration service,"4335 River Rd Suite 101, Cincinnati, OH 45204, United States","39GG+HX Cincinnati, Ohio, USA",http://dryeffect.com/,+1 513-763-2121,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOhLRmBOWDM1oD8afizAozAoxIjhPXvEu_iaZAS=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:50.423Z,,,,
https://www.google.com/maps/place/Bramble+Mower/data=!4m7!3m6!1s0x8841ab906341e737:0xd1e5d72cb71b6608!8m2!3d39.1308642!4d-84.3413429!16s%2Fg%2F1tmklnjk!19sChIJN-dBY5CrQYgRCGYbtyzX5dE,Bramble Mower,4.7,194,Lawn mower store,"3830 Round Bottom Rd, Newtown, OH 45244, United States","4MJ5+8F Newtown, Ohio, USA",http://www.bramblemower.com/,+1 513-271-8522,"Closed · Opens 9 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJsfBNhTP-FFOoD67VIAO4lCnshm4aLPl-U0H2v9rA19SAqvtuFVpwIx7fOD3xspnmJRCRG8LoCdKq9G9WU0H1jZoBHzNXtfN12YPsOrLL9OOyVraEyAoK3oz2ag7lo8Y-sJz7Qw=w408-h306-k-no,true,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:35:55.365Z,,· In-store pick-up · Delivery,,
"https://www.google.com/maps/place/Bill+Spade+Electric,+Heating+%26+Cooling/data=!4m7!3m6!1s0x8841cb5971609fd9:0x78bd8b64768646ec!8m2!3d39.1863104!4d-84.6857417!16s%2Fg%2F1vxvjjt6!19sChIJ2Z9gcVnLQYgR7EaGdmSLvXg","Bill Spade Electric, Heating & Cooling",4.3,22,HVAC contractor,"7181 Wesselman Rd, Cleves, OH 45002, United States","58P7+GP Cleves, Ohio, USA",http://www.billspade.com/,+1 513-941-0075,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mPrs1E4ywHkyuMz-7Lfs5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.64688&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-10T21:36:00.267Z,,,,
