placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,error
https://www.google.com/maps/place/adam+a.+ghali/data=!4m7!3m6!1s0x80945f045fdaaaab:0xc4c5c47ea8598a19!8m2!3d36.7254417!4d-119.7340528!16s%2Fg%2F11hzc8zgv5!19sChIJq6raXwRflIARGYpZqH7ExcQ,adam a. ghali,,,Psychologist,"Kriegbaum Hall, 1717 S Chestnut Ave, Fresno, CA 93702, United States","P7G8+59 Fresno, California, USA",http://adamghali.com/,+1 559-453-2000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GLeen3IU0AqojsmnJkHjeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.35742&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:24.422Z,,,,,,,,,,
https://www.google.com/maps/place/The+Reclaim:+A+Therapy+Collective/data=!4m7!3m6!1s0x80946778752a7bad:0x8bf3f818edc89291!8m2!3d36.7687863!4d-119.8043522!16s%2Fg%2F11t1dvl1yf!19sChIJrXsqdXhnlIARkZLI7Rj484s,The Reclaim: A Therapy Collective,,,Mental health service,"2001 N Van Ness Blvd, Fresno, CA 93704, United States","Q59W+G7 Fresno, California, USA",http://thereclaimtherapycollective.com/,,,https://lh3.googleusercontent.com/p/AF1QipOrBpM95FiGwc4Arj8seAFxa9H6c9zPDEMibb-X=w408-h553-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:27.307Z,,,,,,,,,,
https://www.google.com/maps/place/Richard+E+Land+Medical+Corporation/data=!4m7!3m6!1s0x809467eb1ae5d355:0xc92feeb404e99404!8m2!3d36.8112057!4d-119.8089169!16s%2Fg%2F1tdg80_n!19sChIJVdPlGutnlIARBJTpBLTuL8k,Richard E Land Medical Corporation,5.0,3,Mental health clinic,"5151 N Palm Ave # 400, Fresno, CA 93704, United States","R56R+FC Fresno, California, USA",,+1 559-225-9092,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h__ZvvE0IvGSIHlr5FhdLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.968&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:30.010Z,,,,,,,,,,
https://www.google.com/maps/place/Teen+Harbor/data=!4m7!3m6!1s0x8094617729d190f7:0x294033afbdc5662d!8m2!3d36.7224745!4d-119.844992!16s%2Fg%2F11yntqdssx!19sChIJ95DRKXdhlIARLWbFva8zQCk,Teen Harbor,,,Mental health service,"895 S Marks Ave, Fresno, CA 93706, United States","P5C4+X2 Fresno, California, USA",https://www.teenharbor.com/,+1 559-234-1001,,https://lh3.googleusercontent.com/p/AF1QipP3cRbzAvMXgaW8aVHe_8-jsEEl0aEEqCLvHlFS=w408-h408-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:32.535Z,,,,,,,,,,
https://www.google.com/maps/place/Aspire+Counseling+Services/data=!4m7!3m6!1s0x80945d4833a0455f:0x7c7a13350d7052a8!8m2!3d36.8459166!4d-119.8030091!16s%2Fg%2F11h_cv_0d6!19sChIJX0WgM0hdlIARqFJwDTUTenw,Aspire Counseling Services,4.7,39,Addiction treatment center,"7498 N Remington Ave #102, Fresno, CA 93711, United States","R5WW+9Q Fresno, California, USA",https://aspirecounselingservice.com/,+1 888-585-7373,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNUbsvRtfzBv8wU_CGfGfiSWaZOdWtSPwkusRfK=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:37.541Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Breanna+Turner/data=!4m7!3m6!1s0x809467b634145285:0x124a19f0481676b0!8m2!3d36.7687863!4d-119.8043522!16s%2Fg%2F11vxmdrtfc!19sChIJhVIUNLZnlIARsHYWSPAZShI,Breanna Turner,,,Mental health service,"2001 N Van Ness Blvd, Fresno, CA 93704, United States","Q59W+G7 Fresno, California, USA",https://breanna-turner.clientsecure.me/,+1 559-549-3915,,https://lh3.googleusercontent.com/p/AF1QipOVF7NrIF7EuSvMsNZ0RkYlb2rL7lGKzrbrUimz=w408-h611-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:40.522Z,,,,,,,,,,
https://www.google.com/maps/place/Comprehensive+Psychiatry/data=!4m7!3m6!1s0x80946f2555555555:0x11c69bb82823d57c!8m2!3d36.8353421!4d-119.8930219!16s%2Fg%2F1hc509hd4!19sChIJVVVVVSVvlIARfNUjKLibxhE,Comprehensive Psychiatry,,,Mental health clinic,"Fresno, CA 93722, United States","R4P4+4Q Fresno, California, USA",,+1 559-960-8812,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y6_aLCHFrKe0Ff4g905p8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.70654&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:43.276Z,,,,,,,,,,
https://www.google.com/maps/place/Sierra+Meadows+and+Ascend+Psychiatry/data=!4m7!3m6!1s0x80945d4bf1a574b3:0x72656d67904b6870!8m2!3d36.8380139!4d-119.7508281!16s%2Fg%2F11q45pcczw!19sChIJs3Sl8UtdlIARcGhLkGdtZXI,Sierra Meadows and Ascend Psychiatry,3.7,3,Mental health service,"1791 E Fir Ave Suite 102, Fresno, CA 93720, United States","R6QX+6M Fresno, California, USA",http://www.sierrameadowsbh.com/,+1 559-464-6007,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipORLGiLcqltJotzADLAgKDZJxXSo97IyKboofmj=w408-h271-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:48.380Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Lisa+Criswell,+LCSW/data=!4m7!3m6!1s0x80945fe82161885f:0x993a248c24badddb!8m2!3d36.7697166!4d-119.7296653!16s%2Fg%2F11yl7wzg7w!19sChIJX4hhIehflIAR2926JIwkOpk","Lisa Criswell, LCSW",,,Mental health service,"4946 E Yale Ave, Fresno, CA 93727, United States","Q79C+V4 Fresno, California, USA",https://lisacriswelllcsw.com/,+1 559-681-8707,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=brj321B9fMpsvsddvGr6Tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.26758&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:51.131Z,,,,,,,,,,
"https://www.google.com/maps/place/Shuman+Joseph+E/@36.7733235,-119.7797421,17z/data=!3m1!4b1!4m6!3m5!1s0x80945df1e0a858c7:0xd1f4c229855e72c9!8m2!3d36.7733235!4d-119.7797421!16s%2Fg%2F1tdpm9y7",Shuman Joseph E,,,Psychologist,"2615 E Clinton Ave #11c, Fresno, CA 93703, United States","Q6FC+84 Fresno, California, USA",http://www.fresno.va.gov/,+1 559-225-6100,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:25:55.881Z,,,,,,,,,,
https://www.google.com/maps/place/Livingwell+Center/data=!4m7!3m6!1s0x80945efb7e888fff:0xdbfb11a7032ccfdc!8m2!3d36.7368375!4d-119.7336032!16s%2Fg%2F11mbpr2qhy!19sChIJ_4-IfvtelIAR3M8sA6cR-9s,Livingwell Center,,,Mental health service,"4855 E Cesar Chavez Blvd, Fresno, CA 93727, United States","P7P8+PH Fresno, California, USA",https://www.fresnocenter.org/programs/living-well-center-%28lwc%29,+1 559-255-8395,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0OrztIOZH17fkWV_E2QVdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.7182&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:26:00.659Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Dr.+Lana+P.+Williams,+MD/data=!4m7!3m6!1s0x80945d0cdb3c4daf:0x320c025f8f89e03f!8m2!3d36.8103451!4d-119.7644093!16s%2Fg%2F113hnzy_m!19sChIJr0082wxdlIARP-CJj18CDDI","Dr. Lana P. Williams, MD",4.0,4,Psychiatrist,"1322 E Shaw Ave Ste 410, Fresno, CA 93710, United States","R66P+46 Fresno, California, USA",http://www.housepsychiatricclinic.com/,+1 559-226-1316,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4yvlpx9qkgzLjeKu25H5Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.61569&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2025-12-16T02:26:03.380Z,,,,,,,,,,
https://www.google.com/maps/place/First+Steps+Recovery/data=!4m7!3m6!1s0x80944cff22f00001:0xf055496352145fef!8m2!3d36.8391029!4d-119.6772129!16s%2Fg%2F11h3vbyjr8!19sChIJAQDwIv9MlIAR718UUmNJVfA,First Steps Recovery,4.7,217,Addiction treatment center,"2121 Herndon Ave, Clovis, CA 93611, United States","R8QF+J4 Clovis, California, USA",https://firststepsrecovery.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 844-489-0836,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMADzJnrK_BetWtRZPTUS-AdCEYL2-eU3Z5wWip=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:24.224Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/Fresno+Family+Therapy+%28Clovis+Office%29/data=!4m7!3m6!1s0x80945bb2348e7933:0x42e0321a65c437b4!8m2!3d36.8078239!4d-119.686725!16s%2Fg%2F11s97f65c5!19sChIJM3mONLJblIARtDfEZRoy4EI,Fresno Family Therapy (Clovis Office),,,Mental health service,"1598 Shaw Ave, Clovis, CA 93611, United States","R857+48 Clovis, California, USA",http://www.fresnofamilytherapy.com/,+1 559-795-5990,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMbFnf6JuIjj54mJaE4tbwkkg2Xew1nVfNGD3gI=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:29.375Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Forward+Family+Services/data=!4m7!3m6!1s0x80945dd5db5efd6f:0xec7a797f4cbb3c8e!8m2!3d36.8064438!4d-119.7124989!16s%2Fg%2F11mvv2d89x!19sChIJb_1e29VdlIARjjy7TH95euw,Forward Family Services,4.2,25,Mental health service,"2261 Villa Ave, Clovis, CA 93612, United States","R74Q+H2 Clovis, California, USA",http://www.fwdfam.com/,+1 559-575-8172,Closes soon · 6:30 pm · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipO7mZ32-Z51S2EHP90DvfUexjtYm9ZOSaArQ9iX=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:34.218Z,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,9 am–4 pm,Closed,,,
https://www.google.com/maps/place/MindDivers/data=!4m7!3m6!1s0x80945c9b552e7c15:0xb876bb1d03f3f724!8m2!3d36.8226515!4d-119.7125965!16s%2Fg%2F1262j0653!19sChIJFXwuVZtclIARJPfzAx27drg,MindDivers,3.3,43,Psychologist,"180 W Bullard Ave, Clovis, CA 93612, United States","R7FP+3X Clovis, California, USA",https://minddivers.com/,+1 559-203-3775,Closes soon · 7 pm · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPJRREwVkTZnTQWdbvsEtZHcElOCuU-FQt_mXJ9=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:39.420Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Perez+Marvin/data=!4m7!3m6!1s0x80945b6db7f176bb:0x40e8f83eef7a6d84!8m2!3d36.8385786!4d-119.6780747!16s%2Fg%2F1td1dnp7!19sChIJu3bxt21blIARhG167z746EA,Perez Marvin,5.0,2,Psychologist,"2071 Herndon Ave, Clovis, CA 93611, United States","R8QC+CQ Clovis, California, USA",,+1 559-324-5574,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_XAKspab3Oz1srLRRu2LCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.23003&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:42.645Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Darra+Hirsh/data=!4m7!3m6!1s0x80945c707f3f6311:0x60a2f81c4233e14d!8m2!3d36.8082808!4d-119.7052431!16s%2Fg%2F11rwxftz7f!19sChIJEWM_f3BclIARTeEzQhz4omA,Dr. Darra Hirsh,,,Psychologist,"334 Shaw Ave Suite 100, Clovis, CA 93612, United States","R75V+8W Clovis, California, USA",http://amindabove.com/,+1 559-712-8330,Closes soon · 7 pm · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QGGOh6h8_V-qDFQc3B2baw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.04921&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:47.526Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–6 pm,Closed,,,
https://www.google.com/maps/place/Institute-Behavioral+Mdfctn/data=!4m7!3m6!1s0x80945cd720395435:0x6b97f106d8434ead!8m2!3d36.8409932!4d-119.7381402!16s%2Fg%2F1tn01gvw!19sChIJNVQ5INdclIARrU5D2Abxl2s,Institute-Behavioral Mdfctn,5.0,1,Mental health service,"2518 E Jenny Ave, Fresno, CA 93720, United States","R7R6+9P Fresno, California, USA",,+1 559-974-1968,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mo70qZqo0E59sNN37sZbYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.17627&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:50.379Z,,,,,,,,,,
"https://www.google.com/maps/place/Satnam+S+Atwal,+MD/data=!4m7!3m6!1s0x80945cda03d0070f:0x1cc34f8a26eb958a!8m2!3d36.8387647!4d-119.7364618!16s%2Fg%2F1tfv5cft!19sChIJDwfQA9pclIARipXrJopPwxw","Satnam S Atwal, MD",2.3,27,Psychiatrist,"7055 N Chestnut Ave, Fresno, CA 93720, United States","R7Q7+GC Fresno, California, USA",,+1 559-298-5111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ffmqvahfU79eOYMsuRLBsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.819462&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:53.168Z,,,,,,,,,,
https://www.google.com/maps/place/HTR+Helpline+%E2%80%93+Mental+Wellness+%26+Behavioral+Health+Support/data=!4m7!3m6!1s0x809443030e9bbcbb:0xc48f0217b09997a7!8m2!3d36.8517174!4d-119.7277704!16s%2Fg%2F11xgwwlmhn!19sChIJu7ybDgNDlIARp5eZsBcCj8Q,HTR Helpline – Mental Wellness & Behavioral Health Support,5.0,1,Mental health service,"1187 N Willow Ave, Clovis, CA 93611, United States","V72C+MV Clovis, California, USA",,+1 559-578-9719,"Closed · Opens 6 am Tue

Confirmed by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ERf9L1O3yCkHoe99c866Hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.16286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:26:58.141Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Central+Valley+Indian+Health+-+BHS/data=!4m7!3m6!1s0x80945be0fc8af261:0x6660a2bf17583c98!8m2!3d36.8232534!4d-119.7145305!16s%2Fg%2F11fktrg4qf!19sChIJYfKK_OBblIARmDxYF7-iYGY,Central Valley Indian Health - BHS,5.0,1,Psychologist,"255 W Bullard Ave STE 101, Clovis, CA 93612, United States","R7FP+85 Clovis, California, USA",http://cvih.org/,+1 559-299-2435,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J9elVWjgqgso6Zwxd9nN9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.242038&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:03.148Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Dr.+Cara+Jean+Emes,+Ph.D./data=!4m7!3m6!1s0x80945c9b54968ff7:0xeb18b7c6b8e9f471!8m2!3d36.8226834!4d-119.7051493!16s%2Fg%2F11b63ff312!19sChIJ94-WVJtclIARcfTpuMa3GOs","Dr. Cara Jean Emes, Ph.D.",5.0,7,Psychologist,"613 Harvard Ave #202, Clovis, CA 93612, United States","R7FV+3W Clovis, California, USA",http://www.carajeanemes.com/,+1 559-425-4150,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN8uUcGtRolmrEqRZpE8si6Vj8jVnRFR27ixook=w408-h496-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:08.372Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Trust+Clinic/data=!4m7!3m6!1s0x80945cdca99721e5:0xe5914699b806a8ad!8m2!3d36.8354422!4d-119.7314897!16s%2Fg%2F11bz__1znk!19sChIJ5SGXqdxclIARragGuJlGkeU,Trust Clinic,3.9,7,Medical clinic,"6777 N Willow Ave Ste. #138, Fresno, CA 93710, United States","R7P9+5C Fresno, California, USA",,+1 559-261-2999,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgprtg86pALegPm9BEZR6g_4f9yS6xB5wWJuorRnRKxJ_Pep6GDmnh6zAOEofGxBIJC2LVanNtg53rNWU9ZnFUBefUJLaGUF48VgbGWm7PcKHKIwu_fpmBlvnmLbsdP2k_amtB4A=w408-h544-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:11.370Z,,,,,,,,,,
"https://www.google.com/maps/place/Jasmine+Atwal,+MD/data=!4m7!3m6!1s0x80945cd7559af429:0x47a76daeb1996381!8m2!3d36.8390324!4d-119.7365982!16s%2Fg%2F11g87cr27q!19sChIJKfSaVddclIARgWOZsa5tp0c","Jasmine Atwal, MD",3.0,21,Psychiatrist,"7055 N Chestnut Ave STE 101, Fresno, CA 93720, United States","R7Q7+J9 Fresno, California, USA",http://www.dratwal.com/,+1 559-298-3006,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNrsu6XKIcthXExFn-G6xVTU7GlXPxHf4GTKFYm=w408-h305-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:16.573Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Dr.+Joseph+Alimasuya,+MD/data=!4m7!3m6!1s0x152fb19927845177:0x89c20948362bbbbb!8m2!3d36.8354585!4d-119.7314416!16s%2Fg%2F11b73lnw2s!19sChIJd1GEJ5mxLxURu7srNkgJwok","Dr. Joseph Alimasuya, MD",2.2,39,Psychiatrist,"6777 N Willow Ave, Fresno, CA 93710, United States","R7P9+5C Fresno, California, USA",,+1 559-261-2999,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7edNAI2RsJsaz-HFQ5hVxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.7815&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:21.688Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Advanced+Psychological+Services/data=!4m7!3m6!1s0x80945c9b549dc973:0x5c082160e62da286!8m2!3d36.8288957!4d-119.7023576!16s%2Fg%2F1trcgn_f!19sChIJc8mdVJtclIARhqIt5mAhCFw,Advanced Psychological Services,,,Psychologist,"106 Pollasky Ave Suite C, Clovis, CA 93612, United States","R7HX+H3 Clovis, California, USA",,+1 559-297-6992,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cY1i4G_ZU8dtGXmgNIPzEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.210394&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:24.458Z,,,,,,,,,,
"https://www.google.com/maps/place/Dunn+Psychological+Services,+Inc./data=!4m7!3m6!1s0x80945c8897fba473:0xff0b08cdc21a21b9!8m2!3d36.8225949!4d-119.7136909!16s%2Fg%2F11sh2bpbfg!19sChIJc6T7l4hclIARuSEaws0IC_8","Dunn Psychological Services, Inc.",3.4,5,Psychologist,"200 W Bullard Ave Suite A4, Clovis, CA 93612, United States","R7FP+2G Clovis, California, USA",http://www.dunnpsychologicalservices.com/,+1 559-574-3002,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPyYfWYQYE47WS_iegBAPXTDznqtwuegg6DkC0o=w408-h275-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:29.445Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/LAFresno+Theology+Branch+Office/data=!4m7!3m6!1s0x80945c594e67b203:0xf06e1c0a2cdbb521!8m2!3d36.8084274!4d-119.7257587!16s%2Fg%2F1vg4k0vq!19sChIJA7JnTllclIARIbXbLAocbvA,LAFresno Theology Branch Office,,,Psychologist,"758 W Shaw Ave #100, Clovis, CA 93612, United States","R75F+9M Clovis, California, USA",,+1 323-233-2222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uze2hHnisXePrOQl5ZpQXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.1271&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:32.237Z,,,,,,,,,,
https://www.google.com/maps/place/Renew+Counseling+Center/data=!4m7!3m6!1s0x80945d371d06b603:0xa040918413de699b!8m2!3d36.8209098!4d-119.7084868!16s%2Fg%2F11jrmqjvcc!19sChIJA7YGHTddlIARm2neE4SRQKA,Renew Counseling Center,,,Mental health service,"777 Minnewawa Ave # 4, Clovis, CA 93612, United States","R7CR+9J Clovis, California, USA",,+1 559-593-3570,Open · Closes 6 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dWFs93rsZX6_vDSr65CFVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.934202&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:36.920Z,1 pm–12 am,12–6 am,Closed,3–6 pm,9 am–2 am,Closed,Closed,,,
https://www.google.com/maps/place/Zimmerman+Therapy+Group/data=!4m7!3m6!1s0x809442b1eaba868b:0x1d31439eb125ecc7!8m2!3d36.8223599!4d-119.7026117!16s%2Fg%2F11b5pjl7xr!19sChIJi4a66rFClIARx-wlsZ5DMR0,Zimmerman Therapy Group,3.7,6,Psychotherapist,"644 Pollasky Ave #203, Clovis, CA 93612, United States","R7CW+WX Clovis, California, USA",https://www.zimmermantherapygroup.com/,+1 559-212-4377,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPXSHPaSgAEdM5k6iXIK4EXZU_RDW7N3KKqy_T0=w408-h612-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:41.872Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,Closed,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Advanced+Psychological+Services:+Hendricksen+Norman+PHD/data=!4m7!3m6!1s0x80945c9b549dc973:0x2e8579d94a6d8ffa!8m2!3d36.8288957!4d-119.7023576!16s%2Fg%2F1tdg3gcp!19sChIJc8mdVJtclIAR-o9tStl5hS4,Advanced Psychological Services: Hendricksen Norman PHD,,,Psychologist,"106 Pollasky Ave Suite C, Clovis, CA 93612, United States","R7HX+H3 Clovis, California, USA",,+1 559-297-6992,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cY1i4G_ZU8dtGXmgNIPzEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.210394&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-12-16T02:27:45.731Z,,,,,,,,,,
