placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,sunday,monday,tuesday,wednesday,thursday,friday,saturday,isBlackOwned,attributes,error
https://www.google.com/maps/place/DOCS+Urgent+Care+%26+Primary+Care+-+West+Hartford/data=!4m7!3m6!1s0x89e7adaaa8e4f277:0x708314040d8bf9e5!8m2!3d41.7287287!4d-72.71914!16s%2Fg%2F11jnh_n5g4!19sChIJd_LkqKqt54kR5fmLDQQUg3A,DOCS Urgent Care & Primary Care - West Hartford,4.7,1349,Urgent care center,"983 New Britain Ave, West Hartford, CT 06110, United States","P7HJ+F8 West Hartford, Connecticut, USA",https://docsmedicalgroup.com/docsurgentcare/west-hartford/,+1 860-785-5478,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqiSzNAAHr4Bui7ZeE_UkT4yAwIxAQuHvoQWlvz5MqobRziX728s2wrnZkJfggv0tQT95fleZ4lrdICgppAWN1BEVbxPF-tJu08kqs8dR6cqk_5H3rEMTC6mT6mYH67oPOLWgU=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:10:38.464Z,,,,,,,,,,,
https://www.google.com/maps/place/Select+Physical+Therapy+-+Newington/data=!4m7!3m6!1s0x89e7b29fc3347b77:0x3807535192872a5e!8m2!3d41.7038993!4d-72.736412!16s%2Fg%2F1tcw4ncp!19sChIJd3s0w5-y54kRXiqHklFTBzg,Select Physical Therapy - Newington,5.0,134,Physical therapy clinic,"505 Willard Ave Building # 1, Suite 1D, Newington, CT 06111, United States","P737+HC Newington, Connecticut, USA",https://www.selectphysicaltherapy.com/contact/find-a-location/ct/newington/newington/?ty=xt,+1 860-665-8265,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOaSrnDAZY9MWMw0_Ug3EGbHzInFqFGJA7dSnuf=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:10:43.347Z,,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–12 pm,,,
https://www.google.com/maps/place/Comprehensive+Pain+Management+of+Central+Connecticut/data=!4m7!3m6!1s0x89e7b10d8902a841:0x41d0d37df0d8ba42!8m2!3d41.6704123!4d-72.8316848!16s%2Fg%2F1tdw92kt!19sChIJQagCiQ2x54kRQrrY8H3T0EE,Comprehensive Pain Management of Central Connecticut,3.7,12,Pain control clinic,"440 New Britain Ave, Plainville, CT 06062, United States","M5C9+58 Plainville, Connecticut, USA",http://www.ctpaindoc.com/,+1 860-793-0500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ojZ7NugsreTlQUlIchQqag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.59325&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:10:45.968Z,,,,,,,,,,,
https://www.google.com/maps/place/Brains+Beauty+Brows+LLC/data=!4m7!3m6!1s0x89e7b3808ce75da3:0x1b73e82e124556b!8m2!3d41.6967073!4d-72.7210421!16s%2Fg%2F11s0jtq3qr!19sChIJo13njICz54kRa1Uk4YI-twE,Brains Beauty Brows LLC,4.9,73,Beauty salon,"100 Market Square Unit 10, Newington, CT 06111, United States","M7WH+MH Newington, Connecticut, USA",http://www.brainsbeautybrowsllc.com/,+1 860-281-1604,Closed ⋅ Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPn3rj95DDRFhZO1ulJBq6kZli797O9_e3MBbC3=w408-h497-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:10:51.015Z,,9 am–5 pm,Closed,Closed,9 am–7 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Back+to+Motion+Sports+Rehab+and+Fitness/data=!4m7!3m6!1s0x89e7ad604a539841:0x8c76d5bbc735beb6!8m2!3d41.6965289!4d-72.7194944!16s%2Fg%2F11c2q63yn8!19sChIJQZhTSmCt54kRtr41x7vVdow,Back to Motion Sports Rehab and Fitness,4.8,53,Personal trainer,"171 Market Square #210, Newington, CT 06111, United States","M7WJ+J6 Newington, Connecticut, USA",http://www.btmrehabfitness.com/,+1 860-665-0826,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMrLQdnPStmHC_THX2D4IhsiJNfgw71HYzTegwC=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:10:55.924Z,,Closed,9 am–6 pm,7 am–7:30 pm,9 am–7 pm,7 am–7:30 pm,9 am–6 pm,8 am–3 pm,,,
https://www.google.com/maps/place/Dr.+Brian+Byrne/data=!4m7!3m6!1s0x89e7b1741affffff:0xd12dfce5d356eb9e!8m2!3d41.6751073!4d-72.8225644!16s%2Fg%2F11p079z2sg!19sChIJ____GnSx54kRnutW0-X8LdE,Dr. Brian Byrne,5.0,1,Internist,"183 N Mountain Rd, New Britain, CT 06053, United States","M5GG+2X New Britain, Connecticut, USA",,+1 860-827-4170,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ri7-nUzNG3rIdyfT-Q6lwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.45916&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:10:58.867Z,,,,,,,,,,,
https://www.google.com/maps/place/Del+Soul+Spa/data=!4m7!3m6!1s0x89e7b2a8af59d4f3:0xd2712883354f5e0!8m2!3d41.6980222!4d-72.7211199!16s%2Fg%2F11gcz3dkpg!19sChIJ89RZr6iy54kR4PVUM4gSJw0,Del Soul Spa,4.8,86,Day spa,"49 E Cedar St, Newington, CT 06111, United States","M7XH+6H Newington, Connecticut, USA",http://www.delsoulspa.com/,+1 860-436-4330,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMWP0V2g9gUXiradLzeQqDThgoYpm6ySoMMmYjE=w408-h403-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:03.868Z,Identifies as women-owned,9 am–4 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–6 pm,9 am–4 pm,,,
https://www.google.com/maps/place/Sol+Estrella+LLC/data=!4m7!3m6!1s0x89e7b389aaf973d9:0x8359a3ce33bf1a9a!8m2!3d41.6799181!4d-72.7112527!16s%2Fg%2F11w3ytrt77!19sChIJ2XP5qomz54kRmhq_M86jWYM,Sol Estrella LLC,5.0,27,Mental health service,"2600 Berlin Tpke, Newington, CT 06111, United States","M7HQ+XF Newington, Connecticut, USA",https://www.psychologytoday.com/us/therapists/sol-estrella-llc-newington-ct/1290962?fbclid=PAZXh0bgNhZW0CMTEAAaZHTaBzgRSPQ3-uFuRRjS8D_qDIwQNuvYLdp1XulcM9yKBfQlwW4YbynFU_aem_VJ_Y21QjKdGMb1y55dfKXQ,+1 860-497-1089,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jWqXJa5oGjP7TQmMmcPL6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.99003&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:08.722Z,,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/Milan+Laser+Hair+Removal/data=!4m7!3m6!1s0x89e7b37db0f0438f:0xe308bf88eff5a16f!8m2!3d41.6966899!4d-72.7552367!16s%2Fg%2F11sb88wwbh!19sChIJj0PwsH2z54kRb6H174i_COM,Milan Laser Hair Removal,4.9,267,Laser hair removal service,"32A Fenn Rd #2, Newington, CT 06111, United States","M6WV+MW Newington, Connecticut, USA",https://milanlaserhartford.com/?utm_source=gmb&utm_medium=yext,+1 860-310-1851,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMjXN2CnK-J33_4nhEwo-uUPF8oABJ8E8ODujui=w542-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:13.827Z,,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Connecticut%27s+Best+Acupuncture/data=!4m7!3m6!1s0x89e7b2af5dde08e5:0xab6a929eb8112e8d!8m2!3d41.696302!4d-72.721147!16s%2Fg%2F11c47z8l78!19sChIJ5QjeXa-y54kRjS4RuJ6Saqs,Connecticut's Best Acupuncture,4.8,19,Medical clinic,"93 Market Square, Newington, CT 06111, United States","M7WH+GG Newington, Connecticut, USA",http://www.connecticutsbestacupuncture.com/,+1 860-578-9865,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO_skm6vak4MTIV6nHFypv74dHDLPo7BwE2HSnw=w519-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:18.736Z,,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,,,
https://www.google.com/maps/place/Charter+Oak+Dental/data=!4m7!3m6!1s0x89e7b36a9b124543:0xebabfedcaa458567!8m2!3d41.6704807!4d-72.7778031!16s%2Fg%2F11g0kdx6k1!19sChIJQ0USm2qz54kRZ4VFqtz-q-s,Charter Oak Dental,4.3,72,Dentist,"165 E Main St, New Britain, CT 06051, United States","M6CC+5V New Britain, Connecticut, USA",http://www.charteroakdental.us/,+1 860-224-0797,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNPLaBthYFAkgUxp0uLI1F0svaI9b3VQVF_JDPn=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:23.870Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,,,
https://www.google.com/maps/place/Mental+Health+Connecticut/data=!4m7!3m6!1s0x89e7acee686b12bd:0x7c81212185bd2cd9!8m2!3d41.7141865!4d-72.7940309!16s%2Fg%2F1hc842914!19sChIJvRJraO6s54kR2Sy9hSEhgXw,Mental Health Connecticut,4.2,5,Mental health service,"76 Batterson Park Rd Suite 303, Farmington, CT 06032, United States","P674+M9 Farmington, Connecticut, USA",http://www.mhconn.org/,+1 860-529-1970,,https://lh3.googleusercontent.com/p/AF1QipM-J06FP2Myf7WGyzjHZRQHFFT0d3kk87OQPGzN=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:26.651Z,,,,,,,,,,,
https://www.google.com/maps/place/Hope+Speaks+Counseling+%26+Wellness/data=!4m7!3m6!1s0x89e7b30ec0cf2e69:0x82de8917cf1be48f!8m2!3d41.6963114!4d-72.7211241!16s%2Fg%2F11sy3t8572!19sChIJaS7PwA6z54kRj-QbzxeJ3oI,Hope Speaks Counseling & Wellness,5.0,2,Counselor,"93 Market Square Unit 5, Newington, CT 06111, United States","M7WH+GH Newington, Connecticut, USA",https://www.hopespeaksllc.com/,+1 860-479-6400,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMLhFdH-6ITf7GcY2lwhZHGDWq1cqTLlqxOQpKw=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:31.363Z,Identifies as women-owned,8 am–12 pm,8 am–12 am,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–12 pm,true,,
https://www.google.com/maps/place/Dr.+Jason+Chang/data=!4m7!3m6!1s0x89e7b1741affffff:0x7b4b97a14823cc29!8m2!3d41.6751073!4d-72.8225644!16s%2Fg%2F11p079rtjx!19sChIJ____GnSx54kRKcwjSKGXS3s,Dr. Jason Chang,5.0,1,Internist,"183 N Mountain Rd, New Britain, CT 06053, United States","M5GG+2X New Britain, Connecticut, USA",,+1 860-224-4408,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ri7-nUzNG3rIdyfT-Q6lwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.45916&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:34.204Z,,,,,,,,,,,
https://www.google.com/maps/place/A+Moment+Away/data=!4m7!3m6!1s0x89e7b106a1add2e5:0xb84cb124dc82ef7a!8m2!3d41.6778272!4d-72.8443045!16s%2Fg%2F11bwc7ghj3!19sChIJ5dKtoQax54kReu-C3CSxTLg,A Moment Away,4.9,100,Day spa,"175 New Britain Ave, Plainville, CT 06062, United States","M5H4+47 Plainville, Connecticut, USA",http://www.amomentawayspa.com/,+1 860-747-9958,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8mCJY-TR7PPwInYEWsiWWSBZXnIIHRwl6v_Ha=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:39.163Z,,Closed,9 am–6 pm,10 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–6 pm,10 am–4 pm,,,
https://www.google.com/maps/place/Central+Psychiatry/data=!4m7!3m6!1s0x89e7b3cf8cbd6edd:0x3b6df488086ff53c!8m2!3d41.7010745!4d-72.7555383!16s%2Fg%2F11lcls0rw2!19sChIJ3W69jM-z54kRPPVvCIj0bTs,Central Psychiatry,,,Child psychiatrist,"121 Fenn Rd, Newington, CT 06111, United States","P62V+CQ Newington, Connecticut, USA",https://www.centralpsychiatry.com/,+1 860-255-8038,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7ZcrMI6otOUgywBjIB_3Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.5811&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:42.119Z,,,,,,,,,,,
"https://www.google.com/maps/place/Stephanie+Donofrio,+LMFT/data=!4m7!3m6!1s0x89e7acbedd3b8c1b:0x79059b315da152bd!8m2!3d41.698129!4d-72.7268748!16s%2Fg%2F11c1q9f0kt!19sChIJG4w73b6s54kRvVKhXTGbBXk","Stephanie Donofrio, LMFT",5.0,2,Psychotherapist,"66 Cedar St #201, Newington, CT 06111, United States","M7XF+77 Newington, Connecticut, USA",http://stephaniedonofriolmft.com/,+1 860-913-5630,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LZqSZH4P34fcuY52NSru3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.29483&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:47.180Z,,Closed,10 am–6:15 pm,8 am–4:30 pm,Closed,8:30 am–6:15 pm,Closed,Closed,,,
https://www.google.com/maps/place/Family+Dentistry+of+Central+Connecticut/data=!4m7!3m6!1s0x89e7b3aa3bd1da69:0xfe2446ac1b353dc5!8m2!3d41.6657562!4d-72.7894973!16s%2Fg%2F11fn1sm1nx!19sChIJadrRO6qz54kRxT01G6xGJP4,Family Dentistry of Central Connecticut,5.0,21,Dentist,"6 Park Pl STE 2, New Britain, CT 06052, United States","M686+86 New Britain, Connecticut, USA",https://www.familydentistryofcentralct.com/?utm_source=GMBListing&utm_medium=Organic,+1 860-438-6687,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vt1HQIvS9BaXjlLnaxTtSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.48126&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:52.204Z,,Closed,9 am–5 pm,1–8 pm,10 am–6 pm,7:30 am–4:30 pm,Closed,7:30–11:30 am,,,
https://www.google.com/maps/place/High+Focus+Centers+Farmington+Outpatient+Treatment+Center/data=!4m7!3m6!1s0x89e7ad2bce5f7fa7:0xf6ef8f5e1fffcbb3!8m2!3d41.739082!4d-72.7954628!16s%2Fg%2F11tfmrgkcl!19sChIJp39fziut54kRs8v_H16P7_Y,High Focus Centers Farmington Outpatient Treatment Center,4.2,17,Mental health service,"17 Talcott Notch Rd, Farmington, CT 06032, United States","P6Q3+JR Farmington, Connecticut, USA",https://www.highfocuscenters.com/locations/ct/farmington/,+1 800-877-3628,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN63vdtlUbi4wTK1CtoFB7qINXbVY9JzCm7Q2Oc=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:11:56.991Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Wild+Orchid+Wellness,+LLC/data=!4m7!3m6!1s0x89e7b334582b57bb:0x7caa20155abd8136!8m2!3d41.638915!4d-72.7691459!16s%2Fg%2F11lngzfwmz!19sChIJu1crWDSz54kRNoG9WhUgqnw","Wild Orchid Wellness, LLC",5.0,3,Mental health clinic,"363 New Britain Rd, Berlin, CT 06037, United States","J6QJ+H8 Berlin, Connecticut, USA",https://www.wildorchidwellnessllc.com/,+1 860-614-2222,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPNhkmKAY_sNbQ_s35TLtxF5zFS1elkoer5wpR-=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:01.965Z,,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–1 pm,,,
https://www.google.com/maps/place/Dr.+Jenkins+%26+Associates/data=!4m7!3m6!1s0x89e7b2cbf77a1c89:0xfddc53e8e0972ab9!8m2!3d41.677264!4d-72.7149258!16s%2Fg%2F1tf58y31!19sChIJiRx698uy54kRuSqX4OhT3P0,Dr. Jenkins & Associates,4.8,326,Optometrist,"2691 Berlin Tpke, Newington, CT 06111, United States","M7GP+W2 Newington, Connecticut, USA",http://westfarmseye.com/,+1 860-594-4585,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KZ4mI2sMRDyBvREqwEWlpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.34824&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:07.017Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–4 pm,9 am–4 pm,,,
https://www.google.com/maps/place/The+Dizzy+Clinic/data=!4m7!3m6!1s0x89e7b15e5e4dc76d:0xb33b71269929d47f!8m2!3d41.7108275!4d-72.8107445!16s%2Fg%2F11p64svr79!19sChIJbcdNXl6x54kRf9QpmSZxO7M,The Dizzy Clinic,5.0,2,Medical clinic,"40 Stanford Dr, Farmington, CT 06032, United States","P56Q+8P Farmington, Connecticut, USA",http://dizzyct.com/,+1 860-640-4455,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EExHXw2SH5mQK5ZCnyhGaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.06115&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:11.814Z,,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–3 pm,Closed,,,
https://www.google.com/maps/place/The+Modern+Woman+Health+and+Wellness+Center/data=!4m7!3m6!1s0x89e7c17626b94ea7:0xdd115bbbabafc1b4!8m2!3d41.592818!4d-72.98822!16s%2Fg%2F11h4tpzyb2!19sChIJp065JnbB54kRtMGvq7tbEd0,The Modern Woman Health and Wellness Center,5.0,495,Women's health clinic,"504 Wolcott Rd Suite C, Wolcott, CT 06716, United States","H2V6+4P Wolcott, Connecticut, USA",https://www.tmw-health.com/,+1 203-441-6676,"Closed ⋅ Opens 9 am Mon

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPhFln0WRVIJPkPW-hD4E6rIygLheabhjgM3Kb5=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:16.827Z,,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,,,
https://www.google.com/maps/place/Revival+Spa/data=!4m7!3m6!1s0x89e7ad562748b79f:0xc33419afe2b713e9!8m2!3d41.7321463!4d-72.7269415!16s%2Fg%2F11jsjldwv4!19sChIJn7dIJ1at54kR6RO34q8ZNMM,Revival Spa,5.0,47,Skin care clinic,"635 New Park Ave #2A-1, West Hartford, CT 06110, United States","P7JF+V6 West Hartford, Connecticut, USA",http://revivalspact.com/,+1 860-949-2949,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrlTC5T-RvkhjX_SZgl5Gj2N99m_EkgHIwQ1QNM-CVP7RAXzdWiqiOXErL4oIcnL3FILyf44K5t20YFguQcwssnYIM7hh_Xufk6eTtzufCbzybdVNrsGB9fcqQcZ6RqA6Fvy7fU=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:21.737Z,,Closed,Closed,10 am–6 pm,12–8 pm,12–8 pm,10 am–6 pm,10 am–4 pm,,,
https://www.google.com/maps/place/Concentric+Care+%26+Wellness+LLC/data=!4m7!3m6!1s0x89e7adc06de796bb:0x4113d594e6b004d!8m2!3d41.7197102!4d-72.7315635!16s%2Fg%2F11r95p5x6z!19sChIJu5bnbcCt54kRTQBrTlk9EQQ,Concentric Care & Wellness LLC,5.0,12,Wellness center,"135 Day St, Newington, CT 06111, United States","P799+V9 Newington, Connecticut, USA",http://www.concentriccarect.com/,+1 860-249-1883,Closed ⋅ Opens 2 pm Wed,https://lh3.googleusercontent.com/p/AF1QipOx4kYN1RxXInNzQqAyrI4Z4kvL87jyNVWVaBwh=w408-h611-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:26.754Z,Identifies as women-owned,8 am–2 pm,Closed,Closed,2–7 pm,3–7 pm,8 am–2 pm,Closed,,,
https://www.google.com/maps/place/Premier+Medical+Aesthetics/data=!4m7!3m6!1s0x89e7b2af5a45f1b5:0x44ed3adf5f0354af!8m2!3d41.6301913!4d-72.7587695!16s%2Fg%2F11hd1mf4sv!19sChIJtfFFWq-y54kRr1QDX9867UQ,Premier Medical Aesthetics,5.0,108,Medical spa,"1091 Farmington Ave, Berlin, CT 06037, United States","J6JR+3F Berlin, Connecticut, USA",https://premiermedct.com/,+1 860-499-4643,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNWzSBsu_ixbX__U5fSfVruv7XAow2vBELSwsdj=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:32.092Z,,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,9 am–2 pm,,,
https://www.google.com/maps/place/New+England+Mind+Clinic+-+Psychiatric+%26+Therapy+Services+in+Connecticut/data=!4m7!3m6!1s0x867e16668246c6a9:0x7aa7e83a18f3ff5!8m2!3d41.500727!4d-72.757507!16s%2Fg%2F11vx5gqzwf!19sChIJqcZGgmYWfoYR9T-PoYN-qgc,New England Mind Clinic - Psychiatric & Therapy Services in Connecticut,5.0,1,Mental health clinic,,,https://www.psychologytoday.com/us/psychiatrists/sadaf-m-hashmi-farmington-ct/381295,+1 959-222-4751,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNEJe9kJEyKQc-zJOfCtqv_CPMnxWqlKqnHIZFE=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:37.104Z,LGBTQ+ friendly,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Ascend+Autism+ABA+Therapy+Center/data=!4m7!3m6!1s0x89e7b1c04b598909:0xd1bc72806004b2f7!8m2!3d41.7109226!4d-72.8108133!16s%2Fg%2F11xctcmjg0!19sChIJCYlZS8Cx54kR97IEYIByvNE,Ascend Autism ABA Therapy Center,,,Applied behavior analysis therapist,"50 Stanford Dr, Farmington, CT 06032, United States","P56Q+9M Farmington, Connecticut, USA",https://ascendautism.com/farmington-ct/,+1 860-321-8604,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNhrR0urmmrMuuh5bw_7DAv07Us17opuNbFCEsh=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:42.284Z,,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/Middlesex+Orthopedic+%26+Spine+Associates+-+Newington/data=!4m7!3m6!1s0x89e7b3c2f76794db:0x1bed1dddcc654a20!8m2!3d41.7038878!4d-72.7362696!16s%2Fg%2F11vr97p13j!19sChIJ25Rn98Kz54kRIEplzN0d7Rs,Middlesex Orthopedic & Spine Associates - Newington,5.0,30,Orthopedic clinic,"505 Willard Ave, Newington, CT 06111, United States","P737+HF Newington, Connecticut, USA",https://middlesexortho.com/locations/newington/?utm_source=GMBSocialClimb&utm_medium=MiddlesexOrthopedic%26SpineAssociates-Newington,+1 860-347-7636,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=094Me8l72CvlpaJsF-WIPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.4624057&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Britain+CT/@41.6800839,-72.7581581,14z",2025-09-28T23:12:47.415Z,,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
