placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
"https://www.google.com/maps/place/Chattanooga+Landscape+Designs+LLC/@35.0971654,-85.1283295,10z/data=!3m1!4b1!4m6!3m5!1s0x886065b07a2ad6f5:0x6ab0767ba4df15a1!8m2!3d35.0971654!4d-85.1283295!16s%2Fg%2F11rsy1r7k0",Chattanooga Landscape Designs LLC,5.0,4,Landscape designer,,,http://chattanoogalandscapedesigns.com/,+1 423-777-0060,Open · Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:16.252Z,,,,
https://www.google.com/maps/place/VaVia+Dumpster+Rental+of+Chattanooga/data=!4m7!3m6!1s0x88605dfcac55c655:0xc5f2683a0a6c6ffd!8m2!3d35.0718048!4d-85.2628552!16s%2Fg%2F11y22v9rj_!19sChIJVcZVrPxdYIgR_W9sCjpo8sU,VaVia Dumpster Rental of Chattanooga,5.0,137,Dumpster rental service,"2608 Benton Ave, Chattanooga, TN 37406, United States","3PCP+PV Chattanooga, Tennessee, USA",https://govavia.com/chattanooga-tn-dumpster-rental/,+1 423-710-9100,"Open · Closes 5 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEl_OHVYcDWqM9ognUivSOoroyplVwIRAzxHPPCT_71sa-hnKVe-8WfDHRKlBpg_H2D3cA16HXMIz8UN4QnQGcSDQUKSLMR10DtQydKajaqSolvHsWXLoOcpFXvO7SX_9Omp3G7=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:21.104Z,,,,
https://www.google.com/maps/place/Callaway+Stampcrete/data=!4m7!3m6!1s0x886061a8b357bbfb:0xe39dba10c5f7d93d!8m2!3d35.0746105!4d-85.2850255!16s%2Fg%2F11f7f6p0j_!19sChIJ-7tXs6hhYIgRPdn3xRC6neM,Callaway Stampcrete,,,Concrete contractor,,,,+1 706-280-9374,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwimrQB5IhboS15KuybWTzsVJ2fksZ_t9sGg4STfobpLYJG-j_KibGFlMaAoe9MciDvDwQJoOgUBq3ivtRdXHXtDbTET_Ja20SB1GAYyznoNFaYnHBlVuCyawwUuoirtn6-PSt=w408-h271-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:25.773Z,,,,
https://www.google.com/maps/place/Craig+Design+Group/data=!4m7!3m6!1s0x88605e59a82395cd:0xba54a9728d0c7b7!8m2!3d35.0667899!4d-85.3104668!16s%2Fg%2F1tkc2v8g!19sChIJzZUjqFleYIgRt8fQKJdKpQs,Craig Design Group,5.0,2,Landscape architect,"413 Spears Ave #201, Chattanooga, TN 37405, United States","3M8Q+PR Chattanooga, Tennessee, USA",https://craigdesigngroup.com/,+1 423-521-7622,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZg4d8JEzWT2oDweY_pUoN_y__vUo74uY-zE9SF1WutWIbANOp2Wy4ofHgFsASpkNRg1pFoEabHvZO4HkFHcpjNZTkdGLeGfBa-9AMxH5lm5lsd-jh6FkI0hDg5TfzAnVYQIIC=w408-h478-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:30.545Z,,,,
https://www.google.com/maps/place/Guardian+Roofing+of+Tennessee/data=!4m7!3m6!1s0x88605f56ecfbe68b:0xc621b2115af97140!8m2!3d35.0663532!4d-85.1965315!16s%2Fg%2F11rd8km3xr!19sChIJi-b77FZfYIgRQHH5WhGyIcY,Guardian Roofing of Tennessee,5.0,112,Roofing contractor,"4295 Cromwell Rd Suite 301, Chattanooga, TN 37421, United States","3R83+G9 Chattanooga, Tennessee, USA",http://www.yourguardianroofer.com/,+1 423-503-2162,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgR-BzWlixZPnf1N8Y0XmBv9da357dGJiHyOtQU-gGBsDPX72TWVb3BnC4OOqoHl1k4yMhRXmXVtKX2vJWhkB2iB4alJyBIlTHT1qZeiBzrpnjn4PNgsqg0fJnY9IeMxQ3Y0Ri=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:35.541Z,,,,
https://www.google.com/maps/place/Capital+Waste+Services/data=!4m7!3m6!1s0x88606061765426ad:0x1c54398e04fcbc9!8m2!3d35.0816376!4d-85.255857!16s%2Fg%2F1tzvx8zd!19sChIJrSZUdmFgYIgRyctP4JhDxQE,Capital Waste Services,3.9,47,Waste management service,"1369 Wisdom St, Chattanooga, TN 37406, United States","3PJV+MM Chattanooga, Tennessee, USA",https://www.capitalwaste.com/facilities/capital-waste-services-chattanooga,+1 423-664-7000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHm7RZN0g86IO_FrZcFEsx5D3QHhXi2DLkk59gwSYl1QFQ8ncaVVc_Jbx6ut3hD3m9yluimIaRhKXjHAgvRTxS7CT8xYf9tyfV6In8QY8UtQ3Q61I7lvZ2myolwNvvI8Yc-Ova1L7wmsP0=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:40.390Z,,,,
https://www.google.com/maps/place/Common+Ground+Chattanooga+Tree+Service/data=!4m7!3m6!1s0x88605f05f6bbfd23:0x2196b72866c731fd!8m2!3d35.1034284!4d-85.3035333!16s%2Fg%2F11jxsrqnp4!19sChIJI_279gVfYIgR_THHZii3liE,Common Ground Chattanooga Tree Service,5.0,196,Tree service,"2629 Simpson Ave, Chattanooga, TN 37415, United States","4M3W+9H Chattanooga, Tennessee, USA",https://treeserviceinchattanoogatn.com/,+1 423-621-4045,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMdsIg_cG8K0xZHwZwB4ZRsKpJC42HzlKRXx2Hd035TUDPC7_38lek7o0vHKWC3qMdLusO1QyO9GNAf6dMfzPhBB6jrAO9JHYNtjnsEqs3Omd-psOZYpX5BkSQ_tTHtUmnGeBc=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:45.312Z,,,,
https://www.google.com/maps/place/Junk+King+Chattanooga/data=!4m7!3m6!1s0x8860617b2c978759:0xfdc25a557725f5c2!8m2!3d35.083494!4d-85.201272!16s%2Fg%2F1tftg0sn!19sChIJWYeXLHthYIgRwvUld1Vawv0,Junk King Chattanooga,4.9,2695,Junk removal service,"4308 3rd Ave, Chattanooga, TN 37416, United States","3QMX+9F Chattanooga, Tennessee, USA",https://www.junk-king.com/locations/chattanooga?cid=LSTL_JKG-US000187&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 423-874-9089,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpj0g1sLPYE3GZATsa8xRnOAaT9GmC5ej7vybqlSwZiTp2sptyuOUR9Q3zzJiW5YRK43friSbIt4HqgxPLjZvg4p9vEYarjDBh09nCAQFx_tNqj1GVE_wX14G0VoNOek3Kmdjp=w426-h240-k-no,true,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–9:30 pm,9 am–8 pm,6:30 am–10 pm,6:30 am–10 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:50.204Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Prime+property/data=!4m7!3m6!1s0x886063cca3dcdc15:0x830c0d2d9ed449b5!8m2!3d35.0746105!4d-85.2850255!16s%2Fg%2F11c13xts3l!19sChIJFdzco8xjYIgRtUnUni0NDIM,Prime property,5.0,1,Landscape designer,,,,+1 423-635-0399,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmCaS1ucIUzVnbkPmpV8SijChtZkff5qV-j2PB0F9yLqtBSn56sDVgwx-aSnxmdn75JeeD4QavI1ERHoaigNNyR5PYVsgMbFQGLcVQ9jmB1iE_HCDZ1_BYrm9_PUzvsUYDTZ-l=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:55.058Z,,,,
https://www.google.com/maps/place/Enduring+Pools+and+Outdoors/data=!4m7!3m6!1s0x88605f4e6882f07f:0x713eb0f1ad2bda9b!8m2!3d35.0477219!4d-85.3086435!16s%2Fg%2F11nnqh1w3l!19sChIJf_CCaE5fYIgRm9orrfGwPnE,Enduring Pools and Outdoors,5.0,31,Swimming pool contractor,"719 Cherry St Ste 200, Chattanooga, TN 37402, United States","2MXR+3G Chattanooga, Tennessee, USA",http://www.enduringpools.com/,+1 423-463-9527,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEs9Su0SAyR0ZhE1hUmHAx0nx1mZvmm4nXKZuqTAguCqIHuxzMoTNdfvpVJbHbMj80eGQttlnL7jBxs2ybaPieN26jIXt5cBHn_RM0NDHGHIk4DivspGiliAbdVonklSU9f47IroOj-irn0=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:57:59.876Z,,,,
https://www.google.com/maps/place/Concord+Homes+%7C+Home+Builder+Chattanooga/data=!4m7!3m6!1s0x886065a4e047f2e9:0xd1e7dc73f1fbbb42!8m2!3d35.030292!4d-85.1864329!16s%2Fg%2F11ftv4qnj5!19sChIJ6fJH4KRlYIgRQrv78XPc59E,Concord Homes | Home Builder Chattanooga,5.0,148,Home builder,"6245 Vance Rd #101, Chattanooga, TN 37421, United States","2RJ7+4C Chattanooga, Tennessee, USA",,+1 423-373-2800,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFa_JUtMczGoDgpG4CMXEKiyGgiE67qI6M3vooAbA6YzoIt32xq4moCOt_VoAVt9rYPBTRY3CrjDnICVg7jCdOtTBnfLNZNTMPmWOlIUkfrFO9Mg7x9BbTFS94WfDZzAFwy3a5fLpdBWE8=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:04.654Z,,,,
https://www.google.com/maps/place/Southern+Roots/data=!4m7!3m6!1s0x88607b3f1c8fffff:0x775d2b53b3deb25b!8m2!3d35.002424!4d-85.1447278!16s%2Fg%2F11gb3rcln2!19sChIJ__-PHD97YIgRW7Les1MrXXc,Southern Roots,5.0,4,Contractor,"8224 E Brainerd Rd, Chattanooga, TN 37421, United States","2V24+X4 Chattanooga, Tennessee, USA",https://southernrootsland.com/,+1 423-682-7336,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEE5mMia0BHSZNyPk-NYoOWxhGy4SFvK7aLjnq2vqDmxzuCMNyejoOzyLd0Zu7wdV9LFefekTHO7gGTgqBounbNJIGW9fEVLVR7qsauPD9QNOcVzS1KAjIsw3s3qBXPksKGE2QW=w408-h408-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:09.592Z,,,,
https://www.google.com/maps/place/Leonel+Landscaping/data=!4m7!3m6!1s0x88605df85ab95555:0x625484d3a8d68a25!8m2!3d35.0098483!4d-85.2964737!16s%2Fg%2F11kq_2723d!19sChIJVVW5WvhdYIgRJYrWqNOEVGI,Leonel Landscaping,5.0,1,Contractor,"1333 E 30th St, Chattanooga, TN 37407, United States","2P53+WC Chattanooga, Tennessee, USA",,+1 423-326-6055,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DbPKsy9qPBx5k-GgZGH4Hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.72197&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:12.133Z,,,,
https://www.google.com/maps/place/Turn2Us+Handyman+Services/data=!4m7!3m6!1s0x88605ff9a3efd2b7:0xa1637a2a9a2e0b3b!8m2!3d35.1190105!4d-85.2807566!16s%2Fg%2F1tj97422!19sChIJt9Lvo_lfYIgROwsumip6Y6E,Turn2Us Handyman Services,4.7,107,Handyman/Handywoman/Handyperson,"507 Ashland Terrace, Chattanooga, TN 37415, United States","4P99+JM Chattanooga, Tennessee, USA",http://www.turn2ushandyman.com/,+1 423-531-3478,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGac0AabtxLclWQDUf1jsscExbEAR_4ReITD6QyI8k7OwlAJY2O8ykXF37qXZw8AXeenvBu_GxqPEyz4J4p7tFcbaKMcl74EmxZBlBtyjc4Z0JjQ2Qf5o4P0Kg2Mh0KoeTRe6axjg0zDEQ=w408-h371-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:17.243Z,,,,
https://www.google.com/maps/place/Acme+Block+and+Brick-+Chattanooga/data=!4m7!3m6!1s0x88605f94130ba709:0x88356e3f241dc498!8m2!3d35.106485!4d-85.2969069!16s%2Fg%2F11bc8bny43!19sChIJCacLE5RfYIgRmMQdJD9uNYg,Acme Block and Brick- Chattanooga,4.0,41,Masonry supply store,"3130 Dayton Blvd, Chattanooga, TN 37415, United States","4P43+H6 Chattanooga, Tennessee, USA",http://www.acmeblockandbrick.com/,+1 423-877-4551,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_m2rvMHdE-1oBnaXnaFRMq1UtEiIUl00aiAFU5YASQmdoknEq9gqbYvkB3ZdTjIjqhZepSm-s5GOyU_ISiXK8YOakqS-OAy7v7d2bf1J5pZQVC3LCyOkioHv-j-ND4I76yzFlqQ=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:22.172Z,· Delivery,,,
https://www.google.com/maps/place/Groundzero+Landcare+%26+Design/data=!4m7!3m6!1s0x886063a200245d6d:0x847ff2f1b9bb6ae6!8m2!3d35.2023821!4d-85.086313!16s%2Fg%2F11f0wk4vbl!19sChIJbV0kAKJjYIgR5mq7ufHyf4Q,Groundzero Landcare & Design,4.7,47,Retaining wall supplier,,,http://groundzerolandcare.com/,+1 423-453-7625,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_MwKtgarhZt4DvIzQ-EbdBhtqYgxep8GSfNoulyENDsEOhs8FzODZ-i0lBZv83SukywlcOf0rFDL_PpoF8bW9CsQ-qZ6SDsRnK6dXXn99t4MHk1BQ4HLXgq1Ep5CpqRIHm3QXBw=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:26.906Z,,,,
https://www.google.com/maps/place/United+Rentals/data=!4m7!3m6!1s0x886061283ddc70a3:0x48ec7038dfa15787!8m2!3d35.0871301!4d-85.2622425!16s%2Fg%2F11f9j8hb46!19sChIJo3DcPShhYIgRh1eh3zhw7Eg,United Rentals,4.9,17,Equipment rental agency,"3611 Amnicola Hwy, Chattanooga, TN 37406, United States","3PPQ+V4 Chattanooga, Tennessee, USA",https://www.unitedrentals.com/locations/tn/chattanooga/equipment-tool-rentals/c70?utm_source=google&utm_medium=distrib&utm_campaign=yext,+1 423-353-9270,"Open · Closes 5 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAETCWrXpQX5iD4oTOK9SGTEL_9rtd5dQmmxiiFET52OTsXwM0bOkpCszgXzKVFAeIL6gKxDbZ-4I3F_njXr-sp-wo1O5QmO5Q46Zn-6vB_JHjIgoJ41VlLnwvtOfbMkritrj-v73gE_gHI=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:31.707Z,,,,
https://www.google.com/maps/place/Wright+Brothers+Construction+Company/data=!4m7!3m6!1s0x8860610039a9cbd5:0xf03a76be749da2ba!8m2!3d35.0732783!4d-85.2670735!16s%2Fg%2F11w3mpq8hn!19sChIJ1cupOQBhYIgRuqKddL52OvA,Wright Brothers Construction Company,5.0,1,Construction company,"915 Appling St, Chattanooga, TN 37406, United States","3PFM+85 Chattanooga, Tennessee, USA",http://wbcci.com/,+1 423-336-2261,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BBiDOaLrSHgm2rwOyPaAYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.392336&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:34.433Z,,,,
https://www.google.com/maps/place/Six+Ways+Janitorial+Service/data=!4m7!3m6!1s0x886063994fc825f9:0xc295d820823ff29a!8m2!3d35.0521026!4d-85.1863339!16s%2Fg%2F11jv4f7kfx!19sChIJ-SXIT5ljYIgRmvI_giDYlcI,Six Ways Janitorial Service,3.7,3,Cleaners,"6050 Shallowford Rd #23141, Chattanooga, TN 37421, United States","3R27+RF Chattanooga, Tennessee, USA",https://www.swjservices.org/,+1 423-765-4476 ext. 2,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7V3TGYt78ObY00JuyuhcrQRqAP3VEEciNVM2o7t57hinFyI6xLe7uUiU4qKguFu33I_Bx8UQ9CLEQnDwEkd3pFIhlu6RMNXtv_Dk8Q5qFe4EYrg-BrK9MhRXAJZZ2M31bOpWj=w408-h306-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:39.319Z,,,,
https://www.google.com/maps/place/GroundTec+Landscape+Design+%26+Construction/data=!4m7!3m6!1s0x88605f56e3abf7a5:0x37327bc879cb752a!8m2!3d35.1221694!4d-85.3473862!16s%2Fg%2F11ggndz15h!19sChIJpfer41ZfYIgRKnXLech7Mjc,GroundTec Landscape Design & Construction,5.0,11,Landscape designer,"712 Mississippi Ave, Signal Mountain, TN 37377, United States","4MC3+V2 Signal Mountain, Tennessee, USA",http://groundtec.com/,+1 423-498-6111,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoBRhLdmaYqXxi-lS4a6Vwxxszra8qFOuI-svaKq4Pr_68AI8_kQ14YP1G_MDpPE04mMPgqAaCPW7yabfUbxoRtXtRB7i4fEYchcewfIWJ8kO67n8jmvojb7wPf02QK_ttGgc=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:44.090Z,,,,
https://www.google.com/maps/place/Chattanooga+Landcare/data=!4m7!3m6!1s0x886064761c500c99:0xaf006077e2decf5e!8m2!3d35.1134355!4d-85.1320986!16s%2Fg%2F11hbv21bxw!19sChIJmQxQHHZkYIgRXs_e4ndgAK8,Chattanooga Landcare,5.0,1,Landscape designer,,,https://www.groundzerolandcare.com/,+1 423-453-7625,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGlst8SoYtkZd_rhQBEsVQcXcqH0pk1nNYRdVjO4fQcsWAUAYD6VGJAP2L2LLkimX6dePgOuUEKkXkeTthnWCQwg6WmpTHZxZEANiFp4lKQVaTbC8tG3zh_G1V3exfOhM7R73N3A=w408-h408-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:48.953Z,,,,
https://www.google.com/maps/place/Sam+I+Am+Outdoor+Services/data=!4m7!3m6!1s0xae1800eed9a5589f:0x113857fa1ccd28c2!8m2!3d35.1081286!4d-85.2597765!16s%2Fg%2F11p1508jmh!19sChIJn1il2e4AGK4RwijNHPpXOBE,Sam I Am Outdoor Services,4.7,15,Landscaper,,,https://www.iamoutdoorservices.com/,+1 423-243-0603,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfaRvVFkt7n_ddr3J-lRJa6PqWtK15SLhdDVhnKdqIjrbPEHLtMRRpPu4OQN13fEz5d86K5XncV_7IQooZSVxjUa6_GBLyXPdyhoqvn3CsH5jUL_r9D_SK7WDwwW6jqpyZqrQ=w425-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Open 24 hours,Open 24 hours,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:53.639Z,,,,
https://www.google.com/maps/place/TCF+Construction/data=!4m7!3m6!1s0x88608b20bafdb677:0x34dc739bb3c7ba64!8m2!3d35.1233232!4d-85.2636676!16s%2Fg%2F11yngbxvzk!19sChIJd7b9uiCLYIgRZLrHs5tz3DQ,TCF Construction,5.0,2,Excavating contractor,"4309 Delashmitt Rd, Hixson, TN 37343, United States","4PFP+8G Hixson, Chattanooga, TN, USA",https://tcfconstruction23.com/,+1 423-876-3819,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElwu95xC4gE5XR1UdCTgJbONx02kjg-Yx0wyT_Xi823fNDHy6pBc7bx5OMqJBk69sS701xVWSPjuXzyR8WXl1h4KHfyU86Xo4J14Obg1aKHofqXmUb3risGbYrOOMz2_vaJ_TgrMkTiwSy=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:58:58.288Z,,,,
"https://www.google.com/maps/place/Thrive+Outdoor,+Inc./data=!4m7!3m6!1s0x88605dbce107cc03:0x9a897da6ae598948!8m2!3d35.004352!4d-85.295644!16s%2Fg%2F11c2l1pxnj!19sChIJA8wH4bxdYIgRSIlZrqZ9iZo","Thrive Outdoor, Inc.",3.1,12,Landscaper,"1400 E 34th St, Chattanooga, TN 37407, United States","2P33+PP Chattanooga, Tennessee, USA",http://www.thriveoutdoorinc.com/,+1 423-243-3900,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGO8744vz04rrDMOT4of5RtWEwc3wLdaf0ZHG9IB4ZTaQ7jZo8n-TgvqMR8MVh7wOmsW7Bu6HeNWYlM05dLgVuiToBcJW7Eru2O4z6TiXl1MTXJ5ipGMY0XNcMztRYWKw6qT5E=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:59:03.376Z,,,,
https://www.google.com/maps/place/Chattanooga+Floor+Care/data=!4m7!3m6!1s0x88608c204e7f010d:0x14092fd3fb6948d0!8m2!3d35.0186451!4d-85.2731861!16s%2Fg%2F11c0rnmqqv!19sChIJDQF_TiCMYIgR0Ehp-9MvCRQ,Chattanooga Floor Care,4.9,196,Concrete contractor,"2513 E 19th St, Chattanooga, TN 37404, United States","2P9G+FP Chattanooga, Tennessee, USA",https://www.chattfcs.com/,+1 423-708-2517,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGw4avnKTdempYAgsSumtVkYDGZaf7PTr_j0eN9fIAPwCjtJekIDKCyVSo_oOIAhvdrXF8pTVL_U9Q_J9ynDPtbQZhTbnIwDIAHOpgE8oJFv8ZYrIeAbZMBUGkbLjUyWDlAkcSc=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-04-29T18:59:08.318Z,,,,
