placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,error,info,attributes,isBlackOwned
https://www.google.com/maps/place/Palm+Coast+Handyman+Painting+%26+Home+Repair/data=!4m7!3m6!1s0x88e6eb216c78bb61:0x4d0c6e48d6167008!8m2!3d29.4947417!4d-81.2260258!16s%2Fg%2F11fs_x07vg!19sChIJYbt4bCHr5ogRCHAW1khuDE0,Palm Coast Handyman Painting & Home Repair,4.9,93,Handyman/Handywoman/Handyperson,"29 Esperanto Dr, Palm Coast, FL 32164, United States","FQVF+VH Palm Coast, Florida, USA",https://palm-coast-handyman-painting-and-home-repair.com/,+1 386-263-3866,Closed ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipNFsSF7UlGidLW0ThEANyrWJw9fwbI0ylrmUtWx=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,9 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Flagler+Beach+Daytona+Beach+FL/@29.4749754,-81.1270035,14z",2025-11-07T23:04:47.573Z,,,,
https://www.google.com/maps/place/Tire+Outlet/data=!4m7!3m6!1s0x88e6ebd80fd2c4c5:0x3a6b819b06fae2d!8m2!3d29.4775099!4d-81.1798289!16s%2Fg%2F11sv64jr60!19sChIJxcTSD9jr5ogRLa5vsBm4pgM,Tire Outlet,4.9,684,Tire repair shop,"6085 Old Kings Rd S, Palm Coast, FL 32137, United States","FRHC+23 Palm Coast, Florida, USA",https://www.tireoutlet.com/locations/fl/palmcoast/auto-repair-6085-old-kings-road?ao_auto_show=true&ao_client_key=tire-outlet-6116-palm-coast&utm_source=local_listing&utm_medium=organic&utm_campaign=store_6116,+1 386-356-2407,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipPSmfoCJQzvV5Unnq1zTghm0mivPHLZI4ICVQl6=w408-h305-k-no,true,7:30 am–5:30 pm,8 am–5 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Flagler+Beach+Daytona+Beach+FL/@29.4749754,-81.1270035,14z",2025-11-07T23:04:52.207Z,,,,
https://www.google.com/maps/place/First+Class+Painting+%26+Gator+Coating/data=!4m7!3m6!1s0x88e6955da2f653a5:0x1a927c78880456cf!8m2!3d29.4661274!4d-81.2145116!16s%2Fg%2F11j65vn3g7!19sChIJpVP2ol2V5ogRz1YEiHh8kho,First Class Painting & Gator Coating,4.9,109,Painter,,,https://www.firstclasspaintingandmore.com/,+1 386-562-5656,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipOQghyxYITFCFg0KLt94B2YAR2fcQV9ahUfTcNO=w408-h306-k-no,true,9 am–5 pm,9 am–2 pm,9 am–2 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Flagler+Beach+Daytona+Beach+FL/@29.4749754,-81.1270035,14z",2025-11-07T23:04:56.473Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Garage+Wizard/data=!4m7!3m6!1s0x8a1f8a51bfcc11f5:0x544a8c35bd447d1e!8m2!3d29.2364026!4d-81.113534!16s%2Fg%2F11l1ht5967!19sChIJ9RHMv1GKH4oRHn1EvTWMSlQ,Garage Wizard,5.0,6,Garage builder,,,https://www.garage-wizard.com/,+1 386-679-9660,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOEwubMpwA_Vx5o5mIOx_kKhVNXdoBYBk1Pz_vu=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Flagler+Beach+Daytona+Beach+FL/@29.4749754,-81.1270035,14z",2025-11-07T23:05:00.738Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Titusville+Garage+Door+Pros/data=!4m7!3m6!1s0x88e74d647b722749:0xfbe6acf71b609dc!8m2!3d28.6166834!4d-80.8432896!16s%2Fg%2F11xrgqcf48!19sChIJSSdye2RN54gR3Am2cc9qvg8,Titusville Garage Door Pros,5.0,22,Garage door supplier,"3265 Garden St, Titusville, FL 32796, United States","J584+MM Titusville, Florida, USA",,+1 321-429-0196,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPtABUut3zPLU16abYyWB2FNTNHzyCSuDLL6vqN=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:18.906Z,,,,
"https://www.google.com/maps/place/AAA+Superior+Doors-Windows/@28.5695994,-80.799561,17z/data=!3m1!4b1!4m6!3m5!1s0x88e0b2b807e94a11:0x9fece35c704a51c!8m2!3d28.5695994!4d-80.799561!16s%2Fg%2F1tgfxfpl",AAA Superior Doors-Windows,1.0,1,Garage door supplier,"3800 S Washington Ave, Titusville, FL 32780, United States","H692+R5 Titusville, Florida, USA",,+1 321-268-0884,,,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:23.114Z,,,,
https://www.google.com/maps/place/Cocoa+Beach+Garage+Door+Repairs/data=!4m7!3m6!1s0x88e0ab98292c24cf:0x2e8bd0ee586c2729!8m2!3d28.3628538!4d-80.7555855!16s%2Fg%2F11l665rkc9!19sChIJzyQsKZir4IgRKSdsWO7Qiy4,Cocoa Beach Garage Door Repairs,4.9,61,Garage door supplier,"641 Clearlake Rd Unit 10, Cocoa, FL 32922, United States","967V+4Q Cocoa, Florida, USA",https://garagedoorrepaircocoabeach.com/,+1 321-234-6800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2J_0qbxR0_tVxSDLx0Pb8SFrgqfHAxs-S3IO0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:27.583Z,,,,
https://www.google.com/maps/place/Pro-Tech+Garage+Doors/data=!4m7!3m6!1s0x88e0a9ecf2438d77:0xe77a6f48cd88977!8m2!3d28.3565614!4d-80.705224!16s%2Fg%2F11t8ccxcjf!19sChIJd41D8uyp4IgRd4nYjPSmdw4,Pro-Tech Garage Doors,5.0,325,Garage door supplier,"425 W Merritt Island Causeway, Merritt Island, FL 32952, United States","974V+JW Merritt Island, Florida, USA",https://protechdoorsfl.com/,+1 321-289-5145,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipNXpmeqNUS-3B8Nw2kPjwe07oGmaN7e-STmB1sO=w408-h306-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:32.045Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Titusville+Sliding+Door+%26+Window+Service/data=!4m7!3m6!1s0x822e83f34c8b59b1:0xa0e1e2587ce82ea5!8m2!3d28.5727185!4d-80.822587!16s%2Fg%2F11wc91p2n_!19sChIJsVmLTPODLoIRpS7ofFji4aA,Titusville Sliding Door & Window Service,5.0,22,Glass repair service,,,https://titusvilleslidingdoorandwindows.com/,+1 689-201-1903,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNvNn4tK9BoqBBpHZo9viafn_vC-ag7fqH03-ov=w408-h405-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:36.398Z,,,,
https://www.google.com/maps/place/Tropical+Garage+Doors/data=!4m7!3m6!1s0x88de0e8d335d587f:0x87f65050a58122ae!8m2!3d28.3554129!4d-80.7465601!16s%2Fg%2F1vysxbdg!19sChIJf1hdM40O3ogRriKBpVBQ9oc,Tropical Garage Doors,4.8,38,Garage door supplier,"1133 W King St, Cocoa, FL 32922, United States","9743+59 Cocoa, Florida, USA",http://www.tropicalgaragedoors.net/,+1 321-636-1448,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN_mtH3xuGPbOzSwvR5fh9EQwR1C-h5co32C0jQ=w408-h243-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:41.253Z,,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Central+Florida%E2%84%A2/data=!4m7!3m6!1s0x88e0aabe3acb2f67:0x6abed96211992887!8m2!3d28.3806334!4d-80.7886584!16s%2Fg%2F11c5zzr9yz!19sChIJZy_LOr6q4IgRhyiZEWLZvmo,Overhead Door Company of Central Florida™,4.7,106,Garage door supplier,"1465 Cox Rd, Cocoa, FL 32926, United States","96J6+7G Cocoa, Florida, USA",https://ohdcentralfla.com/,+1 321-639-0480,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMpNZTRpfiET1diTVfblsS4lK60QrCE2gE0gRgg=w408-h408-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:45.636Z,,,,
https://www.google.com/maps/place/Thomas+Family+Garage+Door+Service+LLC/data=!4m7!3m6!1s0x88e7679493904e59:0x98df5fdcaff62a0a!8m2!3d28.524767!4d-81.198095!16s%2Fg%2F11kjpsl3wm!19sChIJWU6Qk5Rn54gRCir2r9xf35g,Thomas Family Garage Door Service LLC,4.6,19,Garage door supplier,"S Alafaya Trail, Alafaya, FL 32825, United States","GRF2+WQ Alafaya, Florida, USA",https://thomasgaragedoorservice.com/,+1 321-306-6663,Open ⋅ Closes 8:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=REh34wJB09SsIwZpOvWP7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.76245&pitch=0&thumbfov=100,false,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:49.964Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x88e779eae77961d3:0xf9ca5d44af5b9317!8m2!3d28.5065751!4d-81.4406503!16s%2Fg%2F11ny2zwr00!19sChIJ02F55-p554gRF5Nbr0Rdyvk,A1 Garage Door Service,4.9,2552,Garage door supplier,"3315 Maggie Blvd Suite 600, Orlando, FL 32811, United States","GH45+JP Orlando, Florida, USA",https://a1garage.com/locations/florida/?utm_source=google&utm_medium=organic&utm_campaign=orlando-fl-maggie,+1 407-278-9922,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvbBsPGArnivhMdJy8qsSiDjDJRieqFuEWqCOB=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:54.580Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Everdoor+Garage+Door/data=!4m7!3m6!1s0x88de0198d11fe861:0xe717f65a8cf7207a!8m2!3d28.356307!4d-80.769092!16s%2Fg%2F11xygbbtyn!19sChIJYegf0ZgB3ogReiD3jFr2F-c,Everdoor Garage Door,5.0,26,Garage door supplier,"2156 W King St, Cocoa, FL 32926, United States","964J+G9 Cocoa, Florida, USA",https://everdoor.com/,+1 321-339-3384,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNwLLsZgL1Hsq_Blj_IaoTbhnP3QPJKrJ4JgHQj=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:05:58.906Z,,,,
https://www.google.com/maps/place/Casselberry+Garage+Door+Repair/data=!4m7!3m6!1s0x88e76fa8ef3be1a9:0x120a49cb2302841f!8m2!3d28.6596406!4d-81.3339193!16s%2Fg%2F11wn0lcbz9!19sChIJqeE776hv54gRH4QCI8tJChI,Casselberry Garage Door Repair,4.9,41,Garage door supplier,"606 Kenwick Cir APT 202, Casselberry, FL 32707, United States","MM58+VC Casselberry, Florida, USA",,+1 407-900-0597,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNbtSaPL0CFc89sQzNebHnnEQRt7TvmlYtneiWx=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:03.522Z,,,,
https://www.google.com/maps/place/True+Garage+Door+Services/data=!4m7!3m6!1s0x623f4de24ed3c4f3:0x89cee1726b5fb540!8m2!3d28.6886852!4d-81.2172698!16s%2Fg%2F11v001375t!19sChIJ88TTTuJNP2IRQLVfa3Lhzok,True Garage Door Services,5.0,41,Garage door supplier,"450 Terravista Pl, Oviedo, FL 32765, United States","MQQM+F3 Oviedo, Florida, USA",https://www.trueliftsusa.com/,+1 888-495-2818,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP7cwpJ8P1ue2Qpgzqi173Gjkn7Zc6ZdnBs4loE=w408-h272-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:08.054Z,,,,
https://www.google.com/maps/place/Doors+Depot+and+More/data=!4m7!3m6!1s0x88e0abc0193c4ae1:0x689c5b62c543e66c!8m2!3d28.4219117!4d-80.7562222!16s%2Fg%2F11fswpsnp5!19sChIJ4Uo8GcCr4IgRbOZDxWJbnGg,Doors Depot and More,5.0,16,Garage door supplier,"3800 U.S. Rte 1, Cocoa, FL 32926, United States","C6CV+QG Cocoa, Florida, USA",https://www.doorsdepotandmore.com/,+1 321-848-0292,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipOhF1tZIYfhyax1ZkLCZvM-XUQogHuHUKksc9xq=w426-h240-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:12.523Z,,,,
https://www.google.com/maps/place/Royal+Garage+Door+Service/data=!4m7!3m6!1s0x88e0a90face4278b:0x5d385e105cd5db63!8m2!3d28.306727!4d-80.6861594!16s%2Fg%2F11fp2ft82q!19sChIJiyfkrA-p4IgRY9vVXBBeOF0,Royal Garage Door Service,5.0,35,Door supplier,,,https://royalgaragedoorservice.repair/,+1 321-544-1500,Closes soon ⋅ 7 pm ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipMzkId3y0DHspzlzygpj_GsU0dHYMmpXknNozZi=w585-h240-k-no,true,7:30 am–7 pm,7:30 am–7 pm,9 am–5 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:17.225Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Tropical+Garage+Doors/data=!4m7!3m6!1s0x88de1d6b8a6f8ed7:0xc9af5e46de7c790e!8m2!3d28.343444!4d-80.7233!16s%2Fg%2F1tgmx2gj!19sChIJ145vimsd3ogRDnl83kZer8k,Tropical Garage Doors,4.9,61,Garage door supplier,,,https://www.tropicalgaragedoors.net/,+1 321-783-8366,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO1rNf2MIeUtWOfMM22NAqYPyyat7HldpRv7Rb1=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:21.719Z,,,,
https://www.google.com/maps/place/Joel+Garage+Doors+Services/data=!4m7!3m6!1s0x88de0e63675d2c25:0xb87eeda15e9e84d9!8m2!3d28.079612!4d-80.6529707!16s%2Fg%2F11bzq3bp9v!19sChIJJSxdZ2MO3ogR2YSeXqHtfrg,Joel Garage Doors Services,4.9,50,Garage door supplier,"1990 W New Haven Ave #550, Melbourne, FL 32904, United States","38HW+RR Melbourne, Florida, USA",https://joelgaragedoors.com/,+1 321-220-5551,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzd48FddDkeE7_Kb4BAbXgMh0umLpjORJfdco9T7VhISOGJsQ_XPWJMFQjcNA8YIHmMZhjTkcCbr5me_UfbrjDkhnx0NGW3u145khnjk9qBJ41NdHUiP3Fkmhjax1Ca7Qj_rsvxYg=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:24.295Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Orlando/data=!4m7!3m6!1s0x88e7c315510df64b:0x3eeeda9fb585e175!8m2!3d28.5222771!4d-81.3851261!16s%2Fg%2F11g073lx1v!19sChIJS_YNURXD54gRdeGFtZ_a7j4,Precision Garage Door of Orlando,4.9,974,Garage door supplier,"511 19th St, Orlando, FL 32805, United States","GJC7+WW Orlando, Florida, USA",https://garagedoorsfl.com/?utm_source=gmb&utm_medium=location_orlando&utm_campaign=website,+1 407-789-3378,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPA827-teY7p3efKh62I4Vl6B_OLgGB-g1RRcFd=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:28.789Z,,,,
https://www.google.com/maps/place/Always+Affordable+Garage+Door+Services+LLC/data=!4m7!3m6!1s0x88dd870e7cdcbe8d:0xd285a02c7a6d1d86!8m2!3d28.3817817!4d-81.4119694!16s%2Fg%2F11wy2z1y7f!19sChIJjb7cfA6H3YgRhh1teiyghdI,Always Affordable Garage Door Services LLC,5.0,32,Garage door supplier,"12788 Majorama Dr, Orlando, FL 32837, United States","9HJQ+P6 Orlando, Florida, USA",https://alwaysaffordablegarage.com/,+1 321-360-8544,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNTUC5_ZY7GF4s7V7TOofhCxLrNT1eEbiUj6Jq4=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:33.574Z,,,,
https://www.google.com/maps/place/Garage+Door+Experts/data=!4m7!3m6!1s0x88dd8930ac986735:0x8681d19418fc6f18!8m2!3d28.3375603!4d-81.3277761!16s%2Fg%2F11rrx7_8_y!19sChIJNWeYrDCJ3YgRGG_8GJTRgYY,Garage Door Experts,4.9,478,Garage door supplier,"2991 Crest Dr, Kissimmee, FL 34744, United States","8MQC+2V Kissimmee, Florida, USA",http://garagedoorexperts.pro/,+1 407-668-0542,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMcq55NAHamowNw3Eu6Ne5Oz368Kho6jZOjGJQH=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:38.734Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Garage+Guyz/data=!4m7!3m6!1s0x88e767f49d4618f5:0x949c630fb0562e3a!8m2!3d28.5053406!4d-81.2232786!16s%2Fg%2F11fvlyf_fd!19sChIJ9RhGnfRn54gROi5WsA9jnJQ,The Garage Guyz,5.0,171,Garage door supplier,"11354 Carabelee Cir, Orlando, FL 32825, United States","GQ4G+4M Orlando, Florida, USA",http://www.thegarageguyzllc.com/,+1 407-283-8873,Closes soon ⋅ 7 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMfQhVncOBmI8etIA8DyE_WbwjYQvezc2DdUvk0=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:43.726Z,,LGBTQ+ friendly,,true
https://www.google.com/maps/place/Elite+Garage+Door+Service/data=!4m7!3m6!1s0x444e1501ac780043:0xfbd0847010ec1ccb!8m2!3d28.306727!4d-80.6861594!16s%2Fg%2F11l2x9sjn1!19sChIJQwB4rAEVTkQRyxzsEHCE0Ps,Elite Garage Door Service,5.0,14,Garage door supplier,,,http://elitegaragedoorsservices.com/,+1 321-477-4742,Closes soon ⋅ 7 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipPoeHTspt1Vpkfcqp0Bj0XPU0nS4pVT1tEe0iW4=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:49.064Z,,,,
https://www.google.com/maps/place/Golden+Garage+Door+Solutions+LLC/data=!4m7!3m6!1s0x85d35dc2857e0c4b:0x23ff62ad1da7a609!8m2!3d28.505336!4d-81.062232!16s%2Fg%2F11vx45b37r!19sChIJSwx-hcJd04URCaanHa1i_yM,Golden Garage Door Solutions LLC,5.0,241,Garage door supplier,"2823 Abalone Blvd, Orlando, FL 32833, United States","GW4Q+44 Orlando, Florida, USA",https://goldendoorsfl.com/,+1 321-471-8707,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipOlcGLOk8-WGVvi3QWQWJyAIYoBq6ygI6URZnPW=w408-h544-k-no,true,8 am–6 pm,9 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:53.936Z,,,,
https://www.google.com/maps/place/Winter+Park+GarageDoor+Repair/data=!4m7!3m6!1s0x88e771d34dca674f:0x10a6cde89a241dd!8m2!3d28.6074831!4d-81.3685128!16s%2Fg%2F11snysl7k1!19sChIJT2fKTdNx54gR3UGiid5sCgE,Winter Park GarageDoor Repair,4.9,97,Garage door supplier,"1400 Morgan Stanley Ave unit 362, Winter Park, FL 32789, United States","JJ4J+XH Winter Park, Florida, USA",,+1 321-316-3061,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNXtertdbOPi-A5Q2DPNVJJMJAgOxPRFq-apadv=w408-h453-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:06:58.607Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/AAA+Superior+Doors/data=!4m7!3m6!1s0x88e0a9e06ece54fb:0x8c3c4518c38aa0ac!8m2!3d27.99849!4d-80.8983304!16s%2Fg%2F11b7xm3xmf!19sChIJ-1TObuCp4IgRrKCKwxhFPIw,AAA Superior Doors,4.0,2,Contractor,,,https://www.superiordoors.net/,+1 321-294-2006,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipP_6Wuof_I39-ikDcVH1UxxBJWZpKRE7obRttij=w427-h240-k-no,true,7 am–5 pm,9 am–1 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:07:03.022Z,,,,
https://www.google.com/maps/place/Lake+Nona+Garage+Door+Repair/data=!4m7!3m6!1s0x49ddde90a5dfe083:0xbd59ce60f1555bb0!8m2!3d28.372701!4d-81.278971!16s%2Fg%2F11w1wh1g94!19sChIJg-DfpZDe3UkRsFtV8WDOWb0,Lake Nona Garage Door Repair,5.0,47,Garage door supplier,"6900 Tavistock Lakes Blvd Suite 400, Orlando, FL 32827, United States","9PFC+3C Orlando, Florida, USA",,+1 407-734-0336,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOgeANFhjS_N5ZPfry2H2hCgncxodZUEU6pSsgA=w408-h257-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:07:07.534Z,,,,
https://www.google.com/maps/place/Go+Pro+Garage+Door+Service/data=!4m7!3m6!1s0x88e7653ab3c9a709:0xb55532e13e9b334a!8m2!3d28.4938869!4d-81.728881!16s%2Fg%2F11vptchm4y!19sChIJCafJszpl54gRSjObPuEyVbU,Go Pro Garage Door Service,5.0,124,Garage door supplier,,,https://goprogaragedoorservice.com/?utm_campaign=gmb,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPNsqFqnme20hK5Xcnh-IAc9dj8FgpBRJpsam4A=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:07:12.400Z,,,,
