placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/True+Focus+Health+Association/data=!4m7!3m6!1s0x8816e86cd3216147:0x97f1a6fbf5dc9654!8m2!3d41.6749947!4d-85.9103387!16s%2Fg%2F11bzx1v9k3!19sChIJR2Eh02zoFogRVJbc9fum8Zc,True Focus Health Association,5.0,2,Nutritionist,"23155 Old U.S. 20, Elkhart, IN 46516, United States","M3FQ+XV Elkhart, Indiana, USA",http://truefocushealth.com/,+1 574-849-0892,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NwY5hR4q36BDnZobpQJzMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.3688073&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:20.555Z,,
"https://www.google.com/maps/place/Ryan+D.+Hartman,+DC,+DACNB/data=!4m7!3m6!1s0x8816dd27a8a81843:0x1f0fb2ad48e80d84!8m2!3d41.7023115!4d-85.9688885!16s%2Fg%2F1tf8tq6g!19sChIJQxioqCfdFogRhA3oSK2yDx8","Ryan D. Hartman, DC, DACNB",5.0,3,Chiropractor,"625 E Bristol St, Elkhart, IN 46514, United States","P22J+WC Elkhart, Indiana, USA",http://nhfchiropractic.com/,+1 574-262-4402,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPMvy9GOf6k7fsSXUoktMwFdmpcauuNJHsaIXPP=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–5 pm,7:30 am–5 pm,9–11:45 am,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:25.064Z,,
https://www.google.com/maps/place/Lions+Breath/data=!4m7!3m6!1s0x8816eb3cec55493d:0xcab48a62f3c76ae!8m2!3d41.5985318!4d-85.8630572!16s%2Fg%2F11pf2c2vs2!19sChIJPUlV7DzrFogRrnY8L6ZIqww,Lions Breath,,,Holistic medicine practitioner,"2020 Elkhart Rd Suite B, Goshen, IN 46526, United States","H4XP+CQ Goshen, Indiana, USA",,+1 574-903-4828,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOsx5Kxt03xJ8-tjiXHCkfgDt0TaiqG5Er2h-Hi=w408-h272-k-no,true,10 am–5 pm,Closed,Closed,Closed,Closed,10 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:29.664Z,,
"https://www.google.com/maps/place/Sarah+Kruis,+DC/data=!4m7!3m6!1s0x8816dd30cf84ab91:0x35b1b4d5344a0997!8m2!3d41.7023115!4d-85.9688885!16s%2Fg%2F11t9t8gmjp!19sChIJkauEzzDdFogRlwlKNNW0sTU","Sarah Kruis, DC",5.0,1,Chiropractor,"625 E Bristol St, Elkhart, IN 46514, United States","P22J+WC Elkhart, Indiana, USA",http://www.nhfchiropractic.com/,+1 574-262-4402,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=__PQkFsnJonx1GByrlIbcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.230503&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–5 pm,7:30 am–5 pm,9–11:45 am,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:34.391Z,,
https://www.google.com/maps/place/Flourish+Functional+Medicine+Clinic/data=!4m7!3m6!1s0x8816f10b8a6db4eb:0x6237614a651044a4!8m2!3d41.666595!4d-85.7054724!16s%2Fg%2F11yf4xr3d8!19sChIJ67RtigvxFogRpEQQZUphN2I,Flourish Functional Medicine Clinic,,,Medical clinic,"516 S Main St, Middlebury, IN 46540, United States","M78V+JR Middlebury, Indiana, USA",,+1 574-825-9124,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gxH6AeIJ2imyNMx0JsLNuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.57895&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:38.998Z,,
https://www.google.com/maps/place/Schneider+Clinic+PC/data=!4m7!3m6!1s0x8816e861d9e5176d:0xd54b74d8ed3a75ef!8m2!3d41.6715698!4d-85.8889541!16s%2Fg%2F1vnrlmk5!19sChIJbRfl2WHoFogR73U67dh0S9U,Schneider Clinic PC,4.9,110,Chiropractor,"1178 Fremont Ct, Elkhart, IN 46516, United States","M4C6+JC Elkhart, Indiana, USA",https://schneiderclinic.com/,+1 574-293-7000,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNeQSbMKo8Hk92h4uOfzaXTFQukxEKZyZPQta2W=w408-h272-k-no,true,9 am–5:30 pm,7:30 am–4 pm,10 am–5:30 pm,9 am–5:30 pm,9–11 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:44.150Z,,
"https://www.google.com/maps/place/Mark+A.+Lindholm,+DC/data=!4m7!3m6!1s0x8816dd27a8a81843:0x662ecb9d60b1f660!8m2!3d41.7023115!4d-85.9688885!16s%2Fg%2F1tl1jhlh!19sChIJQxioqCfdFogRYPaxYJ3LLmY","Mark A. Lindholm, DC",5.0,4,Chiropractor,"625 E Bristol St, Elkhart, IN 46514, United States","P22J+WC Elkhart, Indiana, USA",http://nhfchiropractic.com/,+1 574-262-4402,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOztan1uyHhF4I2KwUrKp5J6EB0fmc3zZI48plS=w408-h612-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–5 pm,7:30 am–5 pm,9–11:45 am,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:48.847Z,,
https://www.google.com/maps/place/2Feathers+Shamanic+Drumming/data=!4m7!3m6!1s0x8816c3e43c1e894d:0xaf20ffd889ac4fbb!8m2!3d41.6864978!4d-85.9728579!16s%2Fg%2F11y3nm3_n8!19sChIJTYkePOTDFogRu0-sidj_IK8,2Feathers Shamanic Drumming,5.0,1,Holistic medicine practitioner,"130 S Main St, Elkhart, IN 46516, United States","M2PG+HV Elkhart, Indiana, USA",https://www.twofeathersdrumming.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10474007399878929802,+1 574-532-9875,,,https://lh3.googleusercontent.com/p/AF1QipPhrQge9TTpWstoKBhs283dSAWlC125VpxMC7cJ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:51.365Z,,
https://www.google.com/maps/place/Renovar+Wellness/data=!4m7!3m6!1s0x8816c318c6ee45f1:0xe0b87d7474d08eeb!8m2!3d41.6868915!4d-86.0031277!16s%2Fg%2F11rcmtgktb!19sChIJ8UXuxhjDFogR647QdHR9uOA,Renovar Wellness,4.6,9,Wellness center,"1750 Kilbourn St, Elkhart, IN 46514, United States","MXPW+QP Elkhart, Indiana, USA",http://renovarwellness.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=d6d0e180-2ac7-42f8-83ff-40cf07af8cbb,+1 574-387-6260,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNk7n48WvXWImLI4ojdv_BZczoxoS-BrfjtsGRt=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:44:56.158Z,,
https://www.google.com/maps/place/The+Moringa+Tree+Organic+Kitchen+%26+Wellness+Studio/data=!4m7!3m6!1s0x8816c2d512a55403:0x988932e0d5741b0c!8m2!3d41.685972!4d-85.973409!16s%2Fg%2F12637zvvx!19sChIJA1SlEtXCFogRDBt01eAyiZg,The Moringa Tree Organic Kitchen & Wellness Studio,4.6,185,Organic restaurant,"109 W Lexington Ave, Elkhart, IN 46516, United States","M2PG+9J Elkhart, Indiana, USA",http://www.moringatreeorganic.com/,+1 574-294-3394,Closes soon · 2 pm · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernEDDQnYztziKkjXS9SbMxf6D0PBTHPjPmw2rHURWWVI74TfeyD_9cKQbzWbHIq16OdrM1TEXmPGdlmxjguMUDM3Hao4oRw73oV1XNFZNfI2RZE6aPhU8-zvp7JyDEJrlo_LsJEw=w408-h306-k-no,true,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:07.959Z,,"Cozy café with a menu of local, organic & nutrient-dense ingredients & on-site naturopathic doctor. · Dine-in · Takeaway"
https://www.google.com/maps/place/Cutting+Edge+Health/data=!4m7!3m6!1s0x8816c2d6af2c9ae1:0xa69dfe45e068caa0!8m2!3d41.6856635!4d-85.965858!16s%2Fg%2F11gmyxf43g!19sChIJ4Zosr9bCFogRoMpo4EX-naY,Cutting Edge Health,5.0,1,Medical clinic,"3060 Windsor Cir, Elkhart, IN 46514, United States","M2PM+7M Elkhart, Indiana, USA",https://www.cuttingedgepainrelief.com/,+1 574-404-7246,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BKF9kJIgOROJpWNyw20QSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.9631&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:12.691Z,,
https://www.google.com/maps/place/Barnes+Chiropractic/data=!4m7!3m6!1s0x8816e887b530020b:0x68cdc8c04d09b209!8m2!3d41.6788836!4d-85.886872!16s%2Fg%2F1q67j16st!19sChIJCwIwtYfoFogRCbIJTcDIzWg,Barnes Chiropractic,5.0,152,Chiropractor,"1001 Parkway Ave #5, Elkhart, IN 46516, United States","M4H7+H7 Elkhart, Indiana, USA",https://draaronbarnes.com/,+1 574-295-9355,"Open · Closes 5:30 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJOaPrtvvSFhYw7vcEBmgIYZxKPnHOi5rGaXWAEeBcPkZstFtJrPWiOOmOdKnfQFtfE5ivIwI6cqa1aO9DXN_gF8u8DTK4hqdcvDN6DDvYiRbVtkCsO-PGeNS_xx39EL_dUkp4OQ=w408-h270-k-no,true,8 am–5:30 pm,8 am–5:30 pm,1–5:30 pm,Closed,7–11 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:17.674Z,,
https://www.google.com/maps/place/Crossroads+Health+%26+Cosmetic+Center+PC/data=!4m7!3m6!1s0x8816e8f3fd8bed47:0xb438227e36f7c7cb!8m2!3d41.6622849!4d-85.8840256!16s%2Fg%2F11f3nl0ht_!19sChIJR-2L_fPoFogRy8f3Nn4iOLQ,Crossroads Health & Cosmetic Center PC,4.9,147,Health and beauty shop,"21764 Omega Ct, Goshen, IN 46528, United States","M468+W9 Goshen, Indiana, USA",http://www.crossroadshealth1.com/,+1 574-891-4920,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNNhY4I2wB9-M_NMY1ntUGf3IzZA8KePVLOAbni=w408-h408-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7 am–2 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:22.645Z,,· In-store shopping
https://www.google.com/maps/place/Reiki+by+Bernadette/data=!4m7!3m6!1s0x8816dcd2a46bf5bb:0xe5618edef2080b31!8m2!3d41.6914498!4d-85.9811192!16s%2Fg%2F11gbz9_6qj!19sChIJu_VrpNLcFogRMQsI8t6OYeU,Reiki by Bernadette,5.0,15,Reiki therapist,"617 N Riverside Dr, Elkhart, IN 46514, United States","M2R9+HH Elkhart, Indiana, USA",https://stan.store/InspiredZen,+1 574-849-9274,,,https://lh3.googleusercontent.com/p/AF1QipPALoGBVCFYxNkjP1KhZcn3SxUibjdSDa5aeKeN=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:27.461Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Holistic+Life+Source+LLC/data=!4m7!3m6!1s0x8816ed9ed840ebc9:0x52c2c83a046a013d!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11hxj8_ypz!19sChIJyetA2J7tFogRPQFqBDrIwlI,Holistic Life Source LLC,5.0,4,Life coach,,,https://holisticlifesource.com/,,,,https://lh3.googleusercontent.com/p/AF1QipMb_-9TCsuMKXWXWocSIMq42GFxpKEv6x0MdKn5=w420-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:30.420Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Vitela+Therapy+and+Healing+LLC/data=!4m7!3m6!1s0x8816c37287c912fb:0x5510642c083b2ad5!8m2!3d41.6541238!4d-85.9759475!16s%2Fg%2F11xkyjlcrx!19sChIJ-xLJh3LDFogR1So7CCxkEFU,Vitela Therapy and Healing LLC,,,Mental health service,"57898 7th St, Elkhart, IN 46517, United States","M23F+JJ Elkhart, Indiana, USA",http://www.vitelatherapy.com/,+1 574-500-6911,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=60eHgmAIfZhBryK5Wl1_IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.98947&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:35.089Z,Identifies as women-owned,
https://www.google.com/maps/place/Advanced+Rehabilitation+of+Elkhart/data=!4m7!3m6!1s0x8816dcc5b9025265:0x2e9f2b51e8778fec!8m2!3d41.7023473!4d-85.9851938!16s%2Fg%2F11bw7chldv!19sChIJZVICucXcFogR7I936FErny4,Advanced Rehabilitation of Elkhart,4.9,24,Rehabilitation center,"615 W Bristol St, Elkhart, IN 46514, United States","P227+WW Elkhart, Indiana, USA",https://advancedrehabin.com/,+1 574-333-2266,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KqGB3eyWhJfg5F1TvZcSsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.28662&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:39.888Z,,
https://www.google.com/maps/place/Granger+Massage+Retreat/data=!4m7!3m6!1s0x8816d08d8f433023:0xe7da30069bbfe6d9!8m2!3d41.7458506!4d-86.1113352!16s%2Fg%2F11cl_hsh6j!19sChIJIzBDj43QFogR2ea_mwYw2uc,Granger Massage Retreat,4.8,38,Massage therapist,"51529 Bittersweet Rd, Granger, IN 46530, United States","PVWQ+8F Granger, Indiana, USA",http://grangermassageretreat.com/,,,,https://lh3.googleusercontent.com/p/AF1QipPJVlbf6AoaM10nZofHnCV0Tiq6V3PlQ1xRE0aJ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:42.741Z,LGBTQ+ friendly,Snug spot with a warm atmosphere for relaxation & therapeutic massages with optional hot stones.
"https://www.google.com/maps/place/Sohaib+Aleem,+MD/data=!4m7!3m6!1s0x8816c2d6a62f2c25:0xea1e7954a78734e9!8m2!3d41.6936055!4d-85.9677315!16s%2Fg%2F11qgb7l94z!19sChIJJSwvptbCFogR6TSHp1R5Huo","Sohaib Aleem, MD",4.1,17,Allergist,"700 E Beardsley Ave Suite 105, Elkhart, IN 46514, United States","M2VJ+CW Elkhart, Indiana, USA",https://www.southbendclinic.com/physicians/sohaib-aleem?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 574-236-1888,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipObh53UWaA72pl0zpnnwIJt0M0Ec_ChIPAY507o=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:47.646Z,,
https://www.google.com/maps/place/Evolve+Chiropractic/data=!4m7!3m6!1s0x8816e7d328955555:0x6aaadd6884087d14!8m2!3d41.695164!4d-85.8896949!16s%2Fg%2F11f5d4z8cg!19sChIJVVWVKNPnFogRFH0IhGjdqmo,Evolve Chiropractic,4.8,197,Chiropractor,"5218 Beck Dr Ste.12, Elkhart, IN 46516, United States","M4W6+34 Elkhart, Indiana, USA",http://www.getevolvechiro.com/,+1 574-218-0572,Closed · Opens 3 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFMft9ptXmGaeKkijjZhAnsi6G7ArTHgXLmYZV-O7g-x6NiCSD7D3t124VIS_FYAwCzFL5FfuXS4edtH3hGI2ieQ07M_hsD_kHA6nZ_wtYC0KsbFEg6wjGK-5Km7PmyhYQMBA=w408-h306-k-no,true,"10 am–12 pm, 3–6 pm",10 am–1 pm,"10 am–12 pm, 3–6 pm","10 am–12 pm, 3–6 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:52.487Z,,
https://www.google.com/maps/place/Hypnosis+Clinic+of+Indiana/data=!4m7!3m6!1s0x8816dd630d3bbf57:0x2d6861f7d9b08c98!8m2!3d41.6995845!4d-85.9393772!16s%2Fg%2F11fj9d249p!19sChIJV787DWPdFogRmIyw2fdhaC0,Hypnosis Clinic of Indiana,5.0,2,Hypnotherapy service,"2415 Broadmoor Dr, Elkhart, IN 46514, United States","M3X6+R6 Elkhart, Indiana, USA",http://www.hypnosisindiana.com/,+1 574-952-2514,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t_2yhK42icT_dB2pRhBLFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.27924&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:45:57.471Z,,
https://www.google.com/maps/place/The+Yoga+Realm/data=!4m7!3m6!1s0x8816dcccf810b307:0x3440b61bd3e54722!8m2!3d41.6865118!4d-85.9728112!16s%2Fg%2F11c30_dnwf!19sChIJB7MQ-MzcFogRIkfl0xu2QDQ,The Yoga Realm,4.8,70,Yoga studio,"130 S Main St, Elkhart, IN 46516, United States","M2PG+JV Elkhart, Indiana, USA",http://www.theawakeningrealm.com/,+1 574-226-6435,Closed · Opens 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMvcD5-IDxhnbJmVhXnXY6g0UBhdoDUk33dRLGe=w408-h261-k-no,true,4:30–8:30 pm,4:30–8:30 pm,4:30–8:30 pm,4:30–8:30 pm,4:30–8:30 pm,9 am–1 pm,9 am–1 pm,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:46:02.320Z,Identifies as women-owned,
https://www.google.com/maps/place/Heart+City+Health/data=!4m7!3m6!1s0x8816dd4b563104cb:0x11710e5d1efb7f55!8m2!3d41.6897287!4d-85.9458635!16s%2Fg%2F1tg_gnrg!19sChIJywQxVkvdFogRVX_7Hl0OcRE,Heart City Health,4.5,717,Community health center,"236 Simpson Ave, Elkhart, IN 46516, United States","M3Q3+VM Elkhart, Indiana, USA",http://www.heartcityhealth.org/?utm_source=GMBlisting&utm_medium=organic,+1 574-293-0052,"Open · Closes 8 pm

Updated by this business 6 weeks ago",true,https://lh3.googleusercontent.com/p/AF1QipM82uNnZl8qnVbI_w327febuegyxhhJ_83hmikr=w408-h271-k-no,true,8:30 am–8 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:46:07.228Z,Identifies as women-owned,
https://www.google.com/maps/place/HolistiCare+Homes/data=!4m7!3m6!1s0x8816c3e06fc21443:0xf9ee8fb4eb60e26d!8m2!3d41.6565899!4d-85.9658762!16s%2Fg%2F11s3vycg3m!19sChIJQxTCb-DDFogRbeJg67SP7vk,HolistiCare Homes,5.0,20,Assisted living facility,"57711 Co Rd 9, Elkhart, IN 46517, United States","M24M+JJ Elkhart, Indiana, USA",http://www.holisticarehomes.com/,+1 574-607-8021,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPk5slaPV8K075zDoaiVvs2uAPZKYYO4eqkpwjZ=w408-h291-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:46:11.995Z,,
"https://www.google.com/maps/place/Sylvia+J.+Zakusilov,+NP/data=!4m7!3m6!1s0x8816c347bf9c8d6f:0xc2e7b442cd2c7014!8m2!3d41.6832155!4d-85.8902074!16s%2Fg%2F1tdfj8ty!19sChIJb42cv0fDFogRFHAszUK058I","Sylvia J. Zakusilov, NP",4.8,38,Nurse practitioner,"663 County Rd 17 Suite 3, Elkhart, IN 46516, United States","M4M5+7W Elkhart, Indiana, USA",http://atintegratedhealth.com/,+1 574-522-2255,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBZD7i8Iw1fZdRDnYNwMaecDJSelsh1JYp7fJL89I2wvWjh2wdxAtmiNQJewho-wVLryGejfdZx2JIPcggY3PCUvTW9wFrv_-5fBOfE9GifOvlmhwLOG7O39hzwUTmj4aHksc=w408-h611-k-no,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:46:14.659Z,,
https://www.google.com/maps/place/Clarify+the+Spirit+Throughout/data=!4m7!3m6!1s0x8816e752879ced3b:0xf29e7d73014de056!8m2!3d41.7323655!4d-85.9090902!16s%2Fg%2F11f901_98g!19sChIJO-2ch1LnFogRVuBNAXN9nvI,Clarify the Spirit Throughout,,,Reiki therapist,"23047 Heaton Vista, Elkhart, IN 46514, United States","P3JR+W9 Elkhart, Indiana, USA",,+1 574-202-8293,Closed · Opens 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zBMOYhdo31Nyee8PETkLhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.473413&pitch=0&thumbfov=100,false,5–9 pm,5–9 pm,5–9 pm,5–9 pm,5–9 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:46:19.583Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Adam+Fedorow,+D.C./data=!4m7!3m6!1s0x8816eb6649768aa9:0x5d93fd8fb9cc00a7!8m2!3d41.6030573!4d-85.8698528!16s%2Fg%2F11ftn99sl_!19sChIJqYp2SWbrFogRpwDMuY_9k10","Adam Fedorow, D.C.",5.0,3,Chiropractor,"2400 Elkhart Rd Suite B, Goshen, IN 46526, United States","J43J+63 Goshen, Indiana, USA",http://www.crack-back.com/,+1 844-349-6336,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hK9opchheYnz-EFebyYvig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.96396&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–9 pm,8 am–6 pm,8 am–9 pm,8 am–3 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:46:24.324Z,,
https://www.google.com/maps/place/Dibley+Chiropractic+Center/data=!4m7!3m6!1s0x8816dd38f5728f15:0x511c3571c50d984c!8m2!3d41.7023403!4d-85.9523028!16s%2Fg%2F1tftfy0r!19sChIJFY9y9TjdFogRTJgNxXE1HFE,Dibley Chiropractic Center,4.9,15,Chiropractor,"1709 E Bristol St, Elkhart, IN 46514, United States","P22X+W3 Elkhart, Indiana, USA",http://dibleychiropractic.com/,+1 574-264-9174,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPQxZBN9X1wYMLwv69MqZm3rsFkqtDBya_iKxQe=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:46:29.177Z,,
"https://www.google.com/maps/place/Joshua+D.+Martens,+DC,+DACNB/data=!4m7!3m6!1s0x8816dd27a8a81843:0x361eca57e4271380!8m2!3d41.7023116!4d-85.9688885!16s%2Fg%2F1tm0ts1k!19sChIJQxioqCfdFogRgBMn5FfKHjY","Joshua D. Martens, DC, DACNB",5.0,4,Chiropractor,"625 E Bristol St, Elkhart, IN 46514, United States","P22J+WC Elkhart, Indiana, USA",http://nhfchiropractic.com/,+1 574-262-4402,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=__PQkFsnJonx1GByrlIbcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.21536&pitch=0&thumbfov=100,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–5 pm,7:30 am–5 pm,9–11:45 am,Closed,"https://www.google.com/maps/search/functional+medicine+in+Elkhart+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T18:46:34.007Z,,
