placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/IMT+at+RidgeGate/data=!4m7!3m6!1s0x876c851453fbf28f:0x383b8752621d528b!8m2!3d39.533952!4d-104.8720182!16s%2Fg%2F11ggw6h70y!19sChIJj_L7UxSFbIcRi1IdYlKHOzg,IMT at RidgeGate,4.4,154,Apartment complex,"9980 Trainstation Cir, Lone Tree, CO 80124, United States","G4MH+H5 Lone Tree, Colorado, USA",https://www.imtresidential.com/properties/imt-at-ridgegate/?utm_source=google&utm_medium=organic,+1 970-404-4662,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOxIhBOHlFniwgcvY13IqW9EGXiyOVNjhvFtFNh=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:39:48.447Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,· Dogs allowed,,,
https://www.google.com/maps/place/The+Streets+at+SouthGlenn/data=!4m7!3m6!1s0x876c816831d65e65:0x7abe80e011c91f29!8m2!3d39.591615!4d-104.9627169!16zL20vMGJ6eWs3!19sChIJZV7WMWiBbIcRKR_JEeCAvno,The Streets at SouthGlenn,4.4,3514,Shopping mall,"6851 S Vine St Suite #200, Centennial, CO 80122, United States","H2RP+JW Centennial, Colorado, USA",http://www.shopsouthglenn.com/,+1 303-539-7141,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwAX0cFCpPnHWBcJtnBB0qtHaMkdHxYoOTlT4ySh3DwhvK3bw8ddrpIPhLH6FJPBSjwI8Z1oNMY3BH3X3Savcx1smM2a3mt24JlnPlONFqI3RQPZRNDVpYTMCG_1uhlVyitZlM_Pw=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:39:53.836Z,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,11 am–8 pm,12–6 pm,10 am–9 pm,"This busy mall offers a mix of retailers, restaurants, entertainment & services, plus valet parking.",,,
https://www.google.com/maps/place/The+Honey+Baked+Ham+Company/data=!4m7!3m6!1s0x876c8447132f148f:0x901cfcdf72eda908!8m2!3d39.5655089!4d-104.9068971!16s%2Fg%2F1tgj99pf!19sChIJjxQvE0eEbIcRCKntct_8HJA,The Honey Baked Ham Company,4.6,182,Restaurant,"7050 E County Line Rd, Highlands Ranch, CO 80126, United States","H38V+66 Highlands Ranch, Colorado, USA",https://honeybaked.com/stores/705?utm_source=gmb&utm_medium=google&utm_campaign=honeybakedham_soci&utm_id=SOCi,+1 303-694-4447,Open ⋅ Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-8OYc6xxnJHh3_VwO2wg99bFKm5-VBvwmewnwAwuOew0PeeYGPN_ZuxFLmuLMtWUnnWKgiVyhwweQaWoOWDURskr2XS6ykYubl5Lcz7ugCPHqnDE_cALMZbzgZ0bZLXx8uZmGvA=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:39:59.064Z,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,10 am–6 pm,Closed,9:30 am–6:30 pm,"Family-owned chain selling ready-to-serve smoked hams, plus turkeys, roasts, side dishes & desserts. · Dine-in · Takeaway · No-contact delivery",,,
https://www.google.com/maps/place/Altitude+at+Lone+Tree/data=!4m7!3m6!1s0x876c850a5facfa83:0x2d1be2e9b9129c71!8m2!3d39.5490063!4d-104.8715582!16s%2Fg%2F1vzv44hs!19sChIJg_qsXwqFbIcRcZwSueniGy0,Altitude at Lone Tree,4.2,531,Apartment complex,"10185 Park Meadows Dr, Lone Tree, CO 80124, United States","G4XH+J9 Lone Tree, Colorado, USA",https://www.altitudelonetree.com/?utm_knock=gmb,+1 970-592-8216,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOjKjbpgqzhQGQ_ypitRcH0UskcsnQYc-B1kRNv=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:04.542Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,10 am–5 pm,10 am–6 pm,· Dogs allowed,,,
https://www.google.com/maps/place/Hitchhikers+Guide+Adventure+Company/data=!4m7!3m6!1s0x876c858529b65b25:0x8850b22da07b498a!8m2!3d39.5475512!4d-104.908909!16s%2Fg%2F11ts9h9pxb!19sChIJJVu2KYWFbIcRikl7oC2yUIg,Hitchhikers Guide Adventure Company,,,Tour operator,"9272 Mountain Brush St, Highlands Ranch, CO 80130, United States","G3XR+2C Highlands Ranch, Colorado, USA",https://www.hgadventureco.com/,,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hX8hbVzuPDiy1RSbWTuFTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.91732&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:09.548Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,,,,
https://www.google.com/maps/place/EAS+Tire+%26+Auto/data=!4m7!3m6!1s0x876b7f0e5e1456c3:0x340b7111dee2e432!8m2!3d39.6179438!4d-105.0880169!16s%2Fg%2F11b6csp1lb!19sChIJw1YUXg5_a4cRMuTi3hFxCzQ,EAS Tire & Auto,4.7,1073,Auto repair shop,"8100 W Crestline Ave Unit E-1, Littleton, CO 80123, United States","JW96+5Q Littleton, Colorado, USA",https://eas-tire.com/location/littleton-co/,+1 303-948-4410,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM8eCWceMNwxTXwJZga7iHg62fqJHLUmJlzaxCT=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:14.557Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Mountain+Gate/data=!4m7!3m6!1s0x876b7e11e0f63809:0x507efbcb05997eed!8m2!3d39.5803601!4d-105.0474608!16s%2Fg%2F1tfzsdlg!19sChIJCTj24BF-a4cR7X6ZBcv7flA,Mountain Gate,3.6,194,Apartment rental agency,"7501 S Utica Dr, Littleton, CO 80128, United States","HXJ3+42 Littleton, Colorado, USA",https://www.liveatmountaingate.com/?utm_source=gmb&utm_medium=organic,+1 844-720-1117,"Open ⋅ Closes 6 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNGMUGfaeCn1xnuF3MV9ZnQrrBU4iPJVU0d1Gdk=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:19.559Z,11 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,12–5 pm,9 am–6 pm,,,,
"https://www.google.com/maps/place/The+Inverness+Denver,+a+Hilton+Golf+%26+Spa+Resort/data=!4m10!3m9!1s0x876c85bfbb9bc46f:0x741a24cde7646023!5m2!4m1!1i2!8m2!3d39.5702946!4d-104.8670652!16s%2Fg%2F1v_z4tpz!19sChIJb8Sbu7-FbIcRI2Bk580kGnQ","The Inverness Denver, a Hilton Golf & Spa Resort",4.3,2260,,"200 Inverness Dr W, Englewood, CO 80112, United States","H4CM+45 Englewood, Colorado, USA",https://www.hilton.com/en/hotels/denirhh-the-inverness-denver-a-hilton-golf-and-spa-resort/?SEO_id=GMB-AMER-HH-DENIRHH&y_source=1_NjAxNzY1NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 303-799-5800,,https://lh3.googleusercontent.com/p/AF1QipMD2_ZaUe3RLq5Q_Ivk4ikCQcmpyiGyQ4YALp5l=w408-h270-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:22.918Z,,,,,,,,,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x876bed0777d560fb:0x3ff717aedca4cca9!8m2!3d40.0085241!4d-105.2639156!16s%2Fg%2F11vx7kr23n!19sChIJ-2DVdwfta4cRqcyk3K4X9z8,parkingmgt.com,,,Parking lot,"1290 Folsom St, Boulder, CO 80302, United States","2P5P+CC Boulder, Colorado, USA",https://parkingmgt.com/boulder-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cgCJfZ5ut9iAoCnoGXDyIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.48665&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:27.721Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x876c85d818c1b4a5:0x4433962b6eab0d!8m2!3d39.5895372!4d-104.880103!16s%2Fg%2F1vqth8f7!19sChIJpbTBGNiFbIcRDatuK5YzRAA,Budget Car Rental,3.3,68,Car rental agency,"7007 S Clinton St, Greenwood Village, CO 80112, United States","H4Q9+RX Greenwood Village, Colorado, USA",https://www.budget.com/en/locations/us/co/greenwood-village/gv4?utm_source=google&utm_medium=gbp&utm_campaign=budget_gbp,+1 303-708-8737,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOrfk0Z04V23I4aFLLj80GcRcBNZiHsOchM45ww=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:32.856Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–1 pm,8 am–1 pm,7 am–6 pm,,,,
https://www.google.com/maps/place/VIP+Parking+Solutions/data=!4m7!3m6!1s0x876a7a85f1423e17:0xb6fc783dd309a850!8m2!3d39.6389619!4d-106.3693786!16s%2Fg%2F1tj220k8!19sChIJFz5C8YV6aocRUKgJ0z14_LY,VIP Parking Solutions,4.5,12,Valet parking service,"458 Vail Valley Dr, Vail, CO 81657, United States","JJQJ+H6 Vail, Colorado, USA",https://www.vipparkingsolutions.com/,+1 303-502-2340,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPwx0pr-Is9k-BrmJ8Nbde7IuWwGFMMja-h5XEl5lRZa9Z3uuFCaqapvE0_4SEFdOBkv2LmXK5BDBmA4GdNlOiMzhJNqQgALvj02_vZON0KP35cz9UvdOUW0pfzfqd1kIQ-aqq=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:38.411Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,,,,
https://www.google.com/maps/place/PC+Answers/data=!4m7!3m6!1s0x876c81b37f464ef3:0xfc4bdfa4a215c449!8m2!3d39.6125945!4d-105.0028603!16s%2Fg%2F1w4f8llv!19sChIJ805Gf7OBbIcRScQVoqTfS_w,PC Answers,5.0,632,Computer repair service,"1224 W Littleton Blvd, Littleton, CO 80120, United States","JX7W+2V Littleton, Colorado, USA",https://www.pc-answers.com/,+1 303-548-1414,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM5S9EaigG1M4BRLq5kTvXEPbS8Rhssvdpo_AmI=w427-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:43.548Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,10 am–5 pm,,Identifies as women-owned,,
https://www.google.com/maps/place/The+Container+Store/data=!4m7!3m6!1s0x876c85a4e8860797:0xe1533f6bbd7e21b8!8m2!3d39.5594843!4d-104.8777065!16s%2Fg%2F1tf_hxg8!19sChIJlweG6KSFbIcRuCF-vWs_U-E,The Container Store,4.4,421,Home goods store,"8687 Park Meadows Center Dr, Lone Tree, CO 80124, United States","H45C+QW Lone Tree, Colorado, USA",https://www.containerstore.com/stores/co/lone-tree/8687-park-meadows-center-drive?cid=ns:maps:google:main-store:18-PKM,+1 303-768-8000,"Open ⋅ Closes 7 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymHsR5hSA0rxVHilbM32O-wn_c_2iTcb7ktdWKdGULQYlfsV9QedMEcMCIUUL-1qTUReSGGQFH1-3HpJ8Y4MjrY1Zmuv5FHeymELq5zSyI8Alb0OWzuDVjkSi3IytEG2gslYEZ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:49.217Z,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,11 am–6 pm,10 am–7 pm,"Chain retailer specializing in storage & organization supplies, including closet & shelving systems. · In-store shopping · Kerbside pickup · Delivery",LGBTQ+ friendly,,
https://www.google.com/maps/place/Royal+Salon+Organic+Care+%7C+Organic+Hair+Salon+Denver/data=!4m7!3m6!1s0x8713416f0cf2d217:0xb6f350dbf524d5e0!8m2!3d39.5726504!4d-104.9225475!16s%2Fg%2F1v8gch8g!19sChIJF9LyDG9BE4cR4NUk9dtQ87Y,Royal Salon Organic Care | Organic Hair Salon Denver,4.9,120,Hair salon,"8030 S Holly St Ste B, Centennial, CO 80122, United States","H3FG+3X Centennial, Colorado, USA",https://www.royalsalonorganiccare.com/,+1 719-439-3158,"Open ⋅ Closes 2 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO_q_lPLCFVA3Zqslay5q_WBCWBaVAOXHpxwnMi=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:40:55.142Z,10 am–2 pm,10 am–2 pm,10 am–7 pm,10 am–7 pm,Closed,11 am–4 pm,Closed,,,,
https://www.google.com/maps/place/The+Lake+House/data=!4m7!3m6!1s0x876c87b7b1a59dfd:0xdf7f49d6f5f06f3d!8m2!3d39.6403759!4d-104.8712949!16s%2Fg%2F11bzrpr17p!19sChIJ_Z2lsbeHbIcRPW_w9dZJf98,The Lake House,4.7,86,Event venue,"4800 S Dayton St, Greenwood Village, CO 80111, United States","J4RH+5F Greenwood Village, Colorado, USA",https://www.pelicanbaycherrycreek.com/lake-house,+1 303-220-5253,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipMADIanznlimKbhFP3CKdZanjIPonK87Ivb2P_k=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:00.802Z,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x876c8142c778ff09:0x88ae7f20eeeab415!8m2!3d39.5909505!4d-104.9608525!16s%2Fg%2F12h__05wp!19sChIJCf94x0KBbIcRFbTq7iB_rog,Chick-fil-A,4.1,1109,Fast food restaurant,"6907 S University Blvd Ste 201, Centennial, CO 80122, United States","H2RQ+9M Centennial, Colorado, USA",https://www.chick-fil-a.com/locations/co/streets-at-southglenn-in-line-dt?utm_source=yext&utm_medium=link,+1 303-795-0049,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwyypuJOk5MDuL0dk36DxUCVDG1bmAIbkBJ2Vxuko03Jso4lJW-Zd1fKHtYnrcEIIg0zCPL-oTXw72Ief6UtEUUPk-naTdlqeT3UX5Tp1iRDkGZ8dU-3M6JV2jZoknRkT9WmOVf=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:06.596Z,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,Closed,6:30 am–10 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,,,
https://www.google.com/maps/place/Voyager+Express+Inc./data=!4m7!3m6!1s0x876c782407d67ef3:0xef5b3d89c1a0e752!8m2!3d39.8112953!4d-105.0020467!16s%2Fg%2F1td33js4!19sChIJ837WByR4bIcRUuegwYk9W-8,Voyager Express Inc.,3.6,125,Trucking company,"1280 W 64th Ave, Denver, CO 80221, United States","RX6X+G5 Denver, Colorado, USA",https://www.shipvoyager.com/,+1 303-412-1700,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpqk1SLeotJ8oFqtlVHaeKLCC0b_fQcNFra1hvcQv46lYHjF3BCmmB3aMH_yG3qsSmUZPedv6d_1_XxVVP9vPKHpTbEDoLlmzYvuhPdHn7wDe41F4KawOeesNP3G7Ut4b1TrZacuBhtYWm=w408-h883-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:09.787Z,,,,,,,,,,,
https://www.google.com/maps/place/UZ+Auto+Trans+INC/data=!4m7!3m6!1s0x876c7bc8c48b5187:0xe230dedfae467be6!8m2!3d39.7718742!4d-104.9070158!16s%2Fg%2F11j2065zx8!19sChIJh1GLxMh7bIcR5ntGrt_eMOI,UZ Auto Trans INC,4.8,2621,Transportation service,"6960 Smith Rd, Denver, CO 80207, United States","Q3CV+P5 Denver, Colorado, USA",https://www.uzautotransinc.com/,+1 303-872-3672,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxIyg9k5NGJ2RhyWlrqaVhlDttRtvMioD93RsO7MFibVhbuIuMUveVcVO5wp5cTLKJRTzWnvZKjdfNfdOGCOeWgbUOqVXcT3S9p1ukm_slBWT1xsZXhkbel3aL1p-PKDkuA16ngcA=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:15.172Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,8 am–6 pm,,Identifies as women-owned,,
https://www.google.com/maps/place/Avanti+Food+%26+Beverage/data=!4m7!3m6!1s0x876c78ecf56f38ed:0x2d23e42db4133a08!8m2!3d39.7622264!4d-105.0062466!16s%2Fg%2F11b6d1mfwm!19sChIJ7Thv9ex4bIcRCDoTtC3kIy0,Avanti Food & Beverage,4.5,4958,Food court,"3200 N Pecos St #202, Denver, CO 80211, United States","QX6V+VG Denver, Colorado, USA",https://www.avantifandb.com/,+1 720-269-4778,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxVfWzyxbBI2ZF-GJl0CBwSGX1qysYvZ4Ku6ngnqducHGRnG6ce6JPz8-P_T4yMq0Zkzy7TR0QX54DzB7ynJ0AKq56vZklG_tFGUtkW1r_SKXQpnRN_j9saJcjHGPXN6sTp5PXNA=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:21.037Z,Closed,Closed,Closed,Closed,11 am–2 pm,11 am–2 pm,Closed,"Bi-level shipping container with a variety of vendors (pizza, sushi & more), plus a rooftop bar. · Dine-in · Takeaway · Delivery",LGBTQ+ friendly,,
https://www.google.com/maps/place/McDonald+Automotive/data=!4m7!3m6!1s0x876c81a8747080d5:0x2d52d3684dc7bd37!8m2!3d39.6067251!4d-104.9873521!16s%2Fg%2F11hb7n277h!19sChIJ1YBwdKiBbIcRN73HTWjTUi0,McDonald Automotive,4.4,645,Car dealer,"6060 S Broadway, Littleton, CO 80121, United States","J247+M3 Littleton, Colorado, USA",https://www.mcdonaldag.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales,+1 303-795-1100,"Open ⋅ Closes 7 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx66le3wm23UJnV7gZOmqgzKwDz0G7td6m4uY7DxvnCbGXqWEdpItcVIS1M4XW3JC6Y-ct_AUelBYPGtlg0AkF7KqbkZcM6uLk8p9AhjpXxguaQrVJNjyl9LtRFdjx11_plWwD4=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:26.702Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,,,,
https://www.google.com/maps/place/Bear%27s+Car+Wash+%26+Detail+Center/data=!4m7!3m6!1s0x876b7f0e4299c3b9:0x1aedbca1d8281021!8m2!3d39.6178708!4d-105.0905437!16s%2Fg%2F1vm7byss!19sChIJucOZQg5_a4cRIRAo2KG87Ro,Bear's Car Wash & Detail Center,3.7,1035,Car wash,"8100 W Crestline Ave, Littleton, CO 80123, United States","JW95+4Q Littleton, Colorado, USA",http://www.bearscarwash.com/,+1 303-973-5090,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6dXQl83Hgamg5wLwSB79MXay4xOGj_44UyM_tAJSEBCDljUCGogPwJBctxqDOgta2IUQf8o5DLzXJGx7dQ-_kBwkM6SW0POJyJjuWmgCGJuN7ylzW6Xjzh-_EqDH_sgBZa5dN=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:32.090Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8:30 am–5 pm,7:30 am–6 pm,,,,
https://www.google.com/maps/place/Leo%27s+Towing/data=!4m7!3m6!1s0x876c7fccf0471c2f:0xc2c69b6518d1052e!8m2!3d39.6707228!4d-104.9879366!16s%2Fg%2F11f0yjjcvt!19sChIJLxxH8Mx_bIcRLgXRGGWbxsI,Leo's Towing,4.7,223,Towing service,"2525 S Broadway, Denver, CO 80210, United States","M2C6+7R Denver, Colorado, USA",https://leostowing.net/?utm_source=omg-gbp&utm_medium=webclick,+1 303-999-8039,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOM71hnMe0v-xvKk0_LiO6AO4gKIlsqW7YkkHWW=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:37.451Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/Denver+Auto+Spa+-+Clear+Bra,+Tint,+Wraps,+and+Coatings/data=!4m7!3m6!1s0x6f234212cf251867:0x9a4e985f6cdf4e40!8m2!3d39.7903424!4d-105.0664925!16s%2Fg%2F11q3y3y9t2!19sChIJZxglzxJCI28RQE7fbF-YTpo","Denver Auto Spa - Clear Bra, Tint, Wraps, and Coatings",5.0,163,Window tinting service,"6260 W 52nd Ave #105, Arvada, CO 80002, United States","QWRM+4C Arvada, Colorado, USA",https://thedenverautospa.com/,+1 720-730-6603,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOlOt7_whAc2sBHt2GOfMDVMWoiefqBQ8A5Dgnf=w408-h543-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:42.663Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,,Identifies as Latino-owned,,
https://www.google.com/maps/place/Mile+High+Striping/data=!4m7!3m6!1s0x876c7e9b504561db:0x8110ecedb29f26f3!8m2!3d39.7352628!4d-105.1998272!16s%2Fg%2F11cjjrd9r9!19sChIJ22FFUJt-bIcR8yafsu3sEIE,Mile High Striping,4.3,6,Paving contractor,"1100 Johnson Rd #17634, Golden, CO 80401, United States","PRP2+43 Golden, Colorado, USA",http://milehighstriping.com/,+1 303-263-5953,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNwNcJ14q_6JsPQvumbTqEHn_4la6jHOn0XnuPS=w408-h383-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Highlands+Ranch+Denver+CO/@39.5480789,-104.9739333,14z",2025-10-28T18:41:47.756Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
