placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Cornerstone+Construction+Services/data=!4m7!3m6!1s0x87c0bd83ee1c0001:0xcde6647c8e38a369!8m2!3d38.881181!4d-94.8475764!16s%2Fg%2F11rkmtz4vl!19sChIJAQAc7oO9wIcRaaM4jnxk5s0,Cornerstone Construction Services,5.0,1,Contractor,"106 S Janell Dr, Olathe, KS 66061, United States","V5J2+FX Olathe, Kansas, USA",https://www.buildingcornerstone.com/contact,+1 913-839-3002,Closed ⋅ Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6WMvsI-WzqX75Ya2O0h9OQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.99429&pitch=0&thumbfov=100,false,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:32:55.377Z,,,
https://www.google.com/maps/place/Dick+Ray+Master+Plumber+Heating+and+Cooling/data=!4m7!3m6!1s0x87c0eb5a93d723fd:0x82bb66357203a1b1!8m2!3d39.0406684!4d-94.6786786!16s%2Fg%2F1thsrxg_!19sChIJ_SPXk1rrwIcRsaEDcjVmu4I,Dick Ray Master Plumber Heating and Cooling,4.8,1348,Plumber,"4303 Merriam Dr, Overland Park, KS 66203, United States","28RC+7G Overland Park, Kansas, USA",http://dickray.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 913-259-4149,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPyf9_RjXdTRogM8P7Ovy1QgocY9147QLHjjiQk=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:00.488Z,,,
"https://www.google.com/maps/place/Hamilton+Plumbing,+Heating,+A%2FC+%26+Rooter/data=!4m7!3m6!1s0xa1c4c3e9f5a61f9:0x6a94abf05824b1b7!8m2!3d38.9727724!4d-94.719085!16s%2Fg%2F11kjdj6gh2!19sChIJ-WFanz5MHAoRt7EkWPCrlGo","Hamilton Plumbing, Heating, A/C & Rooter",4.9,260,Heating contractor,"8600 Marshall Dr, Lenexa, KS 66214, United States","X7FJ+49 Lenexa, Kansas, USA",https://www.callhamilton.com/locations/lenexa?utm_source=google&utm_medium=gbp&utm_campaign=local_seo&utm_content=gbp_website_click,+1 816-842-8106,,https://lh3.googleusercontent.com/p/AF1QipMPt7R6BzZvbqedBqTYMf4ypPaWrkmapzxc5C2W=w424-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:05.463Z,,,
"https://www.google.com/maps/place/MVP+Air+Conditioning,+Heating,+Plumbing+%26+Electric/data=!4m7!3m6!1s0x87c0ed29aacb655f:0x3fc67a840c420e02!8m2!3d38.949877!4d-94.7460527!16s%2Fg%2F1hc2lm7fl!19sChIJX2XLqintwIcRAg5CDIR6xj8","MVP Air Conditioning, Heating, Plumbing & Electric",4.8,4829,HVAC contractor,"9851 Widmer Rd, Lenexa, KS 66215, United States","W7X3+XH Lenexa, Kansas, USA",https://themvpkc.com/,+1 913-214-1212,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN7m8iBzRl2lfKZQ9IOwTOtduKEJJ31pF8ntjUq=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:10.972Z,,,
https://www.google.com/maps/place/KC+Pools/data=!4m7!3m6!1s0x87c0be009a159ceb:0x7425b832f98781b5!8m2!3d38.8852376!4d-94.810188!16s%2Fg%2F1jkz7gdnx!19sChIJ65wVmgC-wIcRtYGH-TK4JXQ,KC Pools,4.2,42,Swimming pool contractor,"509 E Kansas City Rd, Olathe, KS 66061, United States","V5PQ+3W Olathe, Kansas, USA",http://www.kcpools.com/,+1 913-782-7777,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMTAyb6TBbGYyoVmukaVE82h2eL5QyCdEB7zWR7=w408-h290-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:16.193Z,,,
https://www.google.com/maps/place/BETTERSERVICE+INC/data=!4m7!3m6!1s0x87c0950fd359e925:0xec9552ca367d950b!8m2!3d38.919644!4d-94.759144!16s%2Fg%2F1234cz77z!19sChIJJelZ0w-VwIcRC5V9NspSlew,BETTERSERVICE INC,5.0,3,HVAC contractor,"11511 S Strang Line Rd, Olathe, KS 66062, United States","W69R+V8 Olathe, Kansas, USA",http://betterserviceinckc.com/,+1 816-756-4244,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M7QLdcYWI9HXgXRgBZG91g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.48622&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:19.126Z,,,
"https://www.google.com/maps/place/DownStream+Plumbing/@38.927006,-94.8319396,11z/data=!3m1!4b1!4m6!3m5!1s0xacc7a16e3be9e3ff:0x5f27131c1b4592e6!8m2!3d38.927006!4d-94.8319396!16s%2Fg%2F11q387xvsd",DownStream Plumbing,2.3,3,Plumber,,,,+1 913-764-4769,Closed ⋅ Opens 8 am Tue,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:25.900Z,,,
"https://www.google.com/maps/place/Beemer+Plumbing,+LLC/data=!4m7!3m6!1s0x87c0af6fe1fe3121:0x2847431f447d0c3b!8m2!3d38.706062!4d-94.947744!16s%2Fg%2F1263_4dyv!19sChIJITH-4W-vwIcROwx9RB9DRyg","Beemer Plumbing, LLC",4.9,203,Plumber,"23270 Waverly Rd, Spring Hill, KS 66083, United States","P342+CW Spring Hill, Kansas, USA",https://beemerplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 913-952-7701,,https://lh3.googleusercontent.com/p/AF1QipNHnJuADLE971WYJvxh7xc3sKWZNCrHEy7qbq48=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:31.133Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Essential+Plumbing,+LLC/data=!4m7!3m6!1s0x87c09b7922b11649:0xea7ba554787f04f2!8m2!3d38.9778937!4d-94.9684124!16s%2Fg%2F11ql1w9sfs!19sChIJSRaxInmbwIcR8gR_eFSle-o","Essential Plumbing, LLC",5.0,29,Plumber,"33045 W 83rd St, De Soto, KS 66018, United States","X2HJ+5J De Soto, Kansas, USA",,+1 913-787-1248,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTUQteLSMCvNnLmwWFNV08GXWZba3MlfvA9N_oQSbgvymCwfvLObJymLupZ7W3X-uyx9T4nncU8xg7aSyWpaKcS3s3UE7Vti9HR7R2UVDeabi-FoOANwhohmOvN2Ct9n8otBQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:36.052Z,,,
https://www.google.com/maps/place/The+Trades+Bros/data=!4m7!3m6!1s0x86842eabdf761307:0x3e3b2d8f854ec1f8!8m2!3d38.690039!4d-94.8649956!16s%2Fg%2F11wq014fw8!19sChIJBxN236suhIYR-MFOhY8tOz4,The Trades Bros,5.0,22,HVAC contractor,,,https://thetradesbros.com/,+1 913-420-7472,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMApU6x4F6zU1JBF0p_yFynMQ9qz1rKj0q6REkn=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:40.971Z,,,
https://www.google.com/maps/place/Superior+Plumbing/data=!4m7!3m6!1s0x87c0c1c336e6fe5b:0xf995dfbb22eee180!8m2!3d38.8830914!4d-94.6693963!16s%2Fg%2F119tdyctv!19sChIJW_7mNsPBwIcRgOHuIrvflfk,Superior Plumbing,5.0,87,Plumber,"7113 W 135th St Ste 246, Overland Park, KS 66223, United States","V8MJ+66 Overland Park, Kansas, USA",https://www.overlandparkplumbingandgas.com/,+1 913-254-3584,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM-HgHCfrW-KZYRAacR51zSIJNnfIASVMYYn-nT=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:45.911Z,,,
https://www.google.com/maps/place/Uncle+D%27s+Plumbing+Heating+%26+Cooling/data=!4m7!3m6!1s0x87c0a3b9da2088d9:0xf02a7b9151cb9cda!8m2!3d39.0356729!4d-94.7209114!16s%2Fg%2F11pcm6gfy3!19sChIJ2Ygg2rmjwIcR2pzLUZF7KvA,Uncle D's Plumbing Heating & Cooling,4.7,13,Plumber,,,,+1 913-645-5724,,https://lh3.googleusercontent.com/p/AF1QipMslfugdRMIOm3oae6wYepLpgAejOYatzcaL1mE=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:48.619Z,,,
https://www.google.com/maps/place/Plumbline+Plumbing+LLC/data=!4m7!3m6!1s0x87c0eb9d694539e9:0x50839f6862ff70!8m2!3d38.9652866!4d-94.6854596!16s%2Fg%2F11csrr_45s!19sChIJ6TlFaZ3rwIcRcP9iaJ-DUAA,Plumbline Plumbing LLC,4.6,57,Plumber,"8617 W 90th St, Overland Park, KS 66212, United States","X887+4R Overland Park, Kansas, USA",https://www.plumblineplumbingkc.com/,+1 913-952-9812,Closed ⋅ Opens 6 am Tue,https://lh3.googleusercontent.com/p/AF1QipNsnKttpSWaWm6xuvACg_Mx6uSod-GewtEzsg=w425-h240-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:53.703Z,,,
https://www.google.com/maps/place/Riden+Plumbing/data=!4m7!3m6!1s0x87c0eb06924cc29b:0x12e775505bf6aa7e!8m2!3d38.9674374!4d-94.7164825!16s%2Fg%2F11c2q2vd72!19sChIJm8JMkgbrwIcRfqr2W1B15xI,Riden Plumbing,4.9,41,Plumber,"11306 W 89th St, Overland Park, KS 66214, United States","X78M+XC Overland Park, Kansas, USA",https://www.ridenplumbing.com/,+1 913-432-8495,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipP-VWSAM4htSNJetAo21M6h37wEMksDLRdJWKgH=w494-h240-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:33:58.504Z,,,
https://www.google.com/maps/place/ASAP+Plumbing/data=!4m7!3m6!1s0x87c0dbdf4387fa5f:0x48156d855fa2f222!8m2!3d39.0786496!4d-94.943674!16s%2Fg%2F11b5qwrhn8!19sChIJX_qHQ9_bwIcRIvKiX4VtFUg,ASAP Plumbing,4.7,16,Plumber,,,,+1 913-492-2727,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNvBbE2AD6eLfX2rMs5Ej--cu0qIW70F11XKPXG=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-11-11T04:34:03.213Z,,,
https://www.google.com/maps/place/W.+Vielhauer+Plumbing/data=!4m7!3m6!1s0x87c0ed2ca7098c09:0xae6cd34d0ee80352!8m2!3d39.0221501!4d-94.7266681!16s%2Fg%2F1tg5vk_f!19sChIJCYwJpyztwIcRUgPoDk3TbK4,W. Vielhauer Plumbing,4.2,28,Plumber,"12107 Johnson Dr, Shawnee, KS 66216, United States","27CF+V8 Shawnee, Kansas, USA",http://www.vpiplumbing.com/,+1 913-268-9385,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPjh9eO9pSN8OYuf5lA-Xl9catDy_lQVxFyAkJm=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:34:22.640Z,,,
https://www.google.com/maps/place/Prime+Comfort+Plumbing+Heating+and+Cooling/data=!4m7!3m6!1s0x87c0ed4884293d55:0xe4d79c3641a8e775!8m2!3d39.0241287!4d-94.7140537!16s%2Fg%2F11xctjy7j2!19sChIJVT0phEjtwIcRdeeoQTac1-Q,Prime Comfort Plumbing Heating and Cooling,4.9,43,HVAC contractor,"5729 Nieman Rd, Shawnee, KS 66203, United States","27FP+M9 Shawnee, Kansas, USA",https://primecomfortphc.com/,+1 913-631-0110,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNO-pvLRtlUDrVmZdYiVrdGMGwGxBmpObTj9Cqf=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:34:27.370Z,,,
https://www.google.com/maps/place/Premier+Plumbing+of+Kansas+City+inc/data=!4m7!3m6!1s0x87c0ecb5005f6617:0x71b510acdb1319da!8m2!3d38.9940967!4d-94.7252266!16s%2Fg%2F1tfgkbc4!19sChIJF2ZfALXswIcR2hkT26wQtXE,Premier Plumbing of Kansas City inc,5.0,24,Plumber,"12017 W 74th St, Shawnee, KS 66216, United States","X7VF+JW Shawnee, Kansas, USA",,+1 913-206-1615,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP5pAAduPZ9eVFYEl56fC-L3yU8f4skWNzoFBfr=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:34:32.315Z,,,
"https://www.google.com/maps/place/Polestar+Plumbing,+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x87c09596b9694505:0xd314d85d1020ce16!8m2!3d38.9973125!4d-94.6963957!16s%2Fg%2F1tgcsdmd!19sChIJBUVpuZaVwIcRFs4gEF3YFNM","Polestar Plumbing, Heating & Air Conditioning",4.8,3309,Plumber,"7252 W Frontage Rd, Merriam, KS 66203, United States","X8W3+WC Merriam, Kansas, USA",https://polestarcomfort.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Merriam-KS,+1 913-374-8789,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMvnOCqOldJT8FXmWb3ZDuLs4bih4MycgW_Osd_=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:34:37.236Z,,,
https://www.google.com/maps/place/Fratzel+Plumbing/data=!4m7!3m6!1s0x87c0f21efebda54b:0x26f0e394f8707c48!8m2!3d39.0365545!4d-94.6904963!16s%2Fg%2F1tmxx33l!19sChIJS6W9_h7ywIcRSHxw-JTj8CY,Fratzel Plumbing,4.5,29,Plumber,"9007 W 51st St, Merriam, KS 66203, United States","28P5+JR Merriam, Kansas, USA",http://www.fratzelplumbing.com/,+1 913-825-6887,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMAOx6vsh9-cVgobJBjxf1qIl2ijW_4AyvJTECu=w408-h277-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:34:42.014Z,,,
"https://www.google.com/maps/place/KB+Complete+Plumbing,+Heating,+Cooling+%26+Electrical+Inc./data=!4m7!3m6!1s0x87c0edb7c62a98a3:0xe81d6ed4870d1326!8m2!3d39.0281239!4d-94.6668693!16s%2Fg%2F11c53hj067!19sChIJo5gqxrftwIcRJhMNh9RuHeg","KB Complete Plumbing, Heating, Cooling & Electrical Inc.",4.8,8292,Air conditioning contractor,"5621 Foxridge Dr, Mission, KS 66202, United States","28HM+67 Mission, Kansas, USA",https://kbcomplete.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*136*kb-complete-plumbing-mission,+1 913-285-5730,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM8VDzyx5LM2KY-k-V6kK97LRpP5fMnsoL1TUL5=w464-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:34:47.162Z,,,
https://www.google.com/maps/place/KC+Jetting/data=!4m7!3m6!1s0x87c09369d07fa6f3:0x1cf50ce654d99e68!8m2!3d39.016632!4d-94.7490825!16s%2Fg%2F11qr4rl_m5!19sChIJ86Z_0GmTwIcRaJ7ZVOYM9Rw,KC Jetting,5.0,16,Plumber,"6131 Hallet St, Shawnee, KS 66216, United States","2782+M9 Shawnee, Kansas, USA",http://kcjetting.com/,+1 913-735-3607,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bj37tHlwHzNehWaCmT-6lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.68916&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:34:52.006Z,,,
https://www.google.com/maps/place/Action+Plumbing+Inc/data=!4m7!3m6!1s0x87c0932611d7a635:0x34df308bf490f716!8m2!3d39.0121887!4d-94.7389278!16s%2Fg%2F1vfp44ln!19sChIJNabXESaTwIcRFveQ9Isw3zQ,Action Plumbing Inc,5.0,4,Plumber,"6405 Caenen Lake Rd, Shawnee, KS 66216, United States","2766+VC Shawnee, Kansas, USA",,+1 913-631-1188,Closed ⋅ Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iHbaJ7EuxkwgJ5wYUWPjAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.225136&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:34:56.894Z,,,
https://www.google.com/maps/place/Rainbow+Plumbing+%26+Heating/data=!4m7!3m6!1s0x87c0ed03881c5b81:0xe15715c206be267f!8m2!3d39.0237542!4d-94.6935157!16s%2Fg%2F1tjhy5b4!19sChIJgVsciAPtwIcRfya-BsIVV-E,Rainbow Plumbing & Heating,4.1,11,Plumber,"9207 W 58th St, Merriam, KS 66203, United States","28F4+GH Merriam, Kansas, USA",http://rainbowplumbingandheating.com/,+1 913-236-7619,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mtYFwpKgVgI9e1FLFpCFKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.64302&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:35:01.633Z,,,
"https://www.google.com/maps/place/LBA+Air+Conditioning,+Heating+%26+Plumbing/data=!4m7!3m6!1s0x87c0ece2df3225b1:0x6109ae0f3f1f70d0!8m2!3d39.0429826!4d-94.6662711!16s%2Fg%2F119td8tqy!19sChIJsSUy3-LswIcR0HAfPw-uCWE","LBA Air Conditioning, Heating & Plumbing",4.7,3177,HVAC contractor,"6850 W 47th Terrace, Mission, KS 66203, United States","28VM+5F Mission, Kansas, USA",https://www.lbaservices.com/,+1 913-347-5361,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNp1XVQ568srXeXQey7cTOTlbXXyBR5poMfj8JV=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:35:06.538Z,,,
https://www.google.com/maps/place/Dick%27s+Plumbing+Inc/data=!4m7!3m6!1s0x87c092dac11fdddf:0xa53969cce786667a!8m2!3d39.0260394!4d-94.7396316!16s%2Fg%2F1tyt5wb5!19sChIJ390fwdqSwIcRemaG58xpOaU,Dick's Plumbing Inc,,,Plumber,"5649 Noland Rd, Shawnee, KS 66216, United States","27G6+C4 Shawnee, Kansas, USA",,+1 913-962-0870,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yE9Q6eVpMhG6hHs7XPJraA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.67434&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:35:09.419Z,,,
https://www.google.com/maps/place/Quick+Relief+Plumbing/data=!4m7!3m6!1s0x87c08d57a381353f:0x7816b763618dcfa3!8m2!3d39.0605711!4d-94.7365114!16s%2Fg%2F11bx1sznd0!19sChIJPzWBo1eNwIcRo8-NYWO3Fng,Quick Relief Plumbing,4.9,694,Plumber,"6822 Berry Rd, Kansas City, KS 66106, United States","3767+69 Kansas City, Kansas, USA",http://www.quickreliefplumbing.com/?utm_campaign=gmb,+1 913-871-4988,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNvVo98dY4rAYR5EZbmB2iWKFC_B784OXNFg00c=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:35:14.160Z,,,
"https://www.google.com/maps/place/APW+Plumbing,+Heating+%26+Cooling/data=!4m7!3m6!1s0x87c0ee3b03f2f04d:0xf8eb694fb96833e6!8m2!3d39.016251!4d-94.697324!16s%2Fg%2F12hkjf0n1!19sChIJTfDyAzvuwIcR5jNouU9p6_g","APW Plumbing, Heating & Cooling",4.0,705,HVAC contractor,"6222 Merriam Dr, Merriam, KS 66203, United States","2883+G3 Merriam, Kansas, USA",http://www.apwplumbing.com/,+1 913-825-6600,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyW9NGdRaNaLc1Vn8LV9dCbsSj84mo7bDYzAHN_NUe1UPMpkPTkwT9qkkHTuQb6CS-JpQVTyaQDlIqUgSLBI6vnXSi9JIuZO0FUSkrH7yzXYuASxEk-yBqf23i5YuVZcWEtvfD7=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:35:18.936Z,,,
https://www.google.com/maps/place/Essary+Plumbing+Inc./data=!4m7!3m6!1s0x87c0c9cdc3f7d4ab:0x6dd69bdfc8214ef6!8m2!3d39.016335!4d-94.697764!16s%2Fg%2F1thw_zds!19sChIJq9T3w83JwIcR9k4hyN-b1m0,Essary Plumbing Inc.,4.3,6,Plumber,"6238 Merriam Dr, Merriam, KS 66203, United States","2882+GV Merriam, Kansas, USA",https://essaryplumbing.com/,+1 913-522-6222,,https://lh3.googleusercontent.com/p/AF1QipP9eMtfe5zRHopaZ3klrigtpTTVj7kInnagL-Ae=w490-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:35:21.720Z,,,
"https://www.google.com/maps/place/Mr.+Plumber,+Inc./data=!4m7!3m6!1s0x87c0edeb7e9c0655:0x5e778d79d34341b6!8m2!3d39.0450274!4d-94.6634194!16s%2Fg%2F1td65vg0!19sChIJVQacfuvtwIcRtkFD03mNd14","Mr. Plumber, Inc.",4.6,156,Plumber,"3057 Merriam Ln, Kansas City, KS 66106, United States","28WP+2J Kansas City, Kansas, USA",http://mrplumberkc.com/,+1 913-238-1498,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzI9sMYZt_kEg3gk3T7LW-YmeGw4LIS7Tx1Bg-QPSf6mX7AIFJZUsS60q3CTcLnTQL2khgqgPHPpsjyzZjtPKFa7IBZpaohJ4k2dpDoJ99Nx7pYWJZJmuMofsr0hS_WTq2nKCZJ=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Shawnee+KS/@39.0228485,-94.7151865,14z",2025-11-11T04:35:26.566Z,,,
