placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/STI+Garage+Door/data=!4m7!3m6!1s0x89b62d5ae6d2f437:0xf723e04ba462e811!8m2!3d39.0465465!4d-76.9432524!16s%2Fg%2F11f08jbp20!19sChIJN_TS5lottokREehipEvgI_c,STI Garage Door,5.0,273,Garage door supplier,,,https://stigaragedoor.com/?utm_source=google&utm_medium=gmb&utm_campaign=gmb-main-link,+1 301-591-0991,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPp556Awafq2LTfmW32_pjYhcX7bFA85LIB5mcO=w428-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:05:41.799Z,,,,
https://www.google.com/maps/place/M2V+Garage+Door/data=!4m7!3m6!1s0x89b7dccf0429c609:0xde596335bb800206!8m2!3d38.952353!4d-76.9432524!16s%2Fg%2F11f4lph1ny!19sChIJCcYpBM_ct4kRBgKAuzVjWd4,M2V Garage Door,4.8,79,Garage door supplier,,,http://www.m2vgaragedoor.com/,+1 240-444-3553,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipOWjI-KiZu6JW7-PwA4iFvronIWVRKCeH5Ow0_O=w408-h306-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:05:46.682Z,,,,
https://www.google.com/maps/place/Neighborhood+Garage+Door+Of+Rockville/data=!4m7!3m6!1s0x89b7cde8de92d5db:0x758962dd2c4e41f1!8m2!3d39.0611022!4d-77.1292403!16s%2Fg%2F11kjq4v8ft!19sChIJ29WS3ujNt4kR8UFOLN1iiXU,Neighborhood Garage Door Of Rockville,4.9,1055,Garage door supplier,"206 Congressional Ln #203, Rockville, MD 20852, United States","3V6C+C8 Rockville, Maryland, USA",https://neighborhood-gds.com/,+1 240-940-7548,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPo5F0Sfh6Ed-A64fy5F2tapF_shF1ITVVZyFa6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:05:51.598Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Glamour+Overhead+Doors/data=!4m7!3m6!1s0x89c82db9590d913b:0x170f60d079f6f75b!8m2!3d39.3744074!4d-77.150609!16s%2Fg%2F11h_xh1qbk!19sChIJO5ENWbktyIkRW_f2edBgDxc,Glamour Overhead Doors,5.0,228,Garage door supplier,"Center St, Mt Airy, MD 21771, United States","9RFX+QQ Mt Airy, Maryland, USA",http://glamouroverheaddoors.com/,+1 240-457-3501,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipP29e-aK3s3kESYc_RBY3RtWEm6jX4CkcwHmyvf=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–5 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:05:56.579Z,,,,
https://www.google.com/maps/place/JP%27s+Garage+Doors/data=!4m7!3m6!1s0x89b7b16138cbede3:0xfa0f6bd8d917b843!8m2!3d38.2744085!4d-77.189225!16s%2Fg%2F11j8kmrbs8!19sChIJ4-3LOGGxt4kRQ7gX2dhrD_o,JP's Garage Doors,5.0,14,Garage door supplier,,,http://www.jpgaragedoors.com/,+1 703-216-1018,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcJ1hx0nk-7yj2XyjID3VNJedPMvSS7Sf4nWPA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:01.671Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Frederick/data=!4m7!3m6!1s0xff60557de6a5147:0xb734ec2738fe5b0!8m2!3d39.4168251!4d-77.4458828!16s%2Fg%2F11p5qnxtx4!19sChIJR1Fq3lcF9g8RsOWPc8JOcws,Precision Garage Door of Frederick,4.9,972,Garage door supplier,"1090 W Patrick St UNIT 1A, Frederick, MD 21703, United States","CH83+PJ Frederick, Maryland, USA",https://pdsgaragedoorsmd.com/?utm_source=gmb&utm_medium=location_frederick&utm_campaign=website,+1 240-493-9470,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXAS77bZS0jRJTqEsS2QihlbBnPnfX_oNYy8ly3a_1UFQdKdqhjAb40MEP12A4jKQhedcLx4ml2K669opkK6dn0Vd44-ntzH9RxDX9dnDJdp054Q6WaFCsLELA10A9JwDQWkebbEP-qCqj=w408-h514-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:06.440Z,,,,
https://www.google.com/maps/place/1st+Call+Garage+Doors/data=!4m7!3m6!1s0x46805e63323a6f5f:0x7b545995b34df5fb!8m2!3d39.3903313!4d-76.8264465!16s%2Fg%2F11y1dxgpx0!19sChIJX286MmNegEYR-_VNs5VZVHs,1st Call Garage Doors,4.8,25,Garage door supplier,"9925 Lyons Mill Rd, Owings Mills, MD 21117, United States","95RF+4C Owings Mills, Maryland, USA",https://1stcallgaragedoors.com/,+1 410-496-1400,,https://lh3.googleusercontent.com/p/AF1QipPR5mxfaHH3uN_3Ai6s1StO4Km_Li25hg1MmEci=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:11.454Z,,,,
https://www.google.com/maps/place/DMV+Garage+Doors/data=!4m7!3m6!1s0x89b7c695ace23c81:0xa0a2872413e13543!8m2!3d39.0131794!4d-76.7996255!16s%2Fg%2F12lrq5s2h!19sChIJgTzirJXGt4kRQzXhEySHoqA,DMV Garage Doors,4.9,35,Garage door supplier,,,http://www.dmvgaragedoors.com/,+1 202-670-7089,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNEqNyDJlM3oHzZsRGfFitQofMUpIL3YyAlYFXz=w413-h240-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:16.448Z,,,,
https://www.google.com/maps/place/Annapolis+Best+Garage+Door+Repair/data=!4m7!3m6!1s0x89b7f6505dbc5331:0xc23b512585712ada!8m2!3d38.978648!4d-76.4934263!16s%2Fg%2F1yglp_2mz!19sChIJMVO8XVD2t4kR2ipxhSVRO8I,Annapolis Best Garage Door Repair,4.9,138,Garage door supplier,"3 Church Cir #292, Annapolis, MD 21401, United States","XGH4+FJ Annapolis, Maryland, USA",https://www.annapolisgaragedoors.net/,+1 410-317-8382,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMbeCAM_9z0trOojZ6_4xPUzTuEn_k6tGiaoKkt=w426-h240-k-no,true,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:21.609Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Pop%27s+Garage+Doors/data=!4m7!3m6!1s0x89c81b6fbb455c45:0xffcc040d04f9d03a!8m2!3d39.3808014!4d-76.733607!16s%2Fg%2F11qz5b5dvv!19sChIJRVxFu28byIkROtD5BA0EzP8,Pop's Garage Doors,4.8,754,Garage door supplier,"1701 Pomona Dr Apt 3, Pikesville, MD 21208, United States","97J8+8H Pikesville, Maryland, USA",http://popsgaragedoors.com/,+1 443-692-7797,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPBArNzEYdedu9gt58abc2YYw2JQ7xZmBI_g8_Q=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:26.777Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Fred+C.+Johnson+Co.,+INC/data=!4m7!3m6!1s0x89b7e1059226f88f:0x8c838d8cbaabefbe!8m2!3d39.1496371!4d-76.7982764!16s%2Fg%2F1v42gpxd!19sChIJj_gmkgXht4kRvu-ruoyNg4w","Fred C. Johnson Co., INC",4.9,149,Garage door supplier,"8306 Sherwick Ct, Jessup, MD 20794, United States","46X2+VM Jessup, Maryland, USA",http://garagedoorsmaryland.net/,+1 410-941-2208,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN5hIoceoHk2smP0qFSDNeiGeXjnaXOJCxC3uDn=w426-h240-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:31.613Z,,,,
https://www.google.com/maps/place/odds+N%E2%80%99+ends+handyman+service/data=!4m7!3m6!1s0x89b8fbb6fe230779:0xa591bf8715c90654!8m2!3d38.542206!4d-75.59436!16s%2Fg%2F11b7llnjfd!19sChIJeQcj_rb7uIkRVAbJFYe_kaU,odds N’ ends handyman service,,,Contractor,"32524 Aero Dr, Laurel, DE 19956, United States","GCR4+V7 Laurel, Delaware, USA",http://odds-n-ends.net/,,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNQjW-SasLs5mQFjt2pIbWgHllA4eAavNti_uUo=w426-h240-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:36.317Z,,,,
https://www.google.com/maps/place/Eco+Garage+Door+Pros/data=!4m7!3m6!1s0x89b7a16845233b15:0x57ab7455793b82c9!8m2!3d38.1319444!4d-79.3308385!16s%2Fg%2F11c54wrjgm!19sChIJFTsjRWiht4kRyYI7eVV0q1c,Eco Garage Door Pros,4.8,55,Garage door supplier,,,https://ecogaragedoor.com/,+1 301-861-2544,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipN-DfuWUVhblTkGg_pOjybq0d5c1scFGidZiTV7=w426-h240-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:41.182Z,,,,
https://www.google.com/maps/place/Handy+Services+Inc/data=!4m7!3m6!1s0x89b8c5c5d5775dc5:0x673059551c2b8b04!8m2!3d38.558019!4d-75.2337264!16s%2Fg%2F1td4l06w!19sChIJxV131cXFuIkRBIsrHFVZMGc,Handy Services Inc,4.8,25,Handyman/Handywoman/Handyperson,,,http://www.handyservicesdelaware.com/,+1 302-228-4301,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM6yX2_xLwScnLfj1gxiewTFNdsKYAxRx8dgZEj=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:45.983Z,,,,
https://www.google.com/maps/place/American+Best+Garage+Doors/data=!4m7!3m6!1s0x89c6b61323779945:0xa62e48372d8acd0!8m2!3d40.073132!4d-75.010866!16s%2Fg%2F11fy27rmnb!19sChIJRZl3IxO2xokR0KzYcoPkYgo,American Best Garage Doors,4.9,425,Garage door supplier,,,https://americanbestgaragedoors.com/,+1 215-383-0399,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipO_Kl3Yyjxt4K5wNj3Zy-i6tWhwDvJgZot5MMZq=w427-h240-k-no,true,8 am–9 pm,8 am–9 pm,9 am–7 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:51.322Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/DAYSTAR+DOORS+LLC/data=!4m7!3m6!1s0x89b7dd9ef0226419:0x59f91a6065f8fd31!8m2!3d39.0564665!4d-77.2369665!16s%2Fg%2F11fk1r5gnl!19sChIJGWQi8J7dt4kRMf34ZWAa-Vk,DAYSTAR DOORS LLC,4.9,48,Garage door supplier,,,https://daystardoorz.com/,+1 240-264-7060,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipMOYpS8mKWOuTONlDIF4DKtXCwW7A8bHZjD-HJt=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:06:56.238Z,,,,
https://www.google.com/maps/place/Adam+Garage+Door/data=!4m7!3m6!1s0x89b645b7d561adf5:0xfd541c9f2337d5a!8m2!3d38.8800543!4d-77.4032016!16s%2Fg%2F11h7krlgpq!19sChIJ9a1h1bdFtokRWn0z8slB1Q8,Adam Garage Door,5.0,192,Garage door supplier,"4106 Point Hollow Ln, Fairfax, VA 22033, United States","VHJW+2P Fairfax, Virginia, USA",https://adamgaragedoor.com/,+1 703-223-6733,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMQbuJG_R-lfhDIF3OdjTbMPKDq8O4-ejtp_0nq=w436-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:07:01.088Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Overhead+Door+Company+of+Washington,+DC%E2%84%A2/data=!4m7!3m6!1s0x89b7c33dc5ae64fd:0x63fc7d049014b5f5!8m2!3d39.055573!4d-76.8881914!16s%2Fg%2F1tgcbdh1!19sChIJ_WSuxT3Dt4kR9bUUkAR9_GM","Overhead Door Company of Washington, DC™",4.9,775,Garage door supplier,"6841 Distribution Dr, Beltsville, MD 20705, United States","3446+6P Beltsville, Maryland, USA",https://www.overheaddoors.com/washington-dc/,+1 301-937-1800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOxX70eoBfqUlwfnJ4V_Ab_M-kghD6CbOPsvZkE=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:07:06.068Z,,,,
https://www.google.com/maps/place/Early+Birds+Garage+Doors/data=!4m7!3m6!1s0x89c6cb01c8f9371f:0x9ed3b7ed8029aee!8m2!3d39.9278436!4d-74.9936089!16s%2Fg%2F11x_1ttnw0!19sChIJHzf5yAHLxokR7poC2H477Qk,Early Birds Garage Doors,4.0,12,Garage door supplier,"385 Kings Hwy N STE 104, Cherry Hill Township, NJ 08034, United States","W2H4+4H Cherry Hill Township, New Jersey, USA",https://www.earlybirdsgaragedoors.com/locations/cherry-hill-nj,+1 856-200-8444,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNGLNJnuyYuVn7QRz1__z0zkIyDQx3FPxMk6kVw=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:07:17.906Z,,,,
https://www.google.com/maps/place/Salisbury+Door+%26+Hardware/data=!4m7!3m6!1s0x89b8fd70ed683e4d:0x47d1ee3680d90e02!8m2!3d38.434412!4d-75.5666721!16s%2Fg%2F1tj2cx53!19sChIJTT5o7XD9uIkRAg7ZgDbu0Uc,Salisbury Door & Hardware,4.2,6,Door supplier,"8805 Bi State Blvd, Delmar, MD 21875, United States","CCMM+Q8 Delmar, Maryland, USA",https://salisburydoor.com/,+1 410-896-2000,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vRzw-euNPtKjfrWfAYZzQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.02509&pitch=0&thumbfov=100,false,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:07:22.781Z,,,,
https://www.google.com/maps/place/Annapolis+Door+Solutions/data=!4m7!3m6!1s0x89b7ff82c849946d:0x3995e07c37fe22d6!8m2!3d38.9767311!4d-76.5031995!16s%2Fg%2F11x_vwx5gn!19sChIJbZRJyIL_t4kR1iL-N3zglTk,Annapolis Door Solutions,5.0,11,Garage door supplier,"1 Park Pl, Annapolis, MD 21401, United States","XFGW+MP Annapolis, Maryland, USA",,+1 410-431-2325,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipM420TRgqVLr4jt-mBCknC4tllYBnhEv_aR8UBf=w408-h300-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Laurel+DE/@38.5565041,-75.5713141,14z",2025-11-07T23:07:27.542Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Millsboro+DE/@38.5915023,-75.2913018,14z",2025-11-07T23:07:41.717Z,,,No new results found,
"https://www.google.com/maps/place/Busy+Bee%27s+Garage,+LLC/data=!4m7!3m6!1s0x89b8db4aedadacd7:0xc500c275352a8128!8m2!3d38.5311581!4d-75.235167!16s%2Fg%2F11k9fvhbmr!19sChIJ16yt7UrbuIkRKIEqNXXCAMU","Busy Bee's Garage, LLC",4.9,35,Auto repair shop,"195 Clayton Ave, Frankford, DE 19945, United States","GQJ7+FW Frankford, Delaware, USA",https://busybeesgarage.square.site/,+1 302-648-2339,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2UFYv22QFYmWDGP6v6IghAKYeCBo9Kxi9xVlx=w408-h484-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Frankford+DE/@38.5173356,-75.2349107,14z",2025-11-07T23:08:03.215Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Tri+State+Garage+Door+Services/data=!4m7!3m6!1s0x89c6b3d268a0c237:0xa049ec538bbacce4!8m2!3d39.529856!4d-75.255271!16s%2Fg%2F11fth1gd96!19sChIJN8KgaNKzxokR5My6i1PsSaA,Tri State Garage Door Services,5.0,19,Garage door supplier,,,https://tristategaragedoorsvc.com/,+1 215-388-8573,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPhWQ8_PDG-RyVDDfgmK1LoPjMS765TMfcsbR93=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Frankford+DE/@38.5173356,-75.2349107,14z",2025-11-07T23:08:07.960Z,LGBTQ+ friendly,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Delmar+DE/@38.4565052,-75.5771471,14z",2025-11-07T23:08:23.519Z,,,No new results found,
"https://www.google.com/maps/place/Five+Star+Garage+Door+Repair,+LLC/data=!4m7!3m6!1s0x89c6b37305095a3f:0x19926ca294ab3d48!8m2!3d40.045548!4d-75.1103369!16s%2Fg%2F11g0tjs783!19sChIJP1oJBXOzxokRSD2rlKJskhk","Five Star Garage Door Repair, LLC",5.0,103,Garage door supplier,,,https://fivestargaragedoorinc.com/,+1 267-562-2222,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6ihaS3Ud1MAu20BNkQJWDosl6wCBPORlaVX8t5M5LQh9he08NxCQNTQYOCuUGU1RcQBhs4FHLRLPtflPLbONgCKExRq6RoHiBrenx_m6-ySHwIw75lYBKvgTJE04E8YM1mQcu=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:08:44.699Z,,,,
https://www.google.com/maps/place/Girard%27s+Garage+Door+Repair+Service/data=!4m7!3m6!1s0x89c440c4d86cdf45:0x9735a6c3ef4fa401!8m2!3d40.5943269!4d-75.419564!16s%2Fg%2F1tn4z305!19sChIJRd9s2MRAxIkRAaRP78OmNZc,Girard's Garage Door Repair Service,4.9,537,Garage door supplier,"1625 E Susquehanna St, Allentown, PA 18103, United States","HHVJ+P5 Allentown, Pennsylvania, USA",https://www.garagedoorsvc.com/,+1 610-778-2099,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipN46LOKOdlkieud5kx59itQJVnHeRmU8wFwycdj=w408-h271-k-no,true,7:30 am–8 pm,9 am–5 pm,10 am–5 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:08:50.118Z,,,,
https://www.google.com/maps/place/Cherry+Hill+Garage+Door+services+by+Doors+and+Mor+LLC/data=!4m7!3m6!1s0x89c6cac6922ab5cd:0x5f0f71926a284a32!8m2!3d39.9802216!4d-74.9832974!16s%2Fg%2F11c4f4hpm5!19sChIJzbUqksbKxokRMkooapJxD18,Cherry Hill Garage Door services by Doors and Mor LLC,4.9,11,Garage door supplier,,,http://www.cherryhill-garagedoors.com/,+1 856-244-1246,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwEbN3NyRU6SKtlUf16PpTG1hnT7eqv380vOhQ_g5GdnfLShohGJJXlA3WG_60ELZwjZqofbt1Xs4196WXY5g1upG5cZ9REdGtpEEfKRWLxlvd03tM54uvWlG8Ft8HGsd7ZnrJcqrQeRWEQ=w426-h240-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:08:55.079Z,,,,
https://www.google.com/maps/place/Gears+Garage/data=!4m7!3m6!1s0x89c773db564205bd:0x4738f81a95c4f1ea!8m2!3d39.4468653!4d-75.6653108!16s%2Fg%2F11ng95n9s3!19sChIJvQVCVttzx4kR6vHElRr4OEc,Gears Garage,5.0,67,Auto repair shop,"3171 Dupont Pkwy Suite A, Townsend, DE 19734, United States","C8WM+PV Townsend, Delaware, USA",https://www.gearsgarageautomotive.com/,+1 302-653-3684,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwleuL806cVZVPBDhSiFwdj4POmTcfJh2kWEd9NdUB8Zz6uEBE2dnBTH99-ChILgj5zfpkfaDEBgoweFpjV7T5Cmqwdnz1pB3miamYPOxpp2Q8GcaoWFXqZPb7ysney0eox7q2Y=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:08:59.993Z,,,,
https://www.google.com/maps/place/Xpress+Garage+door+Services/data=!4m7!3m6!1s0x89c6b1a58d7cfbef:0x9bd6a408917e8698!8m2!3d40.237792!4d-75.2091504!16s%2Fg%2F11j120fz_m!19sChIJ7_t8jaWxxokRmIZ-kQik1ps,Xpress Garage door Services,4.9,338,Garage door supplier,,,https://xpressgaragedoorsrepair.com/,+1 215-397-1926,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPaQBgKakDKTVPz1YXsa2iUWXwlmMSvFofByHo=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:09:04.894Z,,,,
https://www.google.com/maps/place/Benjamin+Garage+Door+Repair/data=!4m7!3m6!1s0x8806533aaafaaaab:0x2000a83effb20ab9!8m2!3d40.2202867!4d-75.0909769!16s%2Fg%2F11sd2yk8f7!19sChIJq6r6qjpTBogRuQqy_z6oACA,Benjamin Garage Door Repair,5.0,1,Garage door supplier,"748 Cheryl Dr, Warminster, PA 18974, United States","6WC5+4J Hartsville, Pennsylvania, USA",,+1 267-458-5791,Open ⋅ Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xd4QCb6cdp3J1nBy9pjJ4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.62445&pitch=0&thumbfov=100,false,7 am–10 pm,Closed,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:09:14.821Z,,,,
https://www.google.com/maps/place/Advance+Garage+Door+Repair+Solutions/data=!4m7!3m6!1s0x89c6b15cad4a8191:0x1286b9175707f1bb!8m2!3d40.0936719!4d-75.1255408!16s%2Fg%2F11x5fl26nk!19sChIJkYFKrVyxxokRu_EHVxe5hhI,Advance Garage Door Repair Solutions,4.8,25,Garage door supplier,"111 York Rd, Jenkintown, PA 19046, United States","3VVF+FQ Jenkintown, Pennsylvania, USA",,+1 215-240-1462,Closes soon ⋅ 7 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipMgpevwYaf1pXlafCVz4snjLDDxOGEWWx_fo17g=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Townsend+DE/@39.3951115,-75.6915973,14z",2025-11-07T23:09:19.777Z,LGBTQ+ friendly,,,
